iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",133,89610.17780214288,-10.389822197857123,-13.697416535074025,47.368421052631575,0.843695423507784,-0.07746167159983205,False
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",120,89144.69749990602,-10.855302500093977,-14.055380265616279,46.666666666666664,0.8187647747379893,-0.09072552248378826,False
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",106,86043.34421532028,-13.956655784679716,-16.337900056777244,44.339622641509436,0.7448377186303764,-0.13675929167088535,False
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",98,86289.16642409423,-13.710833575905767,-16.098880962549067,43.87755102040816,0.7335734586848143,-0.14542579024992916,False
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",93,89117.93319410285,-10.88206680589715,-12.509473019187322,45.16129032258064,0.774967468252271,-0.11884497257987549,False
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",80,88574.35456603461,-11.425645433965382,-13.043125213764284,43.75,0.7311425553964963,-0.1466195015770257,False
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",172,83971.31396712773,-16.028686032872265,-18.864784574266825,46.51162790697674,0.8077193184800665,-0.09654650981232964,False
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",158,81074.17092432249,-18.925829075677512,-18.925829075677512,44.936708860759495,0.7578712790433741,-0.12775604425818113,False
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",140,84920.34395521625,-15.079656044783752,-16.078749120150892,45.714285714285715,0.7849322845583442,-0.11172648271976805,False
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",126,88805.22919990354,-11.194770800096466,-12.53588302695089,46.82539682539682,0.8247899004308132,-0.08920686417318335,False
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",111,88383.3604746853,-11.61663952531471,-12.845069934161979,45.94594594594595,0.7943284160498149,-0.10622037148633594,False
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",106,87674.51137795301,-12.325488622046986,-15.253348552903345,45.28301886792453,0.770802266294134,-0.11905628305960785,False
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",96,86236.46337152644,-13.76353662847356,-16.56288619797185,43.75,0.7261536742752296,-0.14919881688068168,False
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",92,82975.7752100288,-17.0242247899712,-19.29710850695242,41.30434782608695,0.6537523333164443,-0.19779026349236214,False
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",87,83971.22440256047,-16.028775597439527,-17.606168916304497,41.37931034482759,0.6574873917736459,-0.19574628182742018,False
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",76,85190.03585667464,-14.80996414332536,-16.410252746358868,40.78947368421053,0.6450468755949818,-0.2058459794708497,False
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",150,89814.46682297291,-10.185533177027084,-16.093135965708182,48.0,0.8610878243115625,-0.0666066602044514,False
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",138,86695.68911319258,-13.304310886807425,-16.031223539552386,46.3768115942029,0.8068570836288084,-0.09843038247638186,False
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",127,91503.25173581621,-8.496748264183784,-13.286670231460496,48.031496062992126,0.8651161785714232,-0.06490552795976713,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",119,91768.65892095768,-8.23134107904232,-12.363936299407685,47.89915966386555,0.8611300535870805,-0.0671741824059096,False
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",105,90358.56261611468,-9.641437383885322,-12.677681946365682,46.666666666666664,0.8172579646321166,-0.09153281656818885,False
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",103,90425.01288093122,-9.57498711906879,-14.341144813976815,46.601941747572816,0.8143176937831159,-0.09269071798405305,False
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",92,89888.57713277696,-10.111422867223041,-14.003241889521966,45.65217391304348,0.7866993462732014,-0.11083700214497608,False
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",87,85672.1595384006,-14.327840461599395,-15.86402511813887,42.5287356321839,0.6949978489080674,-0.1727019836274831,False
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",84,86602.69295198584,-13.397307048014163,-14.950177068387694,42.857142857142854,0.7064976886007523,-0.16619198337603075,False
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",73,87856.92441628125,-12.143075583718744,-12.897313786123643,42.465753424657535,0.6962796759549883,-0.17229068279331416,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",124,92404.25396985972,-7.595746030140271,-11.050123336565887,48.38709677419355,0.8761867157225444,-0.058705924863043525,False
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",115,91831.41617635288,-8.168583823647113,-10.758541435612202,47.82608695652174,0.8583637055917593,-0.06909052908323607,False
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",106,94923.02312777778,-5.076976872222216,-9.381000324516197,49.056603773584904,0.9036432069938364,-0.044151229310608525,False
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",102,95112.36283801726,-4.887637161982738,-8.420193122977915,49.01960784313725,0.9045407604804105,-0.04413092335157886,False
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",94,91617.36912153426,-8.382630878465747,-11.452282906873744,46.808510638297875,0.8237379191394498,-0.08811934987065474,False
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",91,92633.09960599052,-7.366900394009479,-12.292184525093141,47.25274725274725,0.8388082026366733,-0.07907222899425502,False
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",81,94800.96866830568,-5.199031331694326,-10.271690590070659,48.148148148148145,0.8729783867192494,-0.060898659741816144,False
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",80,90231.77002845723,-9.768229971542763,-11.982102923270432,45.0,0.7682848548789192,-0.1234511364035451,False
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",79,91164.82129242813,-8.835178707571878,-10.151622527194649,45.56962025316456,0.7888864179721002,-0.11205839706315128,False
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",67,89771.30489866807,-10.22869510133193,-10.22869510133193,43.28358208955223,0.7207439608465093,-0.15600252742540838,False
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",104,91253.10733137956,-8.746892668620433,-12.233960181452751,47.11538461538461,0.8339940210722995,-0.08299210201169525,False
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",96,91552.2393313518,-8.447760668648208,-11.946258953644428,46.875,0.827529693948414,-0.08691054569442942,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",89,96461.19809596107,-3.538801904038935,-8.766654596305933,49.43820224719101,0.920208082964973,-0.03547579047423272,False
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",86,93726.33786298831,-6.2736621370116925,-9.855239547542084,47.674418604651166,0.8575767617792501,-0.07032248524577486,False
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",77,93074.90365972219,-6.925096340277815,-10.4817804062045,46.75324675324675,0.8235250973616635,-0.08817174285898394,False
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",75,95040.5541492915,-4.959445850708488,-10.076193864166305,48.0,0.8679039100284818,-0.06279870413733626,False
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",66,100170.81594972893,0.17081594972891967,-7.478727305733834,51.515151515151516,1.0053621636948182,0.007582829715232013,False
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",66,92476.2744519621,-7.523725548037897,-10.318760367747782,45.45454545454545,0.7839868967659046,-0.11347022886250001,False
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",65,93432.65557614045,-6.567344423859556,-8.294782606241945,46.15384615384615,0.8089521170468217,-0.09946815560274859,False
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",54,94723.84885738134,-5.276151142618668,-6.488399360691965,46.2962962962963,0.815747181214301,-0.09534112505446284,False
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",87,98411.7211695178,-1.5882788304822038,-8.638317790809701,50.57471264367817,0.9629166594667968,-0.013397430872799114,False
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",82,99567.4999964824,-0.43250000351761075,-7.687510447375989,51.21951219512195,0.9892655369106962,-0.00028303320384774925,False
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",79,102649.21309098249,2.649213090982494,-5.753508891071735,53.16455696202531,1.0702373595108239,0.03808139447613255,False
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",76,97770.82665389348,-2.2291733461065166,-5.897686777495236,50.0,0.9416428199621385,-0.024655206791076995,False
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",68,98050.66329692703,-1.949336703072968,-7.581772796589514,50.0,0.9421562724174717,-0.023933108244251353,False
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",64,98192.4491570695,-1.8075508429305054,-8.265951971912566,50.0,0.9426517823527294,-0.023484879637325564,False
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",56,100392.87078183681,0.3928707818368071,-5.570229343816136,51.78571428571429,1.0144287355249175,0.012000739935726581,False
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",56,92676.35425986834,-7.323645740131656,-8.468845660824197,44.642857142857146,0.759753920874324,-0.13076462073051184,False
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",57,93588.58794653554,-6.41141205346446,-7.2936763759222645,45.614035087719294,0.7921346046914578,-0.11120380960860858,False
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",48,94838.00264429436,-5.161997355705639,-6.243776688513602,45.83333333333333,0.7999918484898263,-0.10537369867403645,False
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",71,100916.18244215345,0.916182442153457,-6.356018146030773,52.112676056338024,1.0261526912638037,0.017840607839970827,False
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",69,101004.0181820738,1.004018182073807,-5.397655663193868,52.17391304347826,1.0293862503977582,0.019475820988528958,False
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",65,103157.73522776528,3.1577352277652793,-4.994949387093783,53.84615384615385,1.1002974707678788,0.05281200732398636,False
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",65,99114.65907720773,-0.885340922792266,-5.973094325812078,50.76923076923077,0.9730633334071167,-0.00867770409898082,False
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",59,101319.0691228213,1.3190691228212925,-4.04560172703714,52.54237288135594,1.0459959247832,0.027208257967030986,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",56,100414.06989023,0.4140698902300066,-6.305071868414569,51.78571428571429,1.0152151541449788,0.01238184074112264,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",48,102694.40011697613,2.6944001169761256,-3.3516892756520367,54.166666666666664,1.1195023682728824,0.060376624917011186,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",49,93831.85613245936,-6.168143867540643,-6.168143867540643,44.89795918367347,0.7704350516332833,-0.1248786720115423,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",49,97666.20942491815,-2.333790575081851,-4.196280502534577,48.97959183673469,0.908265504434283,-0.04316211865490053,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",43,99854.44208427392,-0.14555791572608,-4.060258904577241,51.162790697674424,0.9933060042963515,0.0016218466401206584,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",62,108497.28643707451,8.497286437074504,-4.218511577472506,58.06451612903226,1.3046920329638054,0.13650440434842623,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",60,108591.72064180681,8.591720641806798,-3.40332796530175,58.333333333333336,1.3186598450902816,0.14234035935288325,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",57,109752.83369654462,9.752833696544627,-3.095936879467931,59.64912280701754,1.3914367113579371,0.16821935086898696,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",57,107587.06857639561,7.587068576395617,-4.021526120250107,57.89473684210527,1.2931033384638837,0.13326655863440418,False
