iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",62,100360.17183629105,0.36017183629104554,-10.84288158765563,41.935483870967744,1.0102284950435405,0.013387096774104839,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",55,100158.10547980065,0.15810547980064094,-10.653279320064557,41.81818181818181,1.0050457416473686,0.010454545454456773,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",54,91593.7730279632,-8.406226972036801,-13.756650464744713,35.18518518518518,0.7503185194264395,-0.15537037037045542,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",54,98711.97504538584,-1.2880249546141531,-8.774687637688139,40.74074074074074,0.9598299633834291,-0.016481481481569568,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",49,103982.84518287498,3.9828451828749722,-5.079318752918239,44.89795918367347,1.143274175101608,0.0874489795917464,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",66,111813.87446389884,11.813874463898832,-8.006226201299583,48.484848484848484,1.3385314631799947,0.17712121212111986,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",65,112983.25111291767,12.98325111291767,-7.044132977617834,49.23076923076923,1.3807781893633049,0.19576923076913813,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",63,109744.19269398769,9.744192693987696,-8.386274062600595,47.61904761904761,1.2898544352820875,0.1554761904760987,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",61,106597.99316642333,6.597993166423333,-9.709036675307225,45.90163934426229,1.1974701763920068,0.11254098360646653,False
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",59,103541.99040667205,3.5419904066720465,-10.08204982706088,44.06779661016949,1.1086099341355957,0.0666949152541474,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",56,106824.68534294178,6.824685342941783,-7.0238833478128315,46.42857142857143,1.2244926701396792,0.12571428571419457,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",49,103982.84518287501,3.9828451828750167,-8.580687131687037,44.89795918367347,1.1471723257484356,0.0874489795917464,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",48,95091.46638564243,-4.908533614357569,-11.389978958446411,37.5,0.8337902067306437,-0.09750000000008636,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",48,99956.44596610131,-0.04355403389868506,-9.324601314606529,41.66666666666667,0.99845934726857,0.00666666666657804,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",42,103773.4848930392,3.773484893039214,-7.80055069389558,45.23809523809524,1.1584831866764969,0.09595238095229044,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",49,109302.71706792022,9.30271706792023,-7.604478580189156,48.97959183673469,1.3620157979033758,0.1894897959182748,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",48,110445.83142314991,10.44583142314992,-7.604478580189156,50.0,1.4204369858070867,0.21499999999990696,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",46,107279.51697757472,7.279516977574718,-7.614540717943418,47.82608695652174,1.2967969897378997,0.16065217391295167,False
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",44,104203.97596399845,4.203975963998463,-8.94844598427369,45.45454545454545,1.1723458862814486,0.10136363636354574,False
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",42,103773.48489303922,3.773484893039214,-7.996206723865651,45.23809523809524,1.1630577925307308,0.09595238095229047,False
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",39,104425.5770036754,4.425577003675407,-7.034008714056073,46.15384615384615,1.2074458922194364,0.11884615384606288,False
97,97,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",37,101431.85411985312,1.4318541198531154,-8.376295977978565,43.24324324324324,1.067631779598052,0.04608108108099167,False
98,98,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",37,94117.51937683037,-5.882480623169628,-8.948445984273711,35.13513513513514,0.75277015980784,-0.15662162162170673,False
99,99,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",35,96096.42120693329,-3.9035787930667087,-6.449828761561271,37.142857142857146,0.8247763097428011,-0.10642857142865762,False
100,100,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 20.0}",33,100595.50769681892,0.595507696818931,-5.2704331747476125,42.42424242424242,1.030473515322275,0.025606060605971585,False
