iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",454,73123.59602680903,-26.876403973190975,-32.61145508899781,38.76651982378855,0.8841751082185002,-0.0615225522447197,False
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",415,77371.92935644668,-22.628070643553322,-30.349511603153655,39.036144578313255,0.8989376684171941,-0.05438026765854241,False
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1477,55688.10164524378,-44.31189835475622,-60.06279642046659,40.28436018957346,0.9259843962147389,-0.03212969165388245,False
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1336,45231.250941185346,-54.768749058814656,-62.89887042703344,39.44610778443114,0.8916252313943605,-0.051922110202987606,False
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1167,57151.77073417558,-42.84822926582442,-49.26468685263548,39.84575835475578,0.9154515669196612,-0.040458969540704284,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1006,47757.23414908401,-52.24276585091599,-57.26198039457551,38.767395626242546,0.8715852360055056,-0.06603810899547959,False
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",858,44543.356011211676,-55.45664398878832,-58.41378736005973,37.878787878787875,0.8430614216242508,-0.08687583222598977,False
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",728,41825.84694277146,-58.17415305722854,-61.985354148464936,36.81318681318682,0.8063809332266011,-0.11241172456540256,False
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",637,47490.308724751834,-52.50969127524816,-56.32789950928232,36.891679748822604,0.81219246308445,-0.10957307039118248,False
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",559,45828.499335110326,-54.17150066488967,-55.67418809176139,35.95706618962433,0.7859588411027713,-0.1323083237765461,False
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",495,64554.852107623614,-35.44514789237638,-36.64779807362461,37.97979797979798,0.858295102183331,-0.08103580872438611,False
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",447,71372.65728079493,-28.627342719205075,-30.71802735614092,38.47874720357942,0.8828669200108721,-0.06804199918893038,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1582,64371.03045000302,-35.62896954999698,-54.49375871304564,40.771175726927936,0.9463852996197879,-0.020313275249848974,False
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1451,54610.07380445539,-45.38992619554462,-56.987607174973846,40.17918676774638,0.9221902773773525,-0.03418967429400256,False
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1280,67217.63784813524,-32.78236215186475,-43.69656177758073,40.546875,0.9432235068018184,-0.023518984069037633,False
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1102,55254.019221344905,-44.745980778655095,-52.42740155944618,39.56442831215971,0.9061073315171643,-0.046366430821935284,False
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",948,54963.62627465551,-45.03637372534449,-48.182076004308186,39.13502109704641,0.8911914250523577,-0.0556892929032482,False
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",809,48866.61120762076,-51.13338879237924,-54.29935903065184,38.0716934487021,0.8538499928186747,-0.08112645690678241,False
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",699,54055.75519236998,-45.94424480763002,-48.68106665385575,38.054363376251786,0.8600376462908798,-0.08061699539939722,False
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",612,55911.31752659082,-44.08868247340918,-45.692762427465595,37.745098039215684,0.8573022816524719,-0.08763175031609417,False
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",543,73158.03692728287,-26.841963072717135,-27.90057683090407,39.226519337016576,0.9094316479558293,-0.05011309773206061,False
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",492,81382.83942171684,-18.617160578283166,-26.287561818198093,39.83739837398374,0.9362249257654638,-0.03439017701124317,False
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1650,61909.73019624526,-38.09026980375474,-56.11219201780256,40.72727272727273,0.9451647498424863,-0.021530337773669885,False
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1532,54452.67246615982,-45.547327533840175,-55.98749414157651,40.27415143603133,0.9283694877382266,-0.03216838897665846,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1374,69458.02981217601,-30.541970187823985,-44.76323821144338,40.756914119359536,0.9533984947494258,-0.018997596927606813,False
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1187,51596.183374680324,-48.40381662531967,-53.3226605923347,39.511373209772536,0.907310815363279,-0.04828408844732714,False
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1027,57470.470279882,-42.529529720118,-47.11237539376499,39.53261927945472,0.9093144249631736,-0.04646984369575771,False
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",882,53082.14486579099,-46.917855134209006,-51.90789044319677,38.775510204081634,0.8827416124233132,-0.06438214286966179,False
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",756,61324.06143038177,-38.67593856961823,-43.42398407241031,39.021164021164026,0.8992126141995349,-0.05724362023174719,False
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",666,62381.28864977164,-37.61871135022836,-40.25912958025325,38.73873873873874,0.896376653060989,-0.06343679688460305,False
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",593,77014.55511606428,-22.985444883935724,-25.670328285554312,39.79763912310287,0.9326944976556913,-0.036567591340186466,False
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",529,86660.95083626997,-13.339049163730031,-22.98074212676967,40.45368620037807,0.9592504556871821,-0.0195533618234278,False
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1727,55564.45647987151,-44.4355435201285,-57.667675606550596,40.53271569195136,0.9377854255898855,-0.02650671014128101,False
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1618,49076.74362918472,-50.923256370815274,-57.73896275261552,40.11124845488257,0.9226898113178953,-0.036494180804087055,False
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1467,56751.846854687035,-43.24815314531296,-47.5351479398211,40.286298568507156,0.936466961382709,-0.0311135868106379,False
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1284,36597.72426008647,-63.40227573991353,-66.39309781325171,38.62928348909657,0.8740858170834019,-0.07086637213700625,False
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1114,48919.29180381656,-51.080708196183444,-54.052802021143876,39.138240574506284,0.8978093311302892,-0.05673807772301675,False
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",963,49334.688270004255,-50.66531172999574,-54.90994114549852,38.7331256490135,0.88597663429173,-0.06594683221039553,False
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",815,60270.3824187017,-39.72961758129829,-44.03708195429641,39.14110429447853,0.9069008582418492,-0.05468313193110522,False
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",713,56938.06547034674,-43.061934529653264,-44.317415727894236,38.42917251051893,0.8896888927932174,-0.07159010935073769,False
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",625,65729.32869204521,-34.27067130795479,-36.29596668815495,38.879999999999995,0.902175638910118,-0.05971481023638715,False
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",555,73014.29147394237,-26.98570852605763,-32.85180536136399,39.27927927927928,0.9187919625338246,-0.0492221604632438,False
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1805,50893.965351289866,-49.10603464871014,-59.685607435268274,40.38781163434903,0.9278554251685355,-0.029910653028326257,False
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1703,47351.045743963485,-52.64895425603652,-59.697792605170605,40.105695830886674,0.9194577967308764,-0.0364025064981532,False
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1579,52668.5824669838,-47.33141753301621,-51.73944381102539,40.215326155794806,0.9298221929363953,-0.03310645241196575,False
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1399,36292.914543368846,-63.70708545663115,-66.68969487386076,38.88491779842745,0.8796506775138256,-0.06501591566837184,False
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1204,51609.54026731368,-48.39045973268632,-51.99325962841051,39.53488372093023,0.9068033954923221,-0.04747118179392612,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1048,48618.260272278065,-51.38173972772193,-54.91226638284592,38.93129770992366,0.8871929253756944,-0.06137846366158281,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",890,59778.95089181929,-40.221049108180715,-43.88898432742563,39.325842696629216,0.9122692029186756,-0.05035592011770603,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",785,51437.607620546,-48.562392379454,-49.36986281936148,38.21656050955414,0.8791815259329928,-0.07729552976594456,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",685,65771.36214247014,-34.228637857529854,-37.69756403648052,39.12408759124087,0.9115947925100265,-0.053729381117711916,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",605,73383.05310334482,-26.61694689665518,-34.3123340697404,39.50413223140496,0.9263397366608291,-0.043697943241208674,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1868,49154.6764620684,-50.845323537931606,-59.61916453901481,40.364025695931474,0.9293878390611033,-0.030511599177407516,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1772,45104.23981341593,-54.89576018658406,-61.89979961626082,40.06772009029345,0.9201074623820111,-0.03743905188203405,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1659,47018.88931483312,-52.98111068516689,-57.68520667518203,40.02411091018686,0.9235717744897313,-0.03799784334844993,False
