iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
37,37,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",122,83486.91766504086,-16.51308233495914,-21.20195778832357,29.508196721311474,0.7842864790917794,-0.13851141174235676,False
38,38,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",110,81389.82148849768,-18.61017851150232,-20.852393328179573,28.18181818181818,0.7345306704138632,-0.17796024956094034,False
39,39,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",102,83252.96049612851,-16.7470395038715,-19.04058208871482,28.431372549019606,0.7434971013737337,-0.17041845336878203,False
40,40,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",90,88843.7804118337,-11.156219588166305,-14.209878518219554,30.0,0.8119319524274996,-0.12193501760926383,False
41,41,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",202,83853.51464588528,-16.146485354114716,-21.28263393137898,31.683168316831683,0.8693116328923601,-0.07745041796987075,False
42,42,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",182,88976.30443346959,-11.023695566530412,-14.237206679976033,32.417582417582416,0.904516677971182,-0.054350452430569296,False
43,43,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",165,97076.8362820515,-2.923163717948496,-11.900725644125432,33.939393939393945,0.9723008810201615,-0.007950194080998845,False
44,44,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",151,91191.11674437272,-8.808883255627286,-15.013582476050424,32.450331125827816,0.9080377500250941,-0.051241781114691874,False
45,45,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",138,89846.89306489746,-10.15310693510254,-17.237431437979033,31.88405797101449,0.8835044314364103,-0.06783751797915084,False
46,46,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",129,90168.51065026042,-9.831489349739586,-18.650995258780256,31.782945736434108,0.8776154219549762,-0.07048578851990069,False
47,47,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",112,87183.74013675402,-12.816259863245982,-17.516869384313118,30.357142857142854,0.8194440217669288,-0.11291796184349054,False
48,48,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",104,84028.2691747794,-15.971730825220599,-17.516116886564713,28.846153846153843,0.7615199002379307,-0.15799320173869374,False
49,49,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",99,85868.00561396015,-14.131994386039848,-16.196534858180954,29.292929292929294,0.7797481675554033,-0.14450411906303812,False
50,50,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",86,89853.0351996298,-10.146964800370206,-12.414324702809942,30.23255813953488,0.8222249609535723,-0.11488185880984751,False
51,51,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",160,87783.93290594575,-12.21606709405425,-16.802638168473194,31.874999999999996,0.8804761367897745,-0.07168235630969952,False
52,52,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",143,90281.6314706507,-9.71836852934931,-14.482080205399994,32.16783216783217,0.8970675539712446,-0.06170078086361045,False
53,53,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",126,101517.66619814384,1.517666198143841,-9.24775225278449,34.92063492063492,1.0181434093625215,0.022114900168458053,False
54,54,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",114,90604.46795139504,-9.39553204860496,-12.498114226232616,31.57894736842105,0.8750010584945068,-0.07684404199458303,False
55,55,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",103,90110.30315195944,-9.889696848040563,-13.86988759315516,31.06796116504854,0.8517264023859255,-0.09146974697619888,False
56,56,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",97,93066.55675946703,-6.933443240532977,-13.653174648058553,31.958762886597935,0.887731647509821,-0.06431347227690037,False
57,57,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",88,96189.25377689292,-3.8107462231070865,-11.03995818531931,32.95454545454545,0.9324629773330765,-0.03425284358430565,False
58,58,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",84,88949.77817358363,-11.050221826416362,-13.584427349364647,29.761904761904763,0.8018997311772037,-0.12993620693785657,False
59,59,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",80,89956.22872627985,-10.043771273720148,-12.606650870978553,30.0,0.8120625348468481,-0.12280666708778085,False
60,60,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",69,92177.14408703732,-7.8228559129626785,-10.449010046580787,30.434782608695656,0.8313868431034542,-0.10849880221586715,False
61,61,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",129,92464.97622414291,-7.535023775857086,-14.97946410924451,32.55813953488372,0.9121622890172267,-0.05086736667532451,False
62,62,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",116,99703.65872837721,-0.2963412716227909,-11.252338893905078,34.48275862068966,0.9962728053871844,0.007562116357291003,False
63,63,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",104,106475.01089842673,6.475010898426725,-8.419161694002131,36.53846153846153,1.0921854405408784,0.07071974666617085,False
64,64,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",97,95720.42353765495,-4.279576462345047,-9.611634345514187,32.98969072164948,0.934688680935923,-0.035180123647518054,False
65,65,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",88,93249.30139328649,-6.750698606713512,-10.175030496167237,31.818181818181817,0.8842552208354796,-0.06967948350738302,False
66,66,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",84,94339.17634694245,-5.660823653057556,-12.509601710303485,32.142857142857146,0.8964845962273855,-0.05957647331360579,False
67,67,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",75,100453.32699883294,0.4533269988329369,-9.745088352649434,34.66666666666667,1.0093742860657295,0.016174515793182468,False
68,68,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",72,94738.45585354853,-5.2615441464514685,-9.121077806693012,31.944444444444443,0.8901213924343416,-0.06529141207306574,False
69,69,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",69,92055.2914538509,-7.9447085461490925,-10.779313163069283,30.434782608695656,0.8283507187365419,-0.11040140933039806,False
70,70,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",59,96196.11636826089,-3.8038836317391134,-9.615840152562305,32.20338983050847,0.902190992185204,-0.05591794648844737,False
71,71,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",110,94018.75719048812,-5.981242809511878,-14.792833033563745,32.72727272727273,0.9188605637092621,-0.04619024681840948,False
72,72,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",100,98319.51039015886,-1.6804896098411404,-11.159660462020405,34.0,0.9753904998678161,-0.006895212293092517,False
73,73,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",87,102959.82680029419,2.959826800294185,-8.942049565393507,35.63218390804598,1.0496360356440326,0.04378912607980205,False
74,74,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",83,95226.71950817,-4.77328049182999,-9.517242539746306,32.53012048192771,0.9152767295145348,-0.049090429690515296,False
75,75,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",75,94608.55627108605,-5.391443728913947,-9.48439118530089,32.0,0.8928294855902382,-0.06413787681355715,False
76,76,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",72,94722.40817822823,-5.2775918217717654,-12.060715558883206,31.944444444444443,0.8882254691134909,-0.06554573851503027,False
77,77,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",63,97929.54875354219,-2.070451246457816,-9.73083826117408,33.33333333333333,0.9496697421291569,-0.023255806169657826,False
78,78,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",62,93212.60368204831,-6.787396317951688,-7.955472988790547,30.64516129032258,0.8396615320186342,-0.10377481704749603,False
79,79,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",60,98033.08165018997,-1.9669183498100318,-6.024111560892709,33.33333333333333,0.9517321914355764,-0.023137663228120886,False
80,80,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",52,100337.70907069884,0.3377090706988328,-6.330879204171868,34.61538461538461,1.0098369421835642,0.016629500564857257,False
81,81,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",101,94332.63712993576,-5.667362870064241,-14.710449978720108,32.67326732673268,0.9172913310779932,-0.04789856114598091,False
82,82,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",91,98647.74831724881,-1.3522516827511821,-11.88011512672108,34.065934065934066,0.9784808577285989,-0.004904931373937185,False
83,83,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",79,102228.3033105964,2.2283033105964023,-10.01347119463455,35.44303797468354,1.0408727869070469,0.03812606397129609,False
84,84,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",75,97429.7849119136,-2.5702150880864028,-10.01347119463455,33.33333333333333,0.950363375928319,-0.024772583247232156,False
