iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
1,1,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.4, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",126,105542.29985653637,5542.299856536367,5.542299856536359,-19.563797710002817,19.563797710002817,51.65873015873016,50.0,50.0,2609.018994178106,24.6031746031746,43.98650679790847,0.0052069841269841355,-0.0037169841269841233,1.6346273955986341,-1.1749405189267703,0.7752697131118031,31,95,1.987565594341775,2.751118052377821,0.6489125802282634,0.14062290426215132,True
2,2,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.4, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",107,101673.85828426258,1673.8582842625765,1.673858284262586,-17.111513365058283,17.111513365058283,47.2803738317757,47.66355140186916,52.336448598130836,2214.267259463317,24.299065420560748,15.64353536694058,0.00510140186915889,-0.00388205607476635,1.5390339038184928,-1.192587338973325,0.7786451618714967,26,81,1.987565594341775,0.8386918852318015,0.33637403811751093,0.04901330860334134,True
3,3,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.4, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",78,97791.07778998974,-2208.9222100102634,-2.208922210010267,-13.043288545061005,13.043288545061005,60.1025641025641,43.58974358974359,56.41025641025641,1367.0240134505348,23.076923076923077,-28.31951551295184,0.005768974358974379,-0.004218846153846148,1.5599202306150903,-1.2114158307437946,0.785906706166757,18,60,1.987565594341775,-1.117537816443448,-0.058245481821866056,-0.08567914545343834,False
4,4,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.4, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",64,106257.83849258526,6257.838492585259,6.257838492585255,-11.140949193502736,11.140949193502736,69.25,48.4375,51.5625,976.6630187143287,25.0,97.77872644664359,0.006412812500000024,-0.0042746874999999955,1.6458201225152747,-1.1154491592116027,0.7662637002779423,16,48,1.987565594341775,3.1010164774610383,0.8914829563936745,0.2783440103352695,True
5,5,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.4, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",51,112632.3928295497,12632.392829549703,12.63239282954971,-11.62075591462819,11.62075591462819,83.23529411764706,50.98039215686274,49.01960784313725,725.5510294604645,27.450980392156865,247.69397704999332,0.0070819607843137615,-0.004474901960784307,1.826125639826213,-1.077553250149235,0.7438551601802121,14,37,1.987565594341775,6.167908209730633,1.7731452347976733,0.5307665228529995,True
6,6,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",102,112128.95230419803,12128.952304198028,12.128952304198037,-9.666370428537075,9.666370428537075,47.55882352941177,47.05882352941176,52.94117647058824,2117.7272184258313,27.450980392156865,118.91129709997986,0.005383529411764715,-0.0036322549019607796,1.5170169982761343,-1.118502180892642,0.7414386128473736,28,74,1.987565594341775,5.928885192553879,1.2109014027091374,0.6133517473167193,True
7,7,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",90,113578.55354142984,13578.553541429836,13.578553541429827,-9.64624211613726,9.64624211613726,49.0,47.77777777777778,52.22222222222223,1824.9670424159165,27.77777777777778,150.87281712699829,0.005416444444444454,-0.0037988888888888825,1.4534782097164554,-1.1206179842379322,0.7383854462537456,25,65,1.987565594341775,6.615693549548918,1.4213785612609253,0.6858311734143062,True
8,8,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",75,117180.48092462032,17180.480924620322,17.180480924620323,-8.347795546122738,8.347795546122738,57.56,49.333333333333336,50.66666666666667,1424.1924206362446,29.333333333333332,229.07307899493762,0.006004800000000013,-0.003956399999999996,1.5693815958560042,-1.102523060829708,0.7251719983997545,22,53,1.987565594341775,8.303631910141519,1.8629047760652186,0.9947095450844228,True
9,9,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",65,120453.10662584829,20453.10662584829,20.453106625848292,-7.03923961975107,7.03923961975107,63.6,50.76923076923077,49.23076923076923,1057.812500501644,30.76923076923077,314.6631788592049,0.006495538461538478,-0.004156769230769226,1.589026941733104,-1.0423362624632866,0.7154782375065502,20,45,1.987565594341775,9.815035274274098,2.4736341819615166,1.3943317466753873,True
10,10,"[{'max_rr': 10.0, 'min_rr': 1.5, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",60,112470.00842747447,12470.008427474473,12.470008427474477,-12.525153077744433,12.525153077744433,63.75,46.666666666666664,53.333333333333336,928.7012845219383,28.333333333333332,207.83347379124066,0.006171333333333354,-0.004437333333333326,1.5247402467999285,-1.1077094592834154,0.7372791612478143,17,43,1.987565594341775,6.090869601571347,1.5274478526655666,0.4862910308373021,True
