entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,bars_held,stop_dist,mfe,mae,mfe_R,mae_R,giveback,iter,entry_params,exit_params
2010-01-08 13:15:00+00:00,2010-01-08 14:00:00+00:00,long,1.42842,1.4268299999999998,1.43336,531914.8936169919,1.4268299999999998,SL,-882.978723404384,26.5957446808496,99117.02127659561,3,0.0018800000000001038,0.0010999999999998789,-0.0018299999999999983,0.5851063829786266,-0.9734042553190942,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-01-12 16:00:00+00:00,2010-01-12 16:15:00+00:00,short,1.45083,1.45211,1.44663,786643.0260047028,1.45211,SL,-1061.9680851064109,39.33215130023514,98055.0531914892,1,0.0012600000000000389,0.001140000000000141,-0.0016899999999999693,0.9047619047619887,-1.3412698412697754,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-01-14 15:30:00+00:00,2010-01-14 17:00:00+00:00,long,1.44815,1.44627,1.45547,980550.5319147824,1.44627,SL,-1912.073537234056,49.02752659573912,96142.97965425515,6,0.001000000000000112,0.0009099999999999664,-0.003370000000000095,0.9099999999998646,-3.369999999999718,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-02 19:30:00+00:00,2010-02-03 08:30:00+00:00,short,1.39731,1.3987500000000002,1.38757,568893.3707351731,1.3987500000000002,SL,-859.0289898102473,28.444668536758655,95283.9506644449,52,0.0016900000000001913,0.0027200000000000557,-0.0014899999999999913,1.6094674556211526,-0.8816568047336228,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-03 08:30:00+00:00,2010-02-03 08:30:00+00:00,short,1.39784,1.3987500000000002,1.39479,907466.1968040492,1.3987500000000002,SL,-889.3168728682581,45.37330984020245,94394.63379157663,0,0.0010500000000002174,4.0000000000040004e-05,-0.0009600000000000719,0.038095238095268304,-0.9142857142855935,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-03 15:00:00+00:00,2010-02-03 16:15:00+00:00,long,1.39414,1.39242,1.40255,434998.3124035779,1.39242,SL,-778.6469792024369,21.749915620178896,93615.98681237419,5,0.0021700000000000053,0.0015300000000000313,-0.0022899999999999032,0.7050691244239758,-1.0552995391704598,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-16 14:45:00+00:00,2010-02-16 16:30:00+00:00,short,1.36666,1.36874,1.3581,439511.67517547286,1.36874,SL,-944.9501016273601,21.97558375877364,92671.03671074683,7,0.0021299999999999653,0.0022299999999999542,-0.00275000000000003,1.0469483568075073,-1.291079812206608,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-22 00:45:00+00:00,2010-02-23 08:00:00+00:00,short,1.36217,1.36542,1.34581,287798.2506544932,1.36542,SL,-955.4901921729481,14.38991253272466,91715.54651857389,125,0.0032200000000000006,0.0047200000000000575,-0.0040399999999998215,1.4658385093167878,-1.2546583850931121,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-01 12:45:00+00:00,2010-03-02 10:15:00+00:00,long,1.35408,1.3457299999999999,1.37881,104340.78102226746,1.3457299999999999,SL,-878.549376207514,5.217039051113374,90836.99714236637,86,0.008790000000000076,0.003889999999999949,-0.010589999999999877,0.44254835039817014,-1.2047781569965628,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-09 05:00:00+00:00,2010-03-09 06:30:00+00:00,short,1.36316,1.36406,1.36082,1227526.9884104177,1.36082,TP,2786.486263691498,61.37634942052088,93623.48340605786,6,0.0007399999999999629,0.0025599999999998957,-1.0000000000065512e-05,3.459459459459492,-0.01351351351360272,0.11328125000001163,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-10 15:30:00+00:00,2010-03-10 16:30:00+00:00,short,1.36231,1.36352,1.35772,1155845.4741488947,1.36352,SL,-1479.4822069109164,57.79227370744473,92144.00119914694,4,0.0008099999999999774,0.0011899999999998023,-0.0017400000000000748,1.4691358024689327,-2.1481481481483002,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-11 14:45:00+00:00,2010-03-12 09:00:00+00:00,short,1.36397,1.37122,1.35772,207531.53423231296,1.37122,SL,-1519.1308305805996,10.376576711615648,90624.87036856633,73,0.0044399999999999995,0.0014399999999998858,-0.007750000000000146,0.32432432432429864,-1.7454954954955284,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.5, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
