iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
1,1,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",67,122726.5515898931,22726.551589893104,22.726551589893095,-8.003086809073901,8.003086809073901,77.32835820895522,49.25373134328358,50.74626865671642,1088.0040199800903,44.776119402985074,339.2022625357182,0.00683731343283583,-0.0043567164179104485,1.838493506147685,-1.0585611958359749,0.6130744844672016,30,37,1.987565594341775,10.853004838060997,2.4724880021434954,1.3561023511272998,True
2,2,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.25}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",65,122903.14986787472,22903.149867874716,22.903149867874717,-8.003086809073912,8.003086809073912,79.61538461538461,49.23076923076923,50.76923076923077,1040.3892345479887,44.61538461538462,352.3561518134579,0.006996000000000009,-0.004424307692307695,1.8715847550456177,-1.0643579028583412,0.6139883016277587,29,36,1.987565594341775,10.933231507064821,2.53160709010281,1.3661268168013256,True
3,3,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",65,125544.5300142935,25544.5300142935,25.54453001429351,-8.59356865596107,8.59356865596107,75.4,49.23076923076923,50.76923076923077,1072.6772401536539,44.61538461538462,392.9927694506685,0.006739538461538471,-0.004469692307692307,1.814830778951663,-1.1010847601944482,0.6093053094863203,29,36,1.987565594341775,12.126416347272674,2.748705911273096,1.4111036791288083,True
4,4,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.75}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",66,130032.3590734328,30032.359073432803,30.0323590734328,-8.59356865596107,8.59356865596107,73.25757575757575,50.0,50.0,1181.9219634616993,45.45454545454545,455.03574353685974,0.006551666666666673,-0.004350303030303027,1.859354372173922,-1.0830087171349323,0.6034091136868028,30,36,1.987565594341775,14.125443790532156,3.1562418033798916,1.643722690309085,True
5,5,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,127011.73429103257,27011.734291032568,27.011734291032564,-6.598317560531375,6.598317560531375,77.2741935483871,51.61290322580645,48.38709677419355,1041.2614490917144,45.16129032258064,435.67313372633134,0.006766129032258071,-0.004486451612903225,1.8628510671186316,-1.1038126936361579,0.6053384703541809,28,34,1.987565594341775,12.78380744036709,2.942064067277017,1.9374344024960184,True
6,6,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.25}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",61,125252.0149179459,25252.014917945897,25.252014917945885,-6.598317560531375,6.598317560531375,78.29508196721312,52.459016393442624,47.540983606557376,1024.0250851230842,44.26229508196721,413.9674576712435,0.006749508196721317,-0.004549508196721311,1.8691422739161254,-1.1199133442891722,0.6145919692816773,27,34,1.987565594341775,11.99489732507133,2.778430215600473,1.817872088609412,True
7,7,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",56,117785.76055374686,17785.760553746863,17.785760553746854,-6.598317560531375,6.598317560531375,80.32142857142857,51.78571428571429,48.214285714285715,899.0216957444221,41.07142857142857,317.60286703119306,0.006656964285714289,-0.00467714285714286,1.8649829842925953,-1.1348663513647226,0.6351380360398903,23,33,1.987565594341775,8.584735307448543,2.074415427217809,1.3010491278563439,True
8,8,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.75}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",55,115896.8563738455,15896.856373845498,15.896856373845502,-6.598317560531363,6.598317560531363,81.49090909090908,52.72727272727272,47.27272727272727,869.3404777207388,40.0,289.0337522517361,0.006672545454545461,-0.004741818181818185,1.8628013752823795,-1.1478551314934506,0.6439305028631064,22,33,1.987565594341775,7.705094813261337,1.8838317628349486,1.1677362816470513,True
9,9,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",53,109959.7672332538,9959.767233253806,9.959767233253803,-6.520694842991393,6.520694842991393,85.30188679245283,49.056603773584904,50.943396226415096,789.8810555420234,37.735849056603776,187.92013647648693,0.006795660377358496,-0.0049528301886792485,1.8467143339591792,-1.1886600687592983,0.6660268375101579,20,33,1.987565594341775,4.89285041153833,1.2533917801775636,0.7503572133569919,True
10,10,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.25}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",51,113754.28034646789,13754.280346467887,13.754280346467883,-5.937827056722345,5.937827056722345,95.54901960784314,50.98039215686274,49.01960784313725,727.6304925057419,39.21568627450981,269.69177149937036,0.007338823529411773,-0.005037647058823535,1.8953237062159694,-1.112668660810903,0.6526679110105644,20,31,1.987565594341775,6.6986546511043965,1.7450656320036635,1.128132326373619,True
