iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",51,111836.87313055324,11836.873130553242,11.836873130553238,-7.2268482630026725,7.2268482630026725,80.7843137254902,50.98039215686274,49.01960784313725,853.6425086493213,37.254901960784316,232.0955515794759,0.006556274509803923,-0.004726666666666668,1.9394183250478894,-1.181599747491423,0.6658318122027086,19,32,1.987565594341775,5.789967653257766,1.4598599521330111,0.8011746535345272,True
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",47,105580.2144780998,5580.214478099806,5.580214478099799,-7.149747894310243,7.149747894310243,87.91489361702128,48.93617021276596,51.06382978723404,737.4426096671444,34.04255319148936,118.72796761914535,0.006785319148936176,-0.005041489361702127,1.9483232100583097,-1.243119879252206,0.6954868299667322,16,31,1.987565594341775,2.7696878214696907,0.7770755070391494,0.38738258501027756,True
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",45,105371.0842627487,5371.0842627487,5.371084262748704,-7.149747894310254,7.149747894310254,90.62222222222222,46.666666666666664,53.333333333333336,691.2298575884652,33.33333333333333,119.357428061084,0.006989555555555565,-0.005093111111111106,2.0051819271958773,-1.2082161318479283,0.7028346592167574,15,30,1.987565594341775,2.667219013368638,0.7638128762955139,0.3730507778450765,True
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",40,113834.22938869063,13834.229388690626,13.834229388690634,-4.672400482223593,4.672400482223593,99.55,45.0,55.00000000000001,548.1941959852945,37.5,345.85573471726605,0.0077322500000000126,-0.005336250000000003,2.082930125786865,-1.138240082962351,0.6616293851409825,15,25,1.987565594341775,6.7363777342333675,1.896100828488238,1.4417380872770411,True
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",41,109671.6838256352,9671.683825635206,9.671683825635213,-6.047817838380842,6.047817838380842,96.78048780487805,46.34146341463415,53.65853658536586,622.7696121303807,34.146341463414636,235.8947274545179,0.00745512195121953,-0.005275121951219513,2.0091895864315257,-1.2253410844149297,0.6923760405417826,14,27,1.987565594341775,4.754496385682594,1.3327022118550664,0.7861507262188796,True
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",39,113571.65800465742,13571.658004657424,13.571658004657428,-7.048561633335437,7.048561633335437,101.94871794871794,48.717948717948715,51.28205128205128,558.7290352119835,35.8974358974359,347.9912308886519,0.007853846153846171,-0.005391025641025642,2.091734799348156,-1.16770577173395,0.6722275933082503,14,25,1.987565594341775,6.612436847990422,1.8471965939738704,0.9381257045008433,True
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",36,117151.90238675447,17151.902386754475,17.15190238675448,-5.535595149138494,5.535595149138494,107.88888888888889,52.77777777777778,47.22222222222222,512.2908611737828,33.33333333333333,476.44173296540185,0.008257222222222237,-0.0055055555555555595,2.3854978402476976,-1.1439509875064864,0.7033857166301726,12,24,1.987565594341775,8.290341677101987,2.3683264988836408,1.4976423408406618,True
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",46,109551.93333913828,9551.933339138282,9.551933339138285,-7.617026426108852,7.617026426108852,58.73913043478261,47.82608695652174,52.17391304347826,693.3626816894147,41.30434782608695,207.65072476387627,0.006045434782608695,-0.0047310869565217436,1.6737123043775173,-1.147542601105399,0.6292915769540108,19,27,1.987565594341775,4.696932270153398,1.2947460415543226,0.616635942610589,True
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",48,111011.71464612285,11011.714646122855,11.01171464612285,-8.578756868955107,8.578756868955107,56.4375,50.0,50.0,774.6900459385042,41.66666666666667,229.4107217942269,0.00591875,-0.004636666666666668,1.6940817719341774,-1.1533953461737245,0.6320140303078506,20,28,1.987565594341775,5.396532059629799,1.4513417055597992,0.6290575828251789,True
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",48,108455.67450586974,8455.674505869742,8.455674505869748,-8.578756868955095,8.578756868955095,56.5,50.0,50.0,779.9190196507689,39.58333333333333,176.15988553895184,0.005867500000000002,-0.004698125000000002,1.7004829822328091,-1.1899084351466958,0.6524826540622263,19,29,1.987565594341775,4.168500051049184,1.1321604940299443,0.48590956880176905,True
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",44,104105.17746649147,4105.17746649147,4.105177466491461,-7.617026426108842,7.617026426108842,59.20454545454545,50.0,50.0,689.1869555787571,36.36363636363637,93.29948787480552,0.005751136363636364,-0.00490159090909091,1.7025184720174722,-1.2006086572924553,0.6784864677662995,16,28,1.987565594341775,2.044785875004984,0.6255860099988693,0.26844936076315584,True
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",40,103065.023268703,3065.023268702993,3.0650232687029932,-7.410713350868203,7.410713350868203,65.5,47.5,52.5,590.0194938881789,35.0,76.62558171757503,0.006039749999999999,-0.005162250000000002,1.7372257541464702,-1.2147413271416891,0.6850989983547394,14,26,1.987565594341775,1.5305328938834517,0.5090857403169327,0.20652976595082334,True
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",39,101412.9608421764,1412.9608421763987,1.4129608421763917,-7.4657580248263855,7.4657580248263855,65.8974358974359,43.58974358974359,56.41025641025641,567.4570063504816,33.33333333333333,36.22976518400979,0.006127692307692312,-0.00519538461538461,1.7763696038965264,-1.2053961974446141,0.7013471516553282,13,26,1.987565594341775,0.7084221963930437,0.29364038315537977,0.09488952013141598,True
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",35,107563.76460230292,7563.764602302923,7.563764602302925,-6.257992691326986,6.257992691326986,69.6,42.857142857142854,57.14285714285714,501.1108168041467,37.142857142857146,216.10756006579865,0.006679428571428581,-0.005429714285714285,2.0282545647478742,-1.170589179458748,0.6831422465037573,13,22,1.987565594341775,3.736609514644207,1.1656878921843712,0.5970939403337449,True
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",36,100511.44634419314,511.4463441931439,0.5114463441931338,-7.759389068547384,7.759389068547384,66.72222222222223,44.44444444444444,55.55555555555556,540.8600893440994,30.555555555555557,14.206842894253453,0.006205555555555569,-0.005422500000000003,1.7243904534283092,-1.300137951808444,0.715288631287712,11,25,1.987565594341775,0.25699687419415973,0.17743187512895087,0.03312076143157898,True
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",34,102842.05173945107,2842.051739451068,2.842051739451068,-8.741901841626776,8.741901841626776,70.5,47.05882352941176,52.94117647058824,473.6233923458341,32.35294117647059,83.5897570426788,0.006495588235294131,-0.005564117647058827,1.7774349002397296,-1.2384266735798797,0.697494170743194,11,23,1.987565594341775,1.4199604493701834,0.5001898763702252,0.16243152520984425,True
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",33,110363.84523424733,10363.845234247332,10.363845234247338,-7.256497781707594,7.256497781707594,99.75757575757575,54.54545454545454,45.45454545454545,441.0716523677733,33.33333333333333,314.0559161893135,0.00784878787878789,-0.00546303030303031,2.3050432435525248,-1.1273124433288182,0.7001665679762352,11,22,1.987565594341775,5.086608512353741,1.5752549687582624,0.7009729301063417,True
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",44,118752.64421142385,18752.644211423845,18.752644211423842,-5.2610876368009425,5.2610876368009425,60.0,50.0,50.0,686.0996055179795,47.72727272727273,426.19645935054194,0.006450681818181819,-0.004599999999999998,1.807212944874493,-1.0561660545163691,0.5796891901257469,21,23,1.987565594341775,9.032289635433965,2.5604530334091127,1.7168103363748832,True
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",46,120335.02514155475,20335.025141554754,20.335025141554762,-6.2473440065307635,6.2473440065307635,57.54347826086956,52.17391304347826,47.82608695652174,769.5297271411636,47.82608695652174,442.06576394684316,0.0063008695652173935,-0.004507173913043474,1.8226636657815742,-1.0662461600915365,0.5846274527624208,22,24,1.987565594341775,9.760858899318947,2.711389577325265,1.5624013803490369,True
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",46,117564.31616259085,17564.316162590854,17.564316162590863,-6.247344006530742,6.247344006530742,57.608695652173914,52.17391304347826,47.82608695652174,775.0988523597558,45.65217391304348,381.83296005632326,0.0062473913043478305,-0.004571304347826083,1.8293431895714505,-1.1043467746720281,0.6055410465984132,21,25,1.987565594341775,8.481975757875437,2.329617068033317,1.357693085094833,True
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",42,117631.13185223745,17631.13185223745,17.63113185223746,-5.261087636800954,5.261087636800954,60.57142857142857,52.38095238095239,47.61904761904761,695.9216972960967,45.23809523809524,419.78885362470197,0.006431190476190472,-0.004740476190476192,1.892050743082621,-1.0915405851848685,0.6061401097338711,19,23,1.987565594341775,8.512991183293405,2.427473177172961,1.6181048047452402,True
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",39,115080.12019789664,15080.120197896642,15.08012019789664,-5.261087636800966,5.261087636800966,65.64102564102564,48.717948717948715,51.28205128205128,624.6997574886751,43.58974358974359,386.669748664016,0.006633589743589738,-0.004993333333333337,1.8994183497314645,-1.1347673946388583,0.6154314725822192,17,22,1.987565594341775,7.322545637131106,2.159771518304633,1.3918311464554165,True
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",38,113235.46391597403,13235.463915974033,13.235463915974034,-5.261087636800932,5.261087636800932,66.05263157894737,44.73684210526316,55.26315789473685,599.6504257475707,42.10526315789473,348.30168199931614,0.006739473684210526,-0.005022894736842102,1.9438605269903382,-1.1230717633049436,0.6298462699414259,16,22,1.987565594341775,6.453535987172843,1.914983035302541,1.2266543408307475,True
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",32,116720.7610582093,16720.761058209304,16.7207610582093,-5.21111084708461,5.21111084708461,70.5625,43.75,56.25,491.8964241494221,43.75,522.5237830690396,0.007327812500000003,-0.005325000000000003,2.2590926204564794,-1.108032019492239,0.6330728888787467,14,18,1.987565594341775,8.08964684728457,2.625981692878957,1.5523843350617605,True
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",33,109068.0728378338,9068.072837833795,9.068072837833796,-5.8319039436103175,5.8319039436103175,67.39393939393939,45.45454545454545,54.54545454545454,529.5406394379593,36.36363636363637,274.79008599496336,0.0067912121212121285,-0.005320303030303037,1.9206094064197239,-1.2512536244787715,0.6672284227116985,12,21,1.987565594341775,4.464021301671384,1.4063270037874223,0.7654483586895076,True
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",32,110345.34290845071,10345.342908450708,10.345342908450705,-6.834947573283634,6.834947573283634,69.4375,46.875,53.125,472.90246002150457,37.5,323.2919658890834,0.006944687500000005,-0.005451875000000009,1.9354266797800739,-1.189151590538448,0.6564938557023984,12,20,1.987565594341775,5.077744231743964,1.6113061466574936,0.7429090241440612,True
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",27,113979.04904586292,13979.049045862921,13.979049045862912,-5.211110847084621,5.211110847084621,127.18518518518519,48.148148148148145,51.85185185185185,356.5502884133916,37.03703703703704,517.7425572541821,0.009165185185185177,-0.005771481481481503,2.466912263296206,-1.1166460020879079,0.6695764616527543,10,17,1.987565594341775,6.8046758048882605,2.305179310486396,1.305801393323876,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",34,113058.50139465542,13058.501394655425,13.05850139465543,-4.1044665219476695,4.1044665219476695,51.23529411764706,47.05882352941176,52.94117647058824,488.88046869546224,50.0,384.07357043104184,0.0058473529411764815,-0.0042932352941176385,1.7228885289025793,-0.9383179939127813,0.5732515307650663,17,17,1.987565594341775,6.369801152068044,2.2026405746539885,1.551919382947097,True
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",36,114565.00777844233,14565.007778442334,14.56500777844234,-4.104466521947659,4.104466521947659,48.583333333333336,50.0,50.0,565.8326264798789,50.0,404.5835494011756,0.005689444444444457,-0.004191666666666655,1.7473158065045116,-0.9577452432923609,0.5799191807652985,18,18,1.987565594341775,7.080579289297662,2.382852030750901,1.7250912515514374,True
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",36,111927.15321071862,11927.153210718621,11.927153210718622,-4.692168188898361,4.692168188898361,48.666666666666664,50.0,50.0,575.4626312467917,47.22222222222222,331.30981140884955,0.005621111111111126,-0.0042736111111110996,1.755850753569354,-1.0064293619229892,0.6066421062224001,17,19,1.987565594341775,5.8329255354699905,1.922812182682606,1.2431194493988205,True
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",32,112422.84451436037,12422.844514360375,12.422844514360376,-4.104466521947659,4.104466521947659,51.4375,50.0,50.0,499.41681582112443,46.875,388.21389107376115,0.005784062500000006,-0.004458437499999995,1.8289678630525033,-0.9773815616274625,0.5993317545419727,15,17,1.987565594341775,6.068483684317361,2.1080652622055545,1.4785072924502094,True
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",30,111201.13969472042,11201.13969472042,11.20113969472043,-4.1044665219476695,4.1044665219476695,56.4,46.666666666666664,53.333333333333336,442.67480244063756,46.666666666666664,373.37132315734635,0.006163666666666671,-0.004675666666666663,1.8108905123257004,-0.9965020301291283,0.5930692561268213,14,16,1.987565594341775,5.486978079330629,1.980044684657876,1.3368309986182867,True
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",29,112716.34299398397,12716.34299398397,12.716342993983965,-4.1044665219476695,4.1044665219476695,57.44827586206897,44.827586206896555,55.172413793103445,406.16917253208305,48.275862068965516,438.49458599944717,0.006318275862068973,-0.004738620689655168,1.8258505582566629,-0.9503101837966668,0.5790371615105048,14,15,1.987565594341775,6.207714310184365,2.3145204537972663,1.5124290274972574,False
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",27,113197.90508129136,13197.905081291363,13.197905081291372,-4.136760377431569,4.136760377431569,57.7037037037037,40.74074074074074,59.25925925925925,407.22680769331254,48.148148148148145,488.8112993070868,0.006692222222222231,-0.0049003703703703674,2.1385319089434907,-0.9915706109940632,0.603309034209316,13,14,1.987565594341775,6.435769398060431,2.5052681650930424,1.555751073514263,False
