iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
11,11,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",150,127514.49977937817,27514.499779378166,27.514499779378166,-12.218465030203241,12.218465030203241,72.89333333333333,52.0,48.0,2601.8962439460456,32.666666666666664,183.42999852918788,0.006243866666666678,-0.004640599999999999,1.6148924341879192,-1.0657214082355748,0.7054150070686267,49,101,1.987565594341775,13.008206191153793,2.226402145812042,1.0646350551397712,True
12,12,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",146,128108.5841475996,28108.5841475996,28.1085841475996,-13.984520351788031,13.984520351788031,72.73972602739725,51.369863013698634,48.63013698630137,2570.7985969904603,32.87671232876712,192.5245489561616,0.006203767123287682,-0.004620342465753426,1.6133906449917461,-1.0464398107861643,0.7039111326961178,48,98,1.987565594341775,13.272797311322693,2.2931036432885783,0.9491063674290167,True
13,13,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",131,129538.86023243621,29538.860232436215,29.538860232436214,-13.06771822245867,13.06771822245867,73.04580152671755,48.854961832061065,51.14503816793893,2238.0441163765886,31.297709923664126,225.48748269035346,0.006150534351145053,-0.004823129770992363,1.6546729037857457,-1.0737156315172343,0.7179048999032355,41,90,1.987565594341775,13.907318627570042,2.4870318418229407,1.0642499624508588,True
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",120,123505.97195787627,23505.971957876274,23.50597195787627,-13.015019045462573,13.015019045462573,74.95833333333333,51.66666666666667,48.333333333333336,1972.8962658038827,30.0,195.88309964896874,0.006145583333333351,-0.004946166666666663,1.6363910648404534,-1.0854031753428388,0.7271427403282158,36,84,1.987565594341775,11.206656432687012,2.153857657982604,0.8610557075284488,True
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",108,128271.92250763906,28271.922507639058,28.271922507639058,-10.420294782397399,10.420294782397399,80.37962962962963,50.0,50.0,1773.1071672158828,30.555555555555557,261.77706025591806,0.006383425925925945,-0.005020925925925919,1.645579692747657,-1.0867862886469468,0.7223293253717968,33,75,1.987565594341775,13.345437441742014,2.6288297175926028,1.2807159221911788,True
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",104,105046.75019726383,5046.750197263827,5.0467501972638384,-14.420528229155682,14.420528229155682,77.875,46.15384615384615,53.84615384615385,1528.7746448159635,25.961538461538463,48.526444204460596,0.006131826923076945,-0.005005192307692302,1.5414425771975528,-1.1230679617672306,0.7666673643454669,27,77,1.987565594341775,2.5081029851939274,0.6867858443279483,0.17392587465159562,True
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",94,110568.0470595323,10568.047059532299,10.568047059532294,-14.625764671234808,14.625764671234808,76.17021276595744,44.680851063829785,55.319148936170215,1420.9116190059672,26.595744680851062,112.42603254821573,0.006260851063829803,-0.004985425531914892,1.6183890153403713,-1.1268236257767008,0.7583832735343901,25,69,1.987565594341775,5.1843905780528,1.2087314894628238,0.35446971112896336,True
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",88,108013.19659700037,8013.196597000366,8.013196597000372,-16.59367234418062,16.59367234418062,77.375,46.590909090909086,53.40909090909091,1216.8087185384552,27.27272727272727,91.05905223864035,0.006179545454545476,-0.005121477272727271,1.5628772156683477,-1.1233690598854542,0.7510149550201827,24,64,1.987565594341775,3.954459965360857,0.9982206079808518,0.2383113203237185,True
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",83,114936.53618516361,14936.536185163612,14.936536185163618,-13.940346604969845,13.940346604969845,84.7710843373494,46.98795180722892,53.01204819277109,1115.7529213970272,28.915662650602407,179.95826729112798,0.006595662650602433,-0.005247108433734938,1.6324936028297505,-1.0768414165057711,0.7342038911544373,24,59,1.987565594341775,7.255153387162916,1.7085705541749936,0.5204428263337725,True
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",71,115399.39841388706,15399.398413887058,15.399398413887067,-16.104791337873582,16.104791337873582,92.26760563380282,47.88732394366197,52.112676056338024,899.4046564364406,28.169014084507044,216.89293540686123,0.006910000000000025,-0.005436619718309858,1.6743967173703465,-1.0562235976574692,0.7401147973076426,20,51,1.987565594341775,7.472251719314538,1.8719482035438253,0.46397693472389606,True
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",133,124680.14686498263,24680.146864982627,24.680146864982632,-10.877163803153733,10.877163803153733,57.29323308270677,50.37593984962406,49.62406015037594,2607.171634652293,32.33082706766917,185.56501402242554,0.005488120300751889,-0.004140676691729318,1.4487494148073563,-1.0882392527378855,0.7004440391856454,43,90,1.987565594341775,11.737335589561804,2.0997610915923595,1.0790805215380384,True
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",125,116825.99347582656,16825.99347582656,16.82599347582656,-10.877163803153733,10.877163803153733,58.456,50.4,49.6,2350.4543318241954,31.2,134.60794780661286,0.005499760000000009,-0.004227679999999996,1.419452575489916,-1.1040375395339461,0.7080076611667503,39,86,1.987565594341775,8.138666115440053,1.567446272124506,0.7482342146102757,True
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",114,117955.36441193755,17955.364411937553,17.955364411937545,-10.873119651182062,10.873119651182062,61.36842105263158,50.877192982456144,49.122807017543856,2134.556372356387,30.701754385964914,157.503196595943,0.005656052631578957,-0.004337368421052629,1.4820462745346483,-1.0982832300053313,0.7133099080294983,35,79,1.987565594341775,8.66337376138253,1.732097692770198,0.7967698360093646,True
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",102,122423.88502788114,22423.885027881144,22.423885027881152,-9.421088717842597,9.421088717842597,66.32352941176471,51.9607843137255,48.03921568627451,1881.8681393916954,31.372549019607842,219.84201007726637,0.005963529411764714,-0.004400980392156864,1.5568995739924443,-1.069295034090727,0.709943340331317,32,70,1.987565594341775,10.715373210517143,2.2174598478901353,1.1373816266291283,True
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",92,124967.46333546456,24967.463335464563,24.967463335464558,-11.649485039620632,11.649485039620632,71.30434782608695,52.17391304347826,47.82608695652174,1625.1660217416147,31.521739130434785,271.38547103765814,0.0062159782608695755,-0.004530326086956521,1.5465231342241492,-1.072017960420197,0.70832944775833,29,63,1.987565594341775,11.86681229438651,2.5430561433732217,1.0186555246027384,True
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",88,113382.74223716672,13382.74223716672,13.382742237166712,-11.665024743646946,11.665024743646946,73.45454545454545,50.0,50.0,1476.9608351248858,28.40909090909091,152.0766163314398,0.0060915909090909215,-0.004650454545454546,1.503881339496921,-1.0935110036432676,0.7354150527709614,25,63,1.987565594341775,6.52317533888962,1.517252371186294,0.5592080156059933,True
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",80,116500.80493728841,16500.804937288412,16.500804937288404,-8.906729491696574,8.906729491696574,77.6375,47.5,52.5,1264.419130956327,30.0,206.26006171610462,0.006593125000000014,-0.004765875000000003,1.524730115549041,-1.0674080543060116,0.7182931038939703,24,56,1.987565594341775,7.987116120515236,1.8867321355512248,0.8967507240408884,True
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",78,109164.87639424692,9164.876394246923,9.164876394246924,-11.982935001307382,11.982935001307382,75.88461538461539,48.717948717948715,51.28205128205128,1109.65388732354,29.48717948717949,117.4984153108589,0.006282948717948735,-0.004964487179487182,1.3987409399089499,-1.0775894715355854,0.7213823835995724,23,55,1.987565594341775,4.510659655497928,1.146864776281336,0.3764236103263348,True
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",76,112609.84127483785,12609.841274837847,12.60984127483784,-9.199869754624213,9.199869754624213,78.59210526315789,48.68421052631579,51.31578947368421,1050.89904244697,30.263157894736842,165.91896414260296,0.0064917105263158055,-0.0051069736842105275,1.421393421749002,-1.039499687338406,0.7157375060685431,23,53,1.987565594341775,6.1572125747752615,1.5237750133633194,0.6692717113392183,True
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",68,113470.28605499245,13470.286054992452,13.470286054992453,-9.45546244812977,9.45546244812977,84.63235294117646,48.529411764705884,51.470588235294116,864.5608246749537,27.941176470588236,198.0924419851831,0.006748088235294136,-0.005342058823529411,1.5646177434956963,-1.027066569845754,0.7398831376765711,19,49,1.987565594341775,6.564548421216387,1.699664767516123,0.6942599007957366,True
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",119,152206.8262923237,52206.826292323705,52.20682629232372,-7.852342363760522,7.852342363760522,59.15966386554622,47.05882352941176,52.94117647058824,2557.8956504623357,37.81512605042017,438.71282598591404,0.006077394957983193,-0.003827563025210085,1.6331197483954325,-1.0382625186054653,0.654518743455042,45,74,1.987565594341775,23.534348208750842,4.257820211865092,2.9971118321794794,True
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",111,138619.8939042943,38619.893904294295,38.6198939042943,-7.852342363760501,7.852342363760501,60.990990990990994,45.94594594594595,54.054054054054056,2200.8265947088785,36.03603603603604,347.9269721107602,0.006145585585585585,-0.003990000000000002,1.5922330089790426,-1.0626710222721478,0.6660773153550094,40,71,1.987565594341775,17.85728121775596,3.4184796383385785,2.2741343143887165,True
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",105,140162.00492935735,40162.004929357354,40.16200492935735,-7.852342363760534,7.852342363760534,63.32380952380952,47.61904761904761,52.38095238095239,2068.7704617824143,36.19047619047619,382.4952850414988,0.006234666666666665,-0.0040787619047619045,1.631424724025065,-1.0490783381202653,0.6685899898755921,38,67,1.987565594341775,18.51513549666455,3.6297976065272093,2.3579124086736254,True
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",100,138205.59854223413,38205.59854223413,38.20559854223413,-7.852342363760478,7.852342363760478,64.49,48.0,52.0,1912.6938931135244,36.0,382.0559854223409,0.006294999999999998,-0.0041648000000000015,1.6578228580822973,-1.0566025485686772,0.6705710159759275,36,64,1.987565594341775,17.679926688150594,3.5635806194036936,2.2515481201820267,True
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",90,135460.76028412924,35460.76028412924,35.460760284129236,-8.857488227530641,8.857488227530641,68.87777777777778,48.888888888888886,51.11111111111111,1660.230667847016,34.44444444444444,394.00844760143593,0.0063868888888888925,-0.004340111111111112,1.6685604823314946,-1.0884437395764592,0.6848560183383816,31,59,1.987565594341775,16.498162001522477,3.490904415834357,1.862623079784997,True
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",88,122854.49790719304,22854.497907193043,22.85449790719305,-7.938737686255637,7.938737686255637,69.82954545454545,47.72727272727273,52.27272727272727,1553.574578457762,31.818181818181817,259.71020349082926,0.0062748863636363705,-0.00439340909090909,1.6078516536089438,-1.1065644073455836,0.7067732065006171,28,60,1.987565594341775,10.911135172118126,2.4055990876345814,1.3744168913665722,True
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",77,124222.06872361602,24222.068723616016,24.222068723616008,-6.154916082035033,6.154916082035033,75.83116883116882,45.45454545454545,54.54545454545454,1261.5309262355238,32.467532467532465,314.5723210859228,0.00691792207792209,-0.00457766233766234,1.6539332545202774,-1.0958492674832954,0.6975344127614139,25,52,1.987565594341775,11.530599613909477,2.687604902116146,1.8733967222664476,True
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",74,126143.04792728569,26143.04792728569,26.1430479272857,-6.014502894568052,6.014502894568052,79.94594594594595,47.2972972972973,52.702702702702695,1167.0188337576994,32.432432432432435,353.28443144980645,0.007099594594594608,-0.004875540540540543,1.5621847586696718,-1.0703660444220955,0.6931817552285359,24,50,1.987565594341775,12.39504502408144,2.928285116473959,2.0608594328345777,True
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",71,125431.35765315592,25431.357653155923,25.431357653155917,-5.94253465086293,5.94253465086293,82.30985915492958,46.478873239436616,53.52112676056338,1058.9531757850846,32.3943661971831,358.1881359599421,0.00717901408450705,-0.004994084507042258,1.5496777177250696,-1.0308899433589251,0.6963176443473584,23,48,1.987565594341775,12.075550492419108,2.9199550474904794,2.032053862852207,True
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",64,121680.84573958248,21680.84573958248,21.680845739582487,-6.893025451134971,6.893025451134971,85.984375,45.3125,54.6875,936.3452363498144,28.125,338.76321468097535,0.007324062500000013,-0.005076093750000003,1.6806583553462484,-1.0432643522577418,0.7399479304507702,18,46,1.987565594341775,10.376772062085248,2.6343702053555496,1.5054016753088675,True
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",104,132921.82340204692,32921.823402046924,32.921823402046925,-8.818304016223244,8.818304016223244,61.95192307692308,44.230769230769226,55.769230769230774,1983.33893050327,37.5,316.5559942504514,0.006260480769230773,-0.0039220192307692315,1.57049517032092,-1.0086813636028247,0.6596322157145641,39,65,1.987565594341775,15.39440718107079,3.1088864799870692,1.7457333238624264,True
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",97,123615.51043386526,23615.51043386526,23.61551043386525,-8.81830401622321,8.81830401622321,63.72164948453608,43.29896907216495,56.70103092783505,1702.0322248840096,36.08247422680412,243.45887045221838,0.006334432989690725,-0.004086597938144333,1.525854684506254,-1.029650038756498,0.6671468175270417,35,62,1.987565594341775,11.256269078564628,2.4083878225646793,1.2764664336652767,True
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",92,123626.36539964133,23626.365399641334,23.626365399641337,-8.818304016223244,8.818304016223244,65.83695652173913,44.565217391304344,55.434782608695656,1618.9441521171084,35.869565217391305,256.8083195613195,0.006383695652173915,-0.004148260869565219,1.554647861565249,-1.0209812692178313,0.6737349366860936,33,59,1.987565594341775,11.261184367359167,2.466465294026765,1.2770238298250658,True
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",88,115056.14008573022,15056.140085730221,15.056140085730219,-9.826828835437896,9.826828835437896,65.20454545454545,45.45454545454545,54.54545454545454,1558.47448943175,32.95454545454545,171.0925009742078,0.006213863636363637,-0.004197272727272731,1.5551139245249013,-1.0393867617914843,0.6996838668172131,29,59,1.987565594341775,7.311293296182253,1.6860986032236245,0.7440134980082262,True
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",81,114441.5594581175,14441.559458117496,14.441559458117492,-7.935413805234958,7.935413805234958,70.39506172839506,45.67901234567901,54.32098765432099,1375.5650480388817,32.098765432098766,178.29085750762425,0.006401111111111115,-0.004410740740740746,1.535604688131636,-1.0622519516980538,0.7075010903132912,26,55,1.987565594341775,7.022511038305246,1.6819475370819912,0.8849583916685637,True
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",78,110759.02715723995,10759.02715723995,10.759027157239952,-6.905734811483,6.905734811483,73.0,46.15384615384615,53.84615384615385,1207.1856520012514,30.76923076923077,137.9362456056411,0.006439102564102568,-0.004547051282051282,1.486810215410331,-1.0712750719650102,0.7171184686284242,24,54,1.987565594341775,5.275760247909611,1.3259944620817907,0.7639679761720602,True
