iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,davey_return_worse,davey_maxdd_worse,davey_both_worse,favourable
11,11,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 11}]",{'avg_hold_bars': 77.2741935483871},58,329440.57182778866,229440.57182778866,229.4405718277887,-28.42523982196833,28.42523982196833,87.03448275862068,50.0,50.0,4436.754856265585,58.620689655172406,3955.8719280653195,0.008411724137931021,-0.005175000000000014,,,0.6390446793309456,34,24,1.987565594341775,82.1831360826439,3.5442610021627123,2.891202909715787,False,True,False,False
12,12,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 12}]",{'avg_hold_bars': 77.2741935483871},58,124405.6582720206,24405.658272020606,24.405658272020613,-46.06752869889892,46.06752869889892,71.96551724137932,50.0,50.0,3530.970053976122,55.172413793103445,420.78721158656236,0.006734482758620679,-0.006244827586206902,,,0.6492580831290901,32,26,1.987565594341775,11.61350111464321,0.8817238509892441,0.25209733282091146,True,True,True,True
13,13,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 13}]",{'avg_hold_bars': 77.2741935483871},56,243558.012837782,143558.012837782,143.55801283778203,-28.193384024642143,28.193384024642143,70.03571428571429,48.214285714285715,51.78571428571429,5662.703411541084,57.14285714285714,2563.535943531822,0.007327499999999999,-0.004920892857142867,,,0.6694793882161962,32,24,1.987565594341775,56.49862363407776,2.644098302933658,2.00396744089662,False,True,False,False
14,14,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 14}]",{'avg_hold_bars': 77.2741935483871},58,25867.64504767827,-74132.35495232174,-74.13235495232173,-80.45633043235422,80.45633043235422,77.86206896551724,51.724137931034484,48.275862068965516,1538.110181951874,46.55172413793103,-1278.1440509020983,0.005798620689655183,-0.0073337931034482716,,,0.748577671262102,27,31,1.987565594341775,-49.354423252876764,-1.5815829525128102,-0.6134311991071081,True,True,True,True
15,15,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 15}]",{'avg_hold_bars': 77.2741935483871},56,34103.38195862355,-65896.61804137645,-65.89661804137646,-78.13700619565758,78.13700619565758,74.80357142857143,51.78571428571429,48.214285714285715,2375.0864440065357,41.07142857142857,-1176.7253221674368,0.005971607142857153,-0.007398571428571413,,,0.7373809638252665,23,33,1.987565594341775,-41.79808262680058,-1.2319072113093625,-0.5349332494533618,True,True,True,True
16,16,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 16}]",{'avg_hold_bars': 77.2741935483871},56,56895.74981865098,-43104.25018134902,-43.10425018134902,-57.555048722896196,57.555048722896196,70.33928571428571,57.14285714285714,42.857142857142854,2648.706205772657,48.214285714285715,-769.718753238375,0.006228392857142848,-0.005800000000000007,,,0.7244906153944038,27,29,1.987565594341775,-24.703673220160827,-0.7363445738940521,-0.42921817926171546,True,True,True,True
17,17,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 17}]",{'avg_hold_bars': 77.2741935483871},56,70936.1015763603,-29063.898423639694,-29.06389842363969,-56.401410448993495,56.401410448993495,77.67857142857143,50.0,50.0,2914.2156226650386,48.214285714285715,-518.9981861364216,0.006554642857142836,-0.006569285714285706,,,0.7136628804355251,27,29,1.987565594341775,-15.866847128276195,-0.250889188858017,-0.28132004150189377,True,True,True,True
18,18,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 18}]",{'avg_hold_bars': 77.2741935483871},60,152180.8831757589,52180.88317575891,52.18088317575891,-67.5049130139269,67.5049130139269,79.21666666666667,53.333333333333336,46.666666666666664,2648.2820523773016,55.00000000000001,869.6813862626477,0.007467833333333337,-0.0065278333333333325,,,0.650539992733521,33,27,1.987565594341775,23.52375389901693,1.2177363421362157,0.3484746938961874,False,True,False,False
19,19,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 19}]",{'avg_hold_bars': 77.2741935483871},58,140183.65886834386,40183.65886834386,40.183658868343855,-45.64501088668391,45.64501088668391,71.89655172413794,51.724137931034484,48.275862068965516,4640.386823990496,55.172413793103445,692.8217046266178,0.007222413793103457,-0.00586396551724137,,,0.6496448966084734,32,26,1.987565594341775,18.524347249713415,1.0895083185984438,0.40583509325260236,False,True,False,False
20,20,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 20}]",{'avg_hold_bars': 77.2741935483871},56,33377.353962401,-66622.646037599,-66.622646037599,-71.06489340848287,71.06489340848287,72.76785714285714,51.78571428571429,48.214285714285715,2125.368454161319,44.642857142857146,-1189.690107814267,0.0054469642857142885,-0.007138571428571434,,,0.7394751328363953,25,31,1.987565594341775,-42.42482239355444,-1.2192923280980328,-0.5969870685613422,True,True,True,True
21,21,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 21}]",{'avg_hold_bars': 77.2741935483871},60,122976.42093817155,22976.42093817155,22.976420938171536,-51.18483694520584,51.18483694520584,74.08333333333333,51.66666666666667,48.333333333333336,3063.932834696232,51.66666666666667,382.94034896952536,0.005862333333333355,-0.00523066666666665,,,0.6502150912902832,31,29,1.987565594341775,10.966500940647217,0.7684181971554122,0.21425292323167947,True,True,True,True
22,22,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 22}]",{'avg_hold_bars': 77.2741935483871},55,29769.29065807194,-70230.70934192806,-70.23070934192805,-79.57754922387943,79.57754922387943,69.67272727272727,49.09090909090909,50.90909090909091,1736.0374753676554,40.0,-1276.921988035057,0.005641272727272724,-0.007350363636363631,,,0.7440961055906034,22,33,1.987565594341775,-45.64516707202254,-1.4289703264866473,-0.5735935262797143,True,True,True,True
23,23,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 23}]",{'avg_hold_bars': 77.2741935483871},56,113346.21805203168,13346.218052031676,13.346218052031666,-30.190830483161847,30.190830483161847,74.26785714285714,53.57142857142857,46.42857142857143,2879.1763911606226,51.78571428571429,238.32532235770864,0.006103928571428584,-0.006340178571428573,,,0.645770183272061,29,27,1.987565594341775,6.505909369250684,0.6686015217647489,0.21549289188580575,True,True,True,True
24,24,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 24}]",{'avg_hold_bars': 77.2741935483871},55,79995.54599152808,-20004.45400847192,-20.004454008471917,-59.35732831349689,59.35732831349689,78.32727272727273,49.09090909090909,50.90909090909091,3526.5496291573336,47.27272727272727,-363.71734560857993,0.006071636363636366,-0.006110363636363638,,,0.6895106025232479,26,29,1.987565594341775,-10.622194221068993,-0.13607121691071708,-0.17895337480433193,True,True,True,True
25,25,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 25}]",{'avg_hold_bars': 77.2741935483871},53,46646.47483816655,-53353.52516183345,-53.353525161833446,-69.53915270484758,69.53915270484758,80.77358490566037,54.71698113207547,45.28301886792453,1922.2205555151825,43.39622641509434,-1006.6702860723293,0.006332641509433981,-0.007607924528301885,,,0.7044845691881677,23,30,1.987565594341775,-31.86449745785166,-0.6929578335702709,-0.4582238382037459,True,True,True,True
26,26,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 26}]",{'avg_hold_bars': 77.2741935483871},54,44283.24139703512,-55716.75860296488,-55.71675860296488,-75.3448643853772,75.3448643853772,73.5,48.148148148148145,51.85185185185185,1604.5417792498743,38.88888888888889,-1031.791825980832,0.005158333333333347,-0.006999444444444447,,,0.7451466744391128,21,33,1.987565594341775,-33.6236876655647,-1.065485100879301,-0.44626382886011706,True,True,True,True
27,27,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 27}]",{'avg_hold_bars': 77.2741935483871},58,20796.776412450472,-79203.22358754952,-79.20322358754953,-81.9140100743087,81.9140100743087,85.10344827586206,50.0,50.0,1303.9571979594002,39.6551724137931,-1365.5728204749923,0.005527413793103447,-0.007794827586206881,,,0.7409530097790188,23,35,1.987565594341775,-54.619981415192356,-1.6742210959208463,-0.6667965756485803,True,True,True,True
28,28,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 28}]",{'avg_hold_bars': 77.2741935483871},56,293807.54884624045,193807.54884624045,193.80754884624042,-33.65798308861208,33.65798308861208,74.26785714285714,51.78571428571429,48.214285714285715,5402.758723447116,57.14285714285714,3460.849086540008,0.007677499999999999,-0.006095714285714303,,,0.6126862950744868,32,24,1.987565594341775,71.98699121585601,3.0126361977846376,2.138779113006693,False,True,False,False
29,29,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 29}]",{'avg_hold_bars': 77.2741935483871},55,87663.7643473153,-12336.2356526847,-12.336235652684701,-57.22656460903773,57.22656460903773,85.87272727272727,49.09090909090909,50.90909090909091,1957.764277489506,58.18181818181818,-224.29519368517578,0.006822363636363632,-0.006894363636363647,,,0.6616934082836683,32,23,1.987565594341775,-6.409623078749471,0.14905840130712292,-0.11200433090014993,True,True,True,True
30,30,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 30}]",{'avg_hold_bars': 77.2741935483871},55,266304.7864638944,166304.78646389442,166.3047864638944,-30.454497214820798,30.454497214820798,73.96363636363637,52.72727272727272,47.27272727272727,5386.800641857201,58.18181818181818,3023.7233902526245,0.00817690909090911,-0.004857818181818181,,,0.6407502111036165,32,23,1.987565594341775,63.68922500032057,2.9606912272503436,2.091291297671661,False,True,False,False
31,31,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 31}]",{'avg_hold_bars': 77.2741935483871},55,19071.010013885752,-80928.98998611425,-80.92898998611425,-85.41337550526758,85.41337550526758,85.87272727272727,54.54545454545454,45.45454545454545,1218.1234103434278,40.0,-1471.436181565714,0.005536727272727279,-0.008382000000000006,,,0.736958278977211,22,33,1.987565594341775,-56.555398231066256,-1.9683771067247156,-0.6621374918917518,True,True,True,True
32,32,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 32}]",{'avg_hold_bars': 77.2741935483871},56,76327.10022466713,-23672.899775332873,-23.67289977533288,-59.91946673900097,59.91946673900097,83.28571428571429,55.35714285714286,44.642857142857146,1891.2274568822277,50.0,-422.73035313094385,0.007055714285714284,-0.0070233928571428504,,,0.6688378181079958,28,28,1.987565594341775,-12.708411836310951,0.1053333874288729,-0.2120915376578139,True,True,True,True
33,33,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 33}]",{'avg_hold_bars': 77.2741935483871},54,38409.29102951425,-61590.70897048575,-61.59070897048575,-75.08517942643655,75.08517942643655,89.14814814814815,50.0,50.0,1350.7446365275684,42.592592592592595,-1140.568684638625,0.00675148148148148,-0.007932037037037027,,,0.6935544137558576,23,31,1.987565594341775,-38.209993379058574,-1.0882370068090597,-0.5088886205099127,True,True,True,True
34,34,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 34}]",{'avg_hold_bars': 77.2741935483871},59,268403.62976680713,168403.62976680713,168.40362976680714,-59.75808904652072,59.75808904652072,81.86440677966101,50.847457627118644,49.152542372881356,4439.674524347233,57.6271186440678,2854.298809606901,0.00810525423728814,-0.005428305084745764,,,0.5978368358834175,34,25,1.987565594341775,64.33704121206452,2.340440891848064,1.0766248091029007,False,True,False,False
35,35,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 35}]",{'avg_hold_bars': 77.2741935483871},51,319442.40271074214,219442.40271074214,219.44240271074213,-31.54110543057136,31.54110543057136,80.19607843137256,50.98039215686274,49.01960784313725,5039.916949407714,66.66666666666666,4302.7922100145515,0.0081519607843137,-0.005576078431372555,,,0.5442290464185447,34,17,1.987565594341775,79.38001112339923,3.1186104611636396,2.516716203816363,False,True,False,False
36,36,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 36}]",{'avg_hold_bars': 77.2741935483871},57,30631.069967651176,-69368.93003234883,-69.36893003234883,-70.64057217983427,70.64057217983427,72.98245614035088,52.63157894736842,47.368421052631575,1887.8030296698337,45.614035087719294,-1216.998772497349,0.005348070175438597,-0.007182456140350893,,,0.7364844615349861,26,31,1.987565594341775,-44.85910972934734,-1.6442992007391986,-0.6350332159703719,True,True,True,True
37,37,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 37}]",{'avg_hold_bars': 77.2741935483871},57,61756.67558100227,-38243.32441899773,-38.24332441899772,-45.29522540318269,45.29522540318269,73.80701754385964,50.877192982456144,49.122807017543856,2279.788276228882,45.614035087719294,-670.9355161227667,0.004963333333333337,-0.006356842105263144,,,0.6866208365135178,26,31,1.987565594341775,-21.532971991199457,-0.8591460095969351,-0.47539165109633014,True,True,True,True
38,38,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 38}]",{'avg_hold_bars': 77.2741935483871},59,33174.401155800886,-66825.59884419912,-66.82559884419912,-70.6755337784572,70.6755337784572,76.83050847457628,50.847457627118644,49.152542372881356,1788.1468422379164,44.06779661016949,-1132.6372685457475,0.005415932203389833,-0.007084406779661013,,,0.7308173775311085,26,33,1.987565594341775,-42.60122887213086,-1.3497731242732185,-0.6027719437630376,True,True,True,True
39,39,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 39}]",{'avg_hold_bars': 77.2741935483871},58,274962.6722009131,174962.67220091308,174.9626722009131,-34.78282455324292,34.78282455324292,82.10344827586206,50.0,50.0,4732.759665100628,63.793103448275865,3016.5977965674683,0.007413448275862058,-0.005266896551724149,,,0.6070604964934817,37,21,1.987565594341775,66.34545517390539,2.8736854747593448,1.9074199989810714,False,True,False,False
40,40,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 40}]",{'avg_hold_bars': 77.2741935483871},58,20258.633065121394,-79741.3669348786,-79.74136693487861,-80.82006393477504,80.82006393477504,71.87931034482759,51.724137931034484,48.275862068965516,1511.75578136985,37.93103448275862,-1374.8511540496315,0.004941896551724145,-0.008266551724137927,,,0.7606589745100241,22,36,1.987565594341775,-55.2146356640794,-2.171229399751156,-0.6831798067945081,True,True,True,True
41,41,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 41}]",{'avg_hold_bars': 77.2741935483871},55,59946.22622392862,-40053.77377607138,-40.05377377607138,-56.140010365751095,56.140010365751095,78.7090909090909,47.27272727272727,52.72727272727272,2745.935657409847,50.90909090909091,-728.2504322922069,0.006064363636363632,-0.007334727272727285,,,0.6881654342214093,28,27,1.987565594341775,-22.698886065834657,-0.4233346267979895,-0.40432636043263703,True,True,True,True
42,42,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 42}]",{'avg_hold_bars': 77.2741935483871},56,114151.27875973233,14151.278759732333,14.151278759732344,-51.83925958371105,51.83925958371105,71.33928571428571,51.78571428571429,48.214285714285715,3779.944713808148,51.78571428571429,252.70140642379116,0.006670357142857166,-0.005725178571428564,,,0.6505112345762128,29,27,1.987565594341775,6.885844563417121,0.7090650349610019,0.13283068891633618,True,True,True,True
43,43,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 43}]",{'avg_hold_bars': 77.2741935483871},56,338696.3541428069,238696.3541428069,238.6963541428069,-24.123647385301517,24.123647385301517,72.76785714285714,51.78571428571429,48.214285714285715,5257.2607230902795,60.71428571428571,4262.434895407269,0.00793142857142858,-0.005180892857142873,,,0.6484521052713536,34,22,1.987565594341775,84.74067845355582,4.915837063078793,3.512763932422098,False,True,False,False
44,44,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 44}]",{'avg_hold_bars': 77.2741935483871},57,129212.91964484223,29212.91964484223,29.212919644842227,-46.40068017463656,46.40068017463656,88.33333333333333,50.877192982456144,49.122807017543856,2887.3307401762977,50.877192982456144,512.5073621902147,0.007837543859649125,-0.005687719298245615,,,0.687661607967355,29,28,1.987565594341775,13.763027287465501,0.9421481322435752,0.2966126193768301,False,True,False,False
45,45,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 45}]",{'avg_hold_bars': 77.2741935483871},58,62017.13834997519,-37982.86165002481,-37.982861650024816,-71.62466621876139,71.62466621876139,81.22413793103448,51.724137931034484,48.275862068965516,4154.57348829822,51.724137931034484,-654.8769250004283,0.006442758620689656,-0.00680017241379311,,,0.6791755346960227,30,28,1.987565594341775,-21.366641012402145,-0.4834214829129649,-0.2983140046634571,True,True,True,True
46,46,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 46}]",{'avg_hold_bars': 77.2741935483871},56,102867.53662180234,2867.536621802341,2.867536621802347,-42.91751141257964,42.91751141257964,73.21428571428571,51.78571428571429,48.214285714285715,2535.960685918931,55.35714285714286,51.20601110361349,0.006004464285714293,-0.005223749999999999,,,0.6711680176309316,31,25,1.987565594341775,1.432604526394865,0.36335945927951746,0.03338041930303888,True,True,True,True
47,47,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 47}]",{'avg_hold_bars': 77.2741935483871},60,89644.40961175544,-10355.590388244556,-10.35559038824455,-61.85529581417276,61.85529581417276,66.78333333333333,51.66666666666667,48.333333333333336,2420.67529990476,50.0,-172.5931731374092,0.006013166666666684,-0.005589499999999984,,,0.6714002752288543,30,30,1.987565594341775,-5.351639404867936,0.12752030912861706,-0.0865186939036791,True,True,True,True
48,48,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 48}]",{'avg_hold_bars': 77.2741935483871},55,23538.444986052207,-76461.5550139478,-76.46155501394779,-76.46155501394779,76.46155501394779,75.69090909090909,52.72727272727272,47.27272727272727,1355.5446820609218,38.18181818181819,-1390.2100911626867,0.005902727272727275,-0.0073639999999999825,,,0.7488088233205719,21,34,1.987565594341775,-51.70259750532231,-1.7690380510796542,-0.6761907666655608,True,True,True,True
49,49,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 49}]",{'avg_hold_bars': 77.2741935483871},57,60797.69828338447,-39202.30171661553,-39.20230171661553,-67.85702803110976,67.85702803110976,74.49122807017544,49.122807017543856,50.877192982456144,1887.573850095301,50.877192982456144,-687.7596792388684,0.0070182456140350635,-0.00685368421052632,,,0.7317794567381635,29,28,1.987565594341775,-22.148397371062668,-0.4720346558383824,-0.32639798726387637,True,True,True,True
50,50,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 50}]",{'avg_hold_bars': 77.2741935483871},56,378783.7502473388,278783.7502473388,278.7837502473388,-34.56029855078226,34.56029855078226,79.19642857142857,48.214285714285715,51.78571428571429,5222.445553518118,62.5,4978.281254416766,0.00900589285714286,-0.00574892857142859,,,0.596715330958158,35,21,1.987565594341775,95.4361534482993,3.4415050486105705,2.7614389183608234,False,True,False,False
51,51,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 51}]",{'avg_hold_bars': 77.2741935483871},54,74053.97017768463,-25946.029822315366,-25.946029822315364,-53.624433652235595,53.624433652235595,75.96296296296296,50.0,50.0,2466.751617121728,51.85185185185185,-480.48203374658004,0.005806481481481485,-0.005747592592592593,,,0.6882095000741658,28,26,1.987565594341775,-14.026201686493355,-0.2067702830542954,-0.2615636330530943,True,True,True,True
52,52,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 52}]",{'avg_hold_bars': 77.2741935483871},57,128448.56199368458,28448.561993684576,28.448561993684574,-35.6483416758382,35.6483416758382,74.82456140350877,52.63157894736842,47.368421052631575,3360.6009767807254,54.385964912280706,499.09757883657244,0.00753000000000001,-0.0055824561403508815,,,0.6744727421641625,31,26,1.987565594341775,13.423941165854947,0.9580944896358695,0.3765656559265266,False,True,False,False
53,53,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 53}]",{'avg_hold_bars': 77.2741935483871},53,29603.05367273941,-70396.9463272606,-70.3969463272606,-77.7430420943764,77.7430420943764,79.22641509433963,50.943396226415096,49.056603773584904,1860.8472075485818,43.39622641509434,-1328.2442703256716,0.005706603773584912,-0.007870754716981138,,,0.7255576671824187,23,30,1.987565594341775,-45.79809247335205,-1.2963055847429357,-0.5890957086263143,True,True,True,True
54,54,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 54}]",{'avg_hold_bars': 77.2741935483871},56,248821.44465392118,148821.44465392118,148.8214446539212,-25.58436800000049,25.58436800000049,79.5,53.57142857142857,46.42857142857143,3406.1913917549437,55.35714285714286,2657.5257973914495,0.0077875000000000106,-0.0051278571428571606,,,0.6475507023781906,31,25,1.987565594341775,58.191178009092326,2.6725486357360806,2.2744817463965186,False,True,False,False
55,55,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 55}]",{'avg_hold_bars': 77.2741935483871},55,64868.16904252824,-35131.83095747176,-35.131830957471756,-48.24430361944202,48.24430361944202,78.30909090909091,50.90909090909091,49.09090909090909,2119.339453394292,40.0,-638.7605628631225,0.0058458181818181664,-0.006808909090909115,,,0.7544786186220842,22,33,1.987565594341775,-19.568189323470754,-0.6448107305209344,-0.40560621369576466,True,True,True,True
56,56,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 56}]",{'avg_hold_bars': 77.2741935483871},56,21443.288968107496,-78556.71103189251,-78.5567110318925,-80.29416295883863,80.29416295883863,69.19642857142857,53.57142857142857,46.42857142857143,1963.8873721979594,41.07142857142857,-1402.7984112837948,0.0045205357142857104,-0.0073985714285714444,,,0.7425095601798002,23,33,1.987565594341775,-53.915599131404825,-2.1952063982732715,-0.6714759472496612,True,True,True,True
57,57,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 62, 'seed': 57}]",{'avg_hold_bars': 77.2741935483871},52,136319.51672030572,36319.51672030572,36.319516720305714,-35.460963172000284,35.460963172000284,78.5576923076923,50.0,50.0,2838.3936818982206,50.0,698.4522446212642,0.007985961538461527,-0.00599538461538462,,,0.6490933066838732,26,26,1.987565594341775,16.86916013101016,1.1459431390559986,0.4757107146015122,False,True,False,False
