entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,equity_after,r_multiple
2010-01-18 15:00:00+00:00,2010-01-18 17:00:00+00:00,short,1.43844,1.43974,1.4351899999999997,769230.7692307226,1.43974,SL,-1015.3846153847153,98984.61538461529,-1.0153846153847153
2010-03-03 10:00:00+00:00,2010-03-03 10:00:00+00:00,long,1.36327,1.3617700000000001,1.3670199999999997,659897.4358975079,1.3617700000000001,SL,-1003.0441025641895,97981.5712820511,-1.0133333333334222
2010-03-19 18:00:00+00:00,2010-03-21 21:00:00+00:00,short,1.35417,1.35492,1.3522950000000007,1306420.9504276852,1.3522950000000007,TP,2423.4108630424075,100404.9821450935,2.4733333333330036
2010-04-01 11:00:00+00:00,2010-04-01 11:00:00+00:00,long,1.34954,1.34805,1.353265,673858.9405711013,1.34805,SL,-1017.5270002624453,99387.45514483105,-1.0134228187920342
2010-04-07 09:00:00+00:00,2010-04-07 10:00:00+00:00,short,1.33866,1.3401999999999998,1.3348100000000003,645373.0853560983,1.3348100000000003,TP,2471.77891691357,101859.23406174462,2.487012987012901
2010-04-12 17:00:00+00:00,2010-04-13 06:00:00+00:00,long,1.35758,1.3561800000000002,1.3610799999999996,727565.9575839703,1.3610799999999996,TP,2531.929532391841,104391.16359413645,2.4857142857141907
2010-04-20 07:00:00+00:00,2010-04-20 07:00:00+00:00,short,1.34634,1.34743,1.3436150000000007,957717.0971940764,1.34743,SL,-1063.0659778853715,103328.09761625108,-1.0183486238533344
2010-05-25 00:00:00+00:00,2010-05-25 00:00:00+00:00,long,1.23378,1.2329700000000001,1.235805,1275655.5261265922,1.2329700000000001,SL,-1058.7940866852098,102269.30352956586,-1.0246913580248538
2010-05-25 08:00:00+00:00,2010-05-25 18:00:00+00:00,short,1.22355,1.2295099999999999,1.20865,171592.79115699072,1.2295099999999999,SL,-1026.124891118821,101243.17863844705,-1.0033557046980086
2010-06-14 12:00:00+00:00,2010-06-14 21:00:00+00:00,long,1.22419,1.22068,1.2329649999999996,288442.1043830481,1.22068,SL,-1018.2006284721692,100224.97800997488,-1.0056980056980431
2010-06-29 09:00:00+00:00,2010-06-30 06:00:00+00:00,short,1.21919,1.22278,1.210215,279178.21172695095,1.22278,SL,-1007.8333443343245,99217.14466564055,-1.005571030640705
2010-07-02 08:00:00+00:00,2010-07-02 12:00:00+00:00,long,1.24966,1.24788,1.2541099999999998,557399.6891328456,1.2541099999999998,TP,2469.2806228583454,101686.4252884989,2.488764044943808
2010-08-11 19:00:00+00:00,2010-08-11 19:00:00+00:00,short,1.28769,1.2889899999999999,1.2844400000000005,782203.2714500776,1.2889899999999999,SL,-1032.508318314093,100653.9169701848,-1.015384615384718
2010-09-02 03:00:00+00:00,2010-09-02 06:00:00+00:00,long,1.27872,1.27763,1.2814450000000002,923430.4309190966,1.2814450000000002,TP,2497.879315636117,103151.79628582092,2.4816513761466696
