entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,r_multiple,iter,entry_params,exit_params
2010-01-08 07:00:00+00:00,2010-01-08 08:15:00+00:00,long,1.42931,1.42768,1.431755,613496.9325153298,1.431755,TP,1457.0552147238466,30.67484662576649,101457.05521472385,1.4570552147238465,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-01-08 13:15:00+00:00,2010-01-08 14:30:00+00:00,long,1.42842,1.4262214285714285,1.4317178571428573,461468.08739639097,1.4317178571428573,TP,1489.5530621030496,23.07340436981955,102946.6082768269,1.4681611435996813,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-01-12 16:00:00+00:00,2010-01-12 16:45:00+00:00,short,1.45083,1.4542614285714286,1.4456828571428573,300010.9316976618,1.4542614285714286,SL,-1050.4668479871254,15.00054658488309,101896.14142883976,-1.0203996669442326,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-01-14 15:30:00+00:00,2010-01-14 17:00:00+00:00,long,1.44815,1.444837142857143,1.4531192857142858,307577.8309624308,1.444837142857143,SL,-1040.4918624557984,15.37889154812154,100855.64956638396,-1.0211297973264637,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-01-19 11:00:00+00:00,2010-01-19 11:00:00+00:00,long,1.43488,1.4321828571428572,1.4389257142857141,373935.1414007923,1.4321828571428572,SL,-1034.7319555619085,18.696757070039613,99820.91761082206,-1.025953389830522,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-02-02 08:45:00+00:00,2010-02-03 00:45:00+00:00,short,1.39468,1.3975485714285714,1.3903771428571428,347981.28649191174,1.3975485714285714,SL,-1022.5678661627111,17.39906432459559,98798.34974465934,-1.024402390438304,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-02-03 08:30:00+00:00,2010-02-03 09:45:00+00:00,short,1.39784,1.3992914285714286,1.395662857142857,680697.2915478386,1.3992914285714286,SL,-1035.6323078550747,34.03486457739193,97762.71743680426,-1.0482283464568263,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-02-03 15:00:00+00:00,2010-02-03 16:30:00+00:00,long,1.39414,1.3917085714285713,1.397787142857143,402079.33140870713,1.3917085714285713,SL,-1005.7727275667175,20.103966570435357,96756.94470923755,-1.0287896592245083,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-02-16 05:45:00+00:00,2010-02-16 07:45:00+00:00,short,1.3641,1.3654557142857144,1.3620664285714286,713697.1685612887,1.3654557142857144,SL,-1017.5282488918045,35.68485842806444,95739.41646034575,-1.0516332982087842,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
2010-02-16 14:45:00+00:00,2010-02-16 16:30:00+00:00,short,1.36666,1.3693528571428573,1.362620714285714,355530.98950790626,1.3693528571428573,SL,-982.2813338690801,17.776549475395313,94757.13512647667,-1.0259946949602836,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""atr_period"": 14, ""rr"": 1.5, ""sldist_atr_mult"": 2.0}"
