entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,bars_held,stop_dist,mfe,mae,mfe_R,mae_R,giveback,iter,entry_params,exit_params
2010-04-20 17:30:00+00:00,2010-04-21 02:15:00+00:00,long,1.34489,1.3415499999999998,1.35135,300988.2826800223,1.3415499999999998,SL,-1026.3700439389518,15.049414134001115,99503.71637119212,35,0.0033400000000001207,0.000140000000000029,-0.004049999999999887,0.041916167664677824,-1.2125748502993237,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-05-21 06:15:00+00:00,2010-05-21 09:15:00+00:00,short,1.26417,1.2683900000000001,1.2499,235790.79708812668,1.2499,TP,3348.229318651369,11.789539854406335,102851.94568984349,12,0.0042200000000001125,0.014760000000000106,-0.0029399999999999427,3.4976303317534865,-0.6966824644549441,0.037940379403809614,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-06-14 23:45:00+00:00,2010-06-15 15:00:00+00:00,long,1.22115,1.21626,1.2293,210331.1772798409,1.2293,TP,1699.4759124211082,10.516558863992046,104551.4216022646,61,0.004890000000000061,0.008429999999999938,-0.0043599999999999195,1.723926380368064,-0.8916155419222628,0.04151838671411266,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-06-23 20:45:00+00:00,2010-06-24 17:45:00+00:00,short,1.23193,1.23536,1.22126,304814.64023983455,1.23536,SL,-1066.8512408394743,15.240732011991726,103484.57036142513,84,0.003430000000000044,0.005789999999999962,-0.005870000000000042,1.688046647230288,-1.7113702623906608,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-06-25 11:00:00+00:00,2010-06-25 11:45:00+00:00,long,1.22885,1.22609,1.23869,374944.0955123969,1.22609,SL,-1061.0917903001682,18.747204775619842,102423.47857112496,3,0.0027600000000000957,0.0,-0.003470000000000084,0.0,-1.2572463768115811,,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-07-01 15:45:00+00:00,2010-07-01 16:30:00+00:00,short,1.24155,1.24669,1.21957,199267.4680372025,1.24669,SL,-1038.1835084738798,9.963373401860125,101385.29506265107,3,0.0051400000000001445,0.0006699999999999484,-0.005700000000000038,0.13035019455251548,-1.1089494163423887,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-07-07 17:00:00+00:00,2010-07-07 20:00:00+00:00,short,1.26326,1.26628,1.25626,335712.89755844476,1.26628,SL,-1037.352853455646,16.785644877922238,100347.94220919543,12,0.0030200000000000227,0.004650000000000043,-0.0030399999999999316,1.539735099337751,-1.0066225165562612,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-08-25 13:45:00+00:00,2010-09-01 14:15:00+00:00,long,1.26257,1.2586899999999999,1.28315,258628.7170340018,1.28315,TP,5304.474986367354,12.93143585170009,105652.41719556278,479,0.0038800000000001056,0.020730000000000137,-0.0016700000000000603,5.342783505154529,-0.4304123711340245,0.01061263868790269,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-09-17 04:45:00+00:00,2010-09-17 06:15:00+00:00,short,1.30897,1.3116500000000002,1.30603,394225.4372968411,1.3116500000000002,SL,-1084.1199525664586,19.711271864842054,104568.29724299633,6,0.0026800000000002377,0.00031000000000003247,-0.0042400000000000215,0.11567164179104664,-1.5820895522386738,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-10-08 14:45:00+00:00,2010-10-08 14:45:00+00:00,short,1.39499,1.4029,1.3842,132197.59449177652,1.3842,TP,1417.1582129518079,6.609879724588826,105985.45545594813,0,0.007910000000000084,0.011579999999999924,-9.999999999998899e-05,1.463969658659899,-0.012642225031604037,0.07426597582039765,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
