entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,equity_after,r_multiple
2010-11-19 08:00:00+00:00,2010-11-19 10:00:00+00:00,long,1.36934,1.3670241342466256,1.3759961349021894,475516.6033150484,1.3670241342466256,SL,-1110.7429488445991,109012.518728979,-1.0086360791729785
2010-11-23 12:00:00+00:00,2010-11-23 14:00:00+00:00,short,1.3552,1.3591658657533743,1.3438015251877318,274876.97644890455,1.3438015251877318,TP,3127.6807529962607,112140.19948197526,2.8691023649972993
2010-12-03 07:00:00+00:00,2010-12-03 07:00:00+00:00,long,1.32221,1.3212241342466258,1.3250435215201257,1137479.409322733,1.3212241342466258,SL,-1144.1515830063565,110996.0478989689,-1.0202867377547875
2010-12-08 11:00:00+00:00,2010-12-08 11:00:00+00:00,short,1.32456,1.3248958657533743,1.3235946729899055,3304774.2076659966,1.3248958657533743,SL_and_TP_same_bar_assume_SL,-1176.055963143442,109819.99193582546,-1.059547601382992
2010-12-13 21:00:00+00:00,2010-12-13 23:00:00+00:00,long,1.33907,1.3383441342466258,1.3411562437161126,1512951.8292511664,1.3383441342466258,SL,-1128.4589559434762,108691.53297988197,-1.0275533043226808
2010-12-16 09:00:00+00:00,2010-12-16 09:00:00+00:00,short,1.3243,1.3258458657533743,1.319856957055848,703111.0737956128,1.3258458657533743,SL,-1100.9775512748242,107590.55542860714,-1.0129377340538634
2010-12-27 12:00:00+00:00,2010-12-27 12:00:00+00:00,long,1.31654,1.3150941342466258,1.3206956284041473,744125.4845238652,1.3150941342466258,SL,-1090.7880639766463,106499.76736463049,-1.01383254285777
2011-01-05 12:00:00+00:00,2011-01-05 13:00:00+00:00,short,1.32337,1.3244558657533743,1.3202490639398696,980782.0813363217,1.3202490639398696,TP,3041.3425231453284,109541.10988777582,2.855726916972952
2011-01-12 15:00:00+00:00,2011-01-12 18:00:00+00:00,long,1.30428,1.3011341342466256,1.3133216755842294,348206.5621213287,1.3133216755842294,TP,3141.4066397583697,112682.51652753419,2.8677878496728044
2011-01-29 08:00:00+00:00,2011-01-30 17:00:00+00:00,short,1.36099,1.3611558657533742,1.3605132777079136,6793597.486833432,1.3611558657533742,SL,-1262.6971150129007,111419.81941252129,-1.1205794420684225
2011-02-01 03:00:00+00:00,2011-02-01 03:00:00+00:00,long,1.37159,1.3711541342466258,1.3728427415500992,2556287.5392240956,1.3711541342466258,SL,-1165.32394491003,110254.49546761125,-1.0458856880709246
2011-02-04 08:00:00+00:00,2011-02-04 08:00:00+00:00,short,1.36209,1.3638258657533744,1.3571008694298385,635155.6579377552,1.3638258657533744,SL,-1115.248067834951,109139.2473997763,-1.0115216283063668
2011-02-09 12:00:00+00:00,2011-02-09 15:00:00+00:00,long,1.36356,1.3608941342466256,1.3712220857922064,409395.13650163147,1.3712220857922064,TP,3128.6327560574173,112267.88015583371,2.8666431468024123
2011-02-11 10:00:00+00:00,2011-02-11 15:00:00+00:00,short,1.35227,1.3545458657533742,1.3457288309138133,493297.46268816077,1.3545458657533742,SL,-1132.5447508121651,111135.33540502156,-1.0087878645612025
2011-02-17 07:00:00+00:00,2011-02-17 07:00:00+00:00,long,1.35562,1.3549941342466256,1.3574188291761087,1775705.6494275904,1.3574188291761087,TP,3158.677017382487,114294.01242240405,2.842189665304024
2011-03-09 01:00:00+00:00,2011-03-09 06:00:00+00:00,short,1.38802,1.3897158657533744,1.3831458352458406,673956.7220753712,1.3897158657533744,SL,-1156.4192586656363,113137.5931637384,-1.0117933863339927
2011-03-13 20:00:00+00:00,2011-03-13 20:00:00+00:00,long,1.39554,1.3952741342466257,1.396304136832091,4255440.639790271,1.3952741342466257,SL,-1216.484744433747,111921.10841930466,-1.0752259354441005
2011-03-24 04:00:00+00:00,2011-03-24 04:00:00+00:00,short,1.40761,1.4086658657533744,1.4045752883018712,1059993.7355826292,1.4086658657533744,SL,-1140.410958904838,110780.69746039982,-1.0189418019631895
2011-03-30 23:00:00+00:00,2011-03-30 23:00:00+00:00,long,1.41196,1.4117241342466258,1.4126379124700896,4696769.067809326,1.4117241342466258,SL_and_TP_same_bar_assume_SL,-1201.7423559608003,109578.95510443902,-1.0847939970682894
2011-04-15 13:00:00+00:00,2011-04-18 12:00:00+00:00,short,1.44108,1.4460058657533743,1.4269223456036857,222456.23529097106,1.4269223456036857,TP,3145.009372848879,112723.9644772879,2.870085200074586
2011-04-20 18:00:00+00:00,2011-04-21 00:00:00+00:00,long,1.45035,1.4483341342466256,1.4561438912821751,559183.8855766837,1.4561438912821751,TP,3228.666962063946,115952.63143935184,2.8642241044622514
2011-05-05 17:00:00+00:00,2011-05-06 11:00:00+00:00,short,1.45754,1.4600858657533744,1.4502228116557998,455454.6180829285,1.4502228116557998,TP,3323.538130386864,119276.1695697387,2.8662895262754047
2011-05-18 03:00:00+00:00,2011-05-18 06:00:00+00:00,long,1.42679,1.4252541342466256,1.431204301490152,776605.4377323141,1.4252541342466256,SL,-1208.293804452135,118067.87576528658,-1.0130219714556365
2011-05-21 13:00:00+00:00,2011-05-22 07:00:00+00:00,short,1.41584,1.4160058657533743,1.4153632777079137,7118279.292944408,1.4160058657533743,SL,-1323.0443435126865,116744.8314217739,-1.1205794420684225
2011-05-27 00:00:00+00:00,2011-05-27 03:00:00+00:00,long,1.41438,1.4123941342466257,1.4200876669201732,587878.768861441,1.4200876669201732,TP,3343.658626725297,120088.4900484992,2.864074225817655
2011-06-09 15:00:00+00:00,2011-06-09 15:00:00+00:00,short,1.45062,1.4519858657533744,1.446694303227856,879211.5165917252,1.4519858657533744,SL,-1218.4691308169415,118870.02091768225,-1.0146427274794179
2011-06-21 07:00:00+00:00,2011-06-21 09:00:00+00:00,long,1.43607,1.4339241342466258,1.4422375301841805,553949.0097680653,1.4339241342466258,SL,-1199.7791893722563,117670.24172831,-1.009320247535841
2011-06-23 19:00:00+00:00,2011-06-23 19:00:00+00:00,short,1.42172,1.4221758657533743,1.4204097755419003,2581247.677794316,1.4221758657533743,SL_and_TP_same_bar_assume_SL,-1228.3273708393244,116441.91435747067,-1.0438725652280225
2011-06-28 11:00:00+00:00,2011-06-28 11:00:00+00:00,long,1.4268,1.4245141342466257,1.433369910540188,509399.61887778423,1.4245141342466257,SL,-1174.6071359523294,115267.30722151833,-1.0087494202013425
2011-07-05 22:00:00+00:00,2011-07-05 22:00:00+00:00,short,1.44228,1.4429558657533743,1.4403374635538895,1705476.3708035,1.4429558657533743,SL,-1186.7825996314768,114080.52462188686,-1.0295916754182022
2011-07-14 16:00:00+00:00,2011-07-14 17:00:00+00:00,long,1.41814,1.4152341342466257,1.4264918806882172,392587.04394522635,1.4152341342466257,SL,-1148.6569870978246,112931.86763478903,-1.0068826304095113
2011-07-15 19:00:00+00:00,2011-07-15 20:00:00+00:00,short,1.41341,1.4151158657533742,1.4085070937918405,662020.8384593687,1.4151158657533742,SL,-1142.5590931171644,111789.30854167187,-1.011724252017236
2011-07-16 00:00:00+00:00,2011-07-17 17:00:00+00:00,long,1.41542,1.4152541342466256,1.4158967222920862,6739746.226540616,1.4152541342466256,SL,-1252.6880099484142,110536.62053172346,-1.1205794420684225
2011-07-18 12:00:00+00:00,2011-07-18 13:00:00+00:00,short,1.40594,1.4066658657533744,1.4038537562838866,1522824.5721451922,1.4066658657533744,SL,-1135.8226967603377,109400.79783496312,-1.0275533043226723
2011-07-19 19:00:00+00:00,2011-07-20 09:00:00+00:00,long,1.41341,1.4106641342466257,1.42130201742421,398420.0527666853,1.42130201742421,TP,3136.3695975339074,112537.16743249702,2.8668617227685
2011-07-28 12:00:00+00:00,2011-07-28 14:00:00+00:00,short,1.42811,1.4299958657533742,1.4226897476198317,596740.0767055803,1.4299958657533742,SL,-1137.30647585916,111399.86095663786,-1.0106052087558972
2011-07-30 17:00:00+00:00,2011-07-31 18:00:00+00:00,long,1.43925,1.4390841342466256,1.4397267222920862,6716266.540281622,1.4390841342466256,SL,-1248.3239403728912,110151.53701626496,-1.1205794420684225
2011-07-31 22:00:00+00:00,2011-08-01 00:00:00+00:00,short,1.43566,1.4383258657533744,1.4279979142077937,413192.3630319145,1.4383258657533744,SL,-1109.779217423342,109041.75779884162,-1.0075022532454287
2011-08-06 21:00:00+00:00,2011-08-07 17:00:00+00:00,long,1.42793,1.4277641342466256,1.4284067222920862,6574097.158729125,1.4277641342466256,SL,-1221.89952116386,107819.85827767776,-1.1205794420684225
2011-08-09 06:00:00+00:00,2011-08-09 06:00:00+00:00,short,1.42319,1.4248758657533742,1.418344576699841,639551.86266686,1.4248758657533742,SL,-1090.9896200301985,106728.86865764756,-1.0118633408147124
2011-08-10 01:00:00+00:00,2011-08-10 04:00:00+00:00,long,1.43571,1.4333841342466258,1.4423948763561893,458878.026398606,1.4333841342466258,SL,-1076.4662471045078,105652.40241054306,-1.0085989485726405
2011-08-11 09:00:00+00:00,2011-08-11 10:00:00+00:00,short,1.42494,1.4276458657533744,1.4171629483917925,390456.92595352116,1.4171629483917925,TP,3028.7945254035176,108681.19693594657,2.8667540503568087
2011-08-15 02:00:00+00:00,2011-08-15 03:00:00+00:00,long,1.43127,1.4297641342466256,1.4355980771281507,721719.0290197432,1.4297641342466256,SL,-1101.2463499399553,107579.95058600661,-1.0132813964029093
2011-08-22 07:00:00+00:00,2011-08-22 07:00:00+00:00,short,1.43537,1.4373558657533743,1.4296623330798268,541728.2130134688,1.4373558657533743,SL,-1086.6340701204065,106493.31651588621,-1.0100711742302564
2011-08-23 09:00:00+00:00,2011-08-23 09:00:00+00:00,long,1.44714,1.4458341342466257,1.4508932480481413,815499.7268341028,1.4458341342466257,SL,-1081.243159695651,105412.07335619057,-1.0153155099966822
2011-08-31 03:00:00+00:00,2011-08-31 06:00:00+00:00,short,1.44359,1.4440258657533742,1.4423372584499008,2418452.758449939,1.4440258657533742,SL,-1102.489788731221,104309.58356745934,-1.0458856880709244
2011-09-15 10:00:00+00:00,2011-09-18 19:00:00+00:00,long,1.38028,1.3751641342466256,1.394983742022323,203894.29393970943,1.3751641342466256,SL,-1047.1737215534145,103262.40984590593,-1.0039094067288494
2011-09-19 10:00:00+00:00,2011-09-19 10:00:00+00:00,short,1.36598,1.3665458657533742,1.3643536195478947,1824857.0306676705,1.3665458657533742,SL,-1069.1212390726519,102193.28860683327,-1.0353440721246538
2011-09-27 19:00:00+00:00,2011-09-27 19:00:00+00:00,long,1.36471,1.3631041342466257,1.3693254916681554,636375.0418868746,1.3631041342466257,SL,-1034.6603869061537,101158.62821992712,-1.0124543411914135
2011-09-30 20:00:00+00:00,2011-10-03 14:00:00+00:00,short,1.33949,1.3427558657533742,1.3301034269677658,309745.21262980165,1.3301034269677658,TP,2901.2511554819152,104059.87937540904,2.8680214496131344
2011-10-07 06:00:00+00:00,2011-10-07 06:00:00+00:00,long,1.34272,1.3423041342466258,1.3439152586420977,2502246.9037450636,1.3423041342466258,SL_and_TP_same_bar_assume_SL,-1090.6437318293194,102969.23564357973,-1.0480924429046143
2011-10-18 08:00:00+00:00,2011-10-18 19:00:00+00:00,short,1.37142,1.3755258657533742,1.3596191448317259,250785.6852332823,1.3755258657533742,SL,-1034.708070140496,101934.52757343923,-1.0048710798651164
2011-10-21 23:00:00+00:00,2011-10-23 17:00:00+00:00,long,1.3891,1.3889941342466257,1.3894042735680834,9628659.346804488,1.3894042735680834,TP,2737.173348374234,104671.70092181346,2.6852268937060844
2011-10-31 21:00:00+00:00,2011-10-31 23:00:00+00:00,short,1.38568,1.3863958657533744,1.3836224977378873,1462169.414145418,1.3836224977378873,TP,2979.1734889131935,107650.87441072665,2.846207200873276
2011-11-08 16:00:00+00:00,2011-11-08 18:00:00+00:00,long,1.3807,1.3771741342466257,1.3908338508362472,305317.5643675673,1.3771741342466257,SL,-1082.6150953946578,106568.25931533199,-1.0056723657107451
2011-11-09 16:00:00+00:00,2011-11-09 16:00:00+00:00,short,1.35832,1.3598258657533744,1.3539919228718493,707687.6479628341,1.3598258657533744,SL,-1079.8363461126694,105488.42296921932,-1.0132813964029093
2011-11-12 13:00:00+00:00,2011-11-13 17:00:00+00:00,long,1.37471,1.3745441342466258,1.3751867222920864,6359867.593111453,1.3745441342466258,SL,-1182.0815815552555,104306.34138766407,-1.1205794420684225
2011-11-15 00:00:00+00:00,2011-11-15 00:00:00+00:00,short,1.3624,1.3627858657533742,1.3612909657199037,2703176.959229034,1.3627858657533742,SL,-1097.1269530615755,103209.2144346025,-1.05183149793741
2011-11-22 21:00:00+00:00,2011-11-23 01:00:00+00:00,long,1.35127,1.3502241342466257,1.3542759702441283,986830.4235186747,1.3502241342466257,SL,-1051.8287528165279,102157.38568178598,-1.019122913180401
2011-11-23 08:00:00+00:00,2011-11-23 15:00:00+00:00,short,1.34524,1.3482058657533742,1.33671567058778,344443.72799262236,1.33671567058778,TP,2929.262926822292,105086.64860860827,2.867402006494926
2011-11-29 11:00:00+00:00,2011-11-29 12:00:00+00:00,long,1.34195,1.3340841342466256,1.3645576418724548,133598.3245881456,1.3340841342466256,SL,-1053.5384525778632,104033.11015603041,-1.0025426317492836
2011-12-06 14:00:00+00:00,2011-12-06 19:00:00+00:00,short,1.33664,1.3407958657533743,1.324695437561723,250328.37038001962,1.3407958657533743,SL,-1045.3376689679374,102987.77248706247,-1.0048124749900529
2011-12-20 17:00:00+00:00,2011-12-21 00:00:00+00:00,long,1.30749,1.3061641342466257,1.311300730956142,776758.6742847632,1.311300730956142,TP,2944.483152062915,105932.25563912537,2.859060916608141
2011-12-24 11:00:00+00:00,2011-12-25 19:00:00+00:00,short,1.30412,1.3042858657533742,1.3036432777079137,6386626.140965783,1.3042858657533742,SL,-1187.0550792114063,104745.20055991397,-1.1205794420684225
2011-12-26 15:00:00+00:00,2011-12-26 15:00:00+00:00,long,1.30703,1.3066841342466258,1.3080240684640942,3028492.9785056068,1.3066841342466258,SL,-1108.0218651696487,103637.17869474432,-1.0578259044297338
2011-12-28 18:00:00+00:00,2011-12-28 18:00:00+00:00,short,1.2938,1.2942058657533744,1.2926334828119024,2553484.1960209487,1.2942058657533744,SL,-1087.4414708681968,102549.73722387612,-1.049277377639906
2012-01-03 16:00:00+00:00,2012-01-04 02:00:00+00:00,long,1.30526,1.3029341342466256,1.31194487635619,440909.95826002845,1.3029341342466256,SL,-1034.3155714040195,101515.4216524721,-1.0085989485726397
2012-01-05 09:00:00+00:00,2012-01-08 23:00:00+00:00,short,1.28734,1.2945058657533743,1.2667442599075784,141665.25741103705,1.2667442599075784,TP,2914.8675166154667,104430.28916908757,2.8713543904631793
2012-01-12 21:00:00+00:00,2012-01-12 21:00:00+00:00,long,1.28261,1.2819941342466257,1.2843800877221079,1695666.44348885,1.2819941342466257,SL,-1078.216220560875,103352.0729485267,-1.032474609751476
2012-01-14 06:00:00+00:00,2012-01-15 19:00:00+00:00,short,1.26795,1.2681158657533742,1.2674732777079136,6231067.646333306,1.2674732777079136,TP,2845.8674975772215,106197.94044610391,2.7535659579799363
2012-01-17 21:00:00+00:00,2012-01-18 02:00:00+00:00,long,1.27319,1.2715541342466257,1.2778917160301568,649184.93603185,1.2778917160301568,TP,3039.2995215565365,109237.23996766044,2.8619194579380745
2012-02-01 00:00:00+00:00,2012-02-01 07:00:00+00:00,short,1.30756,1.3091658657533742,1.3029445083318452,680238.9286784126,1.3029445083318452,TP,3126.0323290961655,112363.27229675661,2.861691058856507
2012-02-02 14:00:00+00:00,2012-02-03 13:00:00+00:00,long,1.31171,1.3088441342466257,1.3199469148722152,392074.44439594593,1.3199469148722152,TP,3221.6423331725196,115584.91462992913,2.8671667060959325
2012-02-05 02:00:00+00:00,2012-02-05 19:00:00+00:00,long,1.31563,1.3154641342466258,1.3161067222920864,6968582.2587559,1.3154641342466258,SL,-1295.2207914753224,114289.69383845381,-1.1205794420684225
2012-02-06 03:00:00+00:00,2012-02-06 16:00:00+00:00,short,1.30862,1.3109058657533743,1.302050089459812,499984.2780344309,1.3109058657533743,SL,-1152.8966239452923,113136.79721450852,-1.0087494202013425
2012-02-07 19:00:00+00:00,2012-02-08 16:00:00+00:00,long,1.32463,1.3230841342466257,1.329073042944152,731866.8970287989,1.3230841342466257,SL,-1146.0053100857572,111990.79190442276,-1.0129377340538634
2012-02-11 17:00:00+00:00,2012-02-12 19:00:00+00:00,short,1.31961,1.3197758657533742,1.3191332777079137,6751893.602273822,1.3197758657533742,SL,-1254.9457910905887,110735.84611333217,-1.1205794420684225
2012-02-13 01:00:00+00:00,2012-02-13 03:00:00+00:00,long,1.32159,1.3205041342466257,1.3247109360601304,1019793.1537045041,1.3247109360601304,TP,3162.313364196173,113898.15947752834,2.8557269169729516
2012-02-14 04:00:00+00:00,2012-02-14 04:00:00+00:00,short,1.31547,1.3163658657533743,1.3128951515658784,1271375.3042630958,1.3163658657533743,SL,-1164.4091008607118,112733.75037666764,-1.0223247734661114
2012-02-19 23:00:00+00:00,2012-02-21 03:00:00+00:00,long,1.32024,1.3171141342466257,1.329224192676228,360648.086869923,1.329224192676228,TP,3232.918939014943,115966.66931568258,2.867747172619617
2012-03-01 04:00:00+00:00,2012-03-01 04:00:00+00:00,short,1.33365,1.3345358657533744,1.331103893019879,1309077.2374251324,1.3345358657533744,SL,-1185.8482379055001,114780.82107777707,-1.0225767842632465
2012-03-08 23:00:00+00:00,2012-03-08 23:00:00+00:00,long,1.32764,1.3263941342466257,1.3312207993241378,921293.6527624122,1.3263941342466257,SL,-1166.2340838331397,113614.58699394393,-1.0160530939597334
2012-03-10 03:00:00+00:00,2012-03-11 18:00:00+00:00,short,1.31227,1.3124358657533743,1.3117932777079138,6849791.755237133,1.3117932777079138,TP,3128.4525907647403,116743.03958470866,2.7535659579799363
2012-03-16 20:00:00+00:00,2012-03-16 20:00:00+00:00,long,1.31657,1.3162141342466258,1.3175928099180951,3280535.9458668865,1.3175928099180951,TP,3289.753983182418,120032.79356789109,2.8179444315353592
2012-04-03 12:00:00+00:00,2012-04-04 01:00:00+00:00,short,1.3307,1.3346958657533743,1.3192153008257306,300392.458046244,1.3192153008257306,TP,3443.9091657194954,123476.70273361058,2.869140226892749
2012-04-12 02:00:00+00:00,2012-04-12 02:00:00+00:00,long,1.31129,1.3104441342466258,1.3137211411641188,1459767.1349270274,1.3137211411641188,TP,3519.7046290499643,126996.40736266055,2.850500986119946
2012-04-14 09:00:00+00:00,2012-04-15 20:00:00+00:00,short,1.30755,1.3077158657533743,1.3070732777079137,7656577.9721917,1.3070732777079137,TP,3496.929840995747,130493.3372036563,2.7535659579799368
2012-04-17 13:00:00+00:00,2012-04-17 13:00:00+00:00,long,1.31351,1.3122341342466257,1.317177023686139,1022782.662349428,1.3122341342466257,SL,-1325.3890252836854,129167.94817837261,-1.0156756304080092
2012-04-24 02:00:00+00:00,2012-04-24 04:00:00+00:00,short,1.31482,1.3157958657533744,1.3120152199338753,1323624.1535451552,1.3157958657533744,SL,-1318.1519648548026,127849.79621351781,-1.0204946222684592
2012-04-24 21:00:00+00:00,2012-04-25 10:00:00+00:00,long,1.31958,1.3183441342466258,1.323132057870137,1034495.8250073548,1.323132057870137,TP,3653.8991203410915,131503.6953338589,2.857962412578924
2012-05-02 10:00:00+00:00,2012-05-03 13:00:00+00:00,short,1.31455,1.3173558657533744,1.3064855338517876,468674.22354656685,1.3173558657533744,SL,-1324.4104378095817,130179.28489604931,-1.0071279247683462
