iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
1,1,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",97,91860.73088438647,-8139.269115613526,-8.139269115613523,-13.35387740722409,13.35387740722409,8.97938144329897,44.329896907216494,55.670103092783506,2170.7078095649867,38.144329896907216,-83.90999088261356,0.0025110309278350566,-0.002540412371134012,1.0673945465613395,-1.0646913098945838,0.6946991820568025,37,60,1.987565594341775,-4.1814450847942,-0.8188166996080247,-0.3131259152141198,False
2,2,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",90,89497.37910938762,-10502.62089061238,-10.50262089061238,-15.583070073719751,15.583070073719751,9.055555555555555,43.333333333333336,56.666666666666664,1939.5156233465318,36.666666666666664,-116.69578767347176,0.0024925555555555595,-0.0026099999999999964,0.9927144593916176,-1.0867191562876022,0.6990785687390447,33,57,1.987565594341775,-5.429775720221119,-1.1280631042212457,-0.34844069201602496,False
3,3,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",85,91962.04534164278,-8037.954658357223,-8.037954658357227,-13.258314212817346,13.258314212817346,8.68235294117647,45.88235294117647,54.11764705882353,1844.4282727415275,37.64705882352941,-94.56417245126156,0.002491058823529415,-0.0025621176470588193,0.9934148931126981,-1.0359667633351077,0.6927753582116051,32,53,1.987565594341775,-4.1282892769067825,-0.8699604870737345,-0.3113736188961187,False
4,4,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",83,89373.080444734,-10626.919555265995,-10.62691955526599,-16.190336375816138,16.190336375816138,8.55421686746988,46.98795180722892,53.01204819277109,1753.082971285335,36.144578313253014,-128.03517536465043,0.0025095180722891604,-0.002577831325301199,0.9775462623927196,-1.020765473627553,0.7048449956505534,30,53,1.987565594341775,-5.495881437478922,-1.1932501603423988,-0.33945443194671615,False
5,5,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",75,85763.38993038896,-14236.610069611037,-14.236610069611032,-19.105093914035255,19.105093914035255,9.12,44.0,56.00000000000001,1465.6732321133752,33.33333333333333,-189.82146759481373,0.002538000000000009,-0.0026619999999999955,0.946106400200536,-1.0544062143241726,0.7247899556054089,25,50,1.987565594341775,-7.4359529084291225,-1.7120054835342178,-0.38921310420601585,False
6,6,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",73,87597.86117344946,-12402.138826550537,-12.402138826550535,-16.15639326870053,16.15639326870053,9.232876712328768,47.94520547945205,52.054794520547944,1413.3047881170037,34.24657534246575,-169.89231269247304,0.0025821917808219255,-0.0026476712328767048,0.9507462110457221,-1.0403857131425631,0.7164105531494718,25,48,1.987565594341775,-6.445029095928401,-1.4998033612438602,-0.39891509130408653,False
7,7,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",65,95170.14125443014,-4829.858745569858,-4.82985874556986,-12.583718999323501,12.583718999323501,9.938461538461539,47.69230769230769,52.307692307692314,1313.5189757176495,38.46153846153847,-74.30551916261315,0.002804923076923091,-0.0026438461538461446,1.063235855528885,-1.0127134466783094,0.6871083893170691,25,40,1.987565594341775,-2.459920297385021,-0.5779315814815656,-0.19548436336803657,False
8,8,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",66,83155.19235416528,-16844.80764583472,-16.844807645834724,-19.55237509377552,19.55237509377552,9.878787878787879,46.96969696969697,53.03030303030303,1281.1538659400885,30.303030303030305,-255.2243582702226,0.0025748484848485014,-0.0029380303030302965,0.9023033008979401,-1.120489105698415,0.7430237002966938,20,46,1.987565594341775,-8.863132695112942,-2.1660846458336187,-0.4533021002616972,False
9,9,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",66,83160.99955360881,-16839.00044639119,-16.839000446391196,-19.546756979147162,19.546756979147162,9.969696969696969,46.96969696969697,53.03030303030303,1288.5387063510746,30.303030303030305,-255.13637039986696,0.0025581818181818297,-0.0029393939393939387,0.892970041379398,-1.1122300530775797,0.747038954979558,20,46,1.987565594341775,-8.859930539298267,-2.1655652234525764,-0.4532685677092217,False
10,10,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",55,86553.09596202424,-13446.904037975764,-13.44690403797576,-15.063036736959901,15.063036736959901,8.927272727272728,49.09090909090909,50.90909090909091,1025.1616797667593,30.909090909090907,-244.4891643268325,0.002628545454545464,-0.003094181818181818,0.8716100178069413,-1.1199703318262582,0.7416927830857445,17,38,1.987565594341775,-7.00810018185809,-1.865875441473978,-0.46525148309984804,False
11,11,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",80,94402.73339588389,-5597.266604116114,-5.597266604116113,-10.264559910310977,10.264559910310977,9.9,46.25,53.75,1815.1310726187612,38.75,-69.96583255145129,0.002587625000000002,-0.0024162499999999974,1.0675679784532515,-1.0124694749806165,0.687102256571752,31,49,1.987565594341775,-2.8564354744375797,-0.6020835365835276,-0.2782813388393035,False
12,12,"[{'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5, 'max_rr': 10.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",75,94617.31522550597,-5382.684774494031,-5.382684774494029,-9.321518501334591,9.321518501334591,9.946666666666667,44.0,56.00000000000001,1705.4357898152223,38.666666666666664,-71.76913032658724,0.0025864000000000004,-0.0024372,1.0437134398461991,-1.0175187932236305,0.6837437497775769,29,46,1.987565594341775,-2.7454014965193507,-0.5986698506751087,-0.29452298958869016,False
