iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
11,11,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",202,81174.11524396324,-18825.884756036758,-18.82588475603676,-24.928456233229923,24.928456233229923,8.717821782178218,50.495049504950494,49.504950495049506,4544.13329179564,37.62376237623762,-93.19744928731095,0.002278663366336644,-0.0023352475247524584,1.043100485460725,-1.0296152490523807,0.6933808634631028,76,126,1.987565594341775,-9.962083749509542,-1.4026808974246439,-0.3996269827663844,False
12,12,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",190,79303.81761211719,-20696.182387882815,-20.69618238788281,-25.60335207872204,25.60335207872204,8.794736842105262,50.526315789473685,49.473684210526315,4185.1576154739,36.84210526315789,-108.92727572569937,0.00228205263157896,-0.0023593684210526165,1.0209437323164827,-1.0338195564110353,0.6994837667423349,70,120,1.987565594341775,-11.011879513442901,-1.6182300966417396,-0.4300952265775562,False
13,13,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",165,80284.38460644745,-19715.61539355255,-19.715615393552554,-23.79240203332821,23.79240203332821,8.606060606060606,47.878787878787875,52.121212121212125,3605.936291269004,36.36363636363637,-119.48857814274248,0.002294545454545471,-0.0024478787878787684,1.000819783309977,-1.0506741217492026,0.7037979142584366,60,105,1.987565594341775,-10.459972644190163,-1.6492122852086086,-0.43963499900253517,False
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",148,80539.16223541516,-19460.837764584838,-19.460837764584838,-23.910330893348362,23.910330893348362,8.35135135135135,47.97297297297297,52.02702702702703,3214.325415634372,35.810810810810814,-131.49214705800526,0.0022979729729729883,-0.002433648648648632,0.9932631930135679,-1.0103915946019106,0.7041240479208829,53,95,1.987565594341775,-10.317121418360298,-1.7196691123598402,-0.4314922057908629,False
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",130,79647.25505621525,-20352.744943784754,-20.35274494378475,-24.39717857679672,24.39717857679672,8.384615384615385,46.92307692307692,53.07692307692308,2683.801183138886,34.61538461538461,-156.55957649065257,0.0023556923076923234,-0.002469923076923059,0.9879623496314945,-1.0115200908480932,0.7200907564489639,45,85,1.987565594341775,-10.818193787313469,-1.9296827879721963,-0.4434198714109616,False
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",118,79746.16100397301,-20253.838996026985,-20.253838996026985,-23.209229519490805,23.209229519490805,8.635593220338983,45.76271186440678,54.23728813559322,2336.354718590689,33.89830508474576,-171.642703356161,0.002385423728813574,-0.0025134745762711705,0.9541768490004867,-1.0150344687344306,0.7263010835853321,40,78,1.987565594341775,-10.762491571878229,-2.0124028919550936,-0.4637160213715854,False
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",105,78628.30422516198,-21371.695774838023,-21.371695774838017,-24.285658556964872,24.285658556964872,9.123809523809523,44.761904761904766,55.23809523809524,2005.6960728704926,32.38095238095238,-203.53995976036194,0.002444571428571439,-0.0026361904761904673,0.9387707499591892,-1.049522750974094,0.7356960498820357,34,71,1.987565594341775,-11.394063447115766,-2.2557954815898458,-0.46916839501756347,False
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",98,76576.67301082515,-23423.32698917485,-23.423326989174853,-26.26125637518385,26.26125637518385,9.520408163265307,45.91836734693878,54.08163265306123,1822.064960128577,30.612244897959183,-239.01354070586626,0.0024342857142857313,-0.0027212244897959095,0.9202919651762742,-1.0687097147555,0.7486466324362111,30,68,1.987565594341775,-12.564923358126645,-2.574978101139728,-0.4784585770999191,False
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",93,82778.75904283195,-17221.240957168047,-17.22124095716805,-20.289019480162906,20.289019480162906,9.688172043010752,46.236559139784944,53.76344086021505,1728.218301550179,33.33333333333333,-185.17463394804318,0.0025687096774193743,-0.0027151612903225735,0.95581301549003,-1.0324890901829964,0.7271158128663293,31,62,1.987565594341775,-9.070939878840322,-1.8943456852785492,-0.44708616341510304,False
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",80,81573.27536774443,-18426.724632255573,-18.426724632255574,-21.449827963558565,21.449827963558565,9.5875,46.25,53.75,1444.5891123200154,31.25,-230.3340579031943,0.002489125000000017,-0.002828374999999994,0.905438645032838,-1.04860686616195,0.7411282336657125,25,55,1.987565594341775,-9.739597091437046,-2.186518837676537,-0.45406411221496945,False
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",159,68190.00009225082,-31809.99990774918,-31.809999907749177,-32.77679718444515,32.77679718444515,8.50314465408805,50.314465408805034,49.685534591194966,3225.3028367226016,32.075471698113205,-200.06289250156755,0.002092830188679255,-0.0025984905660377286,0.9313128355072556,-1.1498162835616224,0.734058221359131,51,108,1.987565594341775,-17.521602241411294,-2.884223449438848,-0.5345733490313844,False
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",150,67785.5352991786,-32214.464700821394,-32.2144647008214,-32.2144647008214,32.2144647008214,8.56,50.66666666666667,49.333333333333336,3045.574297460736,31.333333333333336,-214.76309800547656,0.002101266666666676,-0.00262326666666666,0.9244672847222749,-1.1599937846568182,0.7406220169334472,47,103,1.987565594341775,-17.76810408656928,-3.004424260847459,-0.5515567075716838,False
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",137,75759.89851562632,-24240.101484373678,-24.240101484373678,-24.240101484373678,24.240101484373678,8.467153284671532,50.36496350364964,49.63503649635037,2909.94214910341,33.57664233576642,-176.9350473311948,0.0021432116788321263,-0.002631167883211671,0.9385887074347642,-1.144470126994164,0.7225538720356155,46,91,1.987565594341775,-13.03538621153436,-2.2627066126873174,-0.537761206154091,False
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",124,80535.12288962746,-19464.877110372545,-19.464877110372548,-20.138032647107917,20.138032647107917,8.814516129032258,51.61290322580645,48.38709677419355,2681.4165629871677,34.67741935483871,-156.97481540623045,0.0022413709677419446,-0.0025585483870967677,0.9617208548147088,-1.0705962591171594,0.7125851980371538,43,81,1.987565594341775,-10.319384485326555,-1.880852356369062,-0.5124326028346445,False
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",109,77161.78754685038,-22838.212453149623,-22.83821245314962,-24.597493143774784,24.597493143774784,9.119266055045872,50.45871559633027,49.54128440366973,2238.421224540982,32.11009174311927,-209.52488489128078,0.002266513761467902,-0.0026480733944954067,0.9390587333585335,-1.0983235519598855,0.739073880681815,35,74,1.987565594341775,-12.229427966493688,-2.3853715432312432,-0.4971818833330482,False
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",104,75459.42312215475,-24540.576877845248,-24.540576877845243,-26.261043837529375,26.261043837529375,9.25,49.03846153846153,50.96153846153846,2038.6948206403663,30.76923076923077,-235.96708536389724,0.0022213461538461666,-0.0026392307692307635,0.8854591156048782,-1.0931743790030555,0.7453887930185852,32,72,1.987565594341775,-13.209093961005658,-2.6366584572395038,-0.5029919618857147,False
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",95,76927.27951934752,-23072.720480652482,-23.072720480652485,-24.82665441276287,24.82665441276287,9.705263157894738,48.421052631578945,51.578947368421055,1839.0124825168489,30.526315789473685,-242.8707419016058,0.0022788421052631702,-0.0027238947368421022,0.8765093338302076,-1.1092425701031052,0.741612366049485,29,66,1.987565594341775,-12.363738840737215,-2.5678755401367974,-0.4980026158651998,False
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",92,71853.20987490901,-28146.790125090993,-28.14679012509099,-30.51420180011363,30.51420180011363,9.923913043478262,48.91304347826087,51.08695652173913,1707.4703049821474,27.173913043478258,-305.94337092490184,0.002173478260869581,-0.002880869565217386,0.8232572015945384,-1.1372676314811694,0.7675142689020322,25,67,1.987565594341775,-15.321326998139462,-3.234391350477642,-0.5021047936466884,False
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",87,75726.16015934391,-24273.83984065609,-24.273839840656088,-27.052119320346367,27.052119320346367,10.25287356321839,48.275862068965516,51.724137931034484,1627.7326880588448,28.735632183908045,-279.0096533408744,0.002255057471264387,-0.0029140229885057417,0.8398112142333467,-1.1189761073081024,0.756700979083522,25,62,1.987565594341775,-13.054873602357276,-2.8236972641374134,-0.48258228672451847,False
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",76,75047.0935377156,-24952.9064622844,-24.952906462284396,-27.425549865787314,27.425549865787314,10.06578947368421,47.368421052631575,52.63157894736842,1298.9272756375647,26.31578947368421,-328.3277166090057,0.0023013157894737025,-0.0030759210526315763,0.806404757279028,-1.1297325242683793,0.7750159850736703,20,56,1.987565594341775,-13.44802608333472,-3.083212628443387,-0.49034663476741425,False
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",137,81599.2459171777,-18400.7540828223,-18.400754082822303,-22.538085596566148,22.538085596566148,9.416058394160585,47.44525547445255,52.55474452554745,3004.6042956054234,35.76642335766424,-134.31207359724297,0.0023170072992700786,-0.0024670072992700647,1.0306592262587395,-1.0709532829142685,0.7127737746179101,49,88,1.987565594341775,-9.725140207707161,-1.679260643796876,-0.43149805985246864,False
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",129,78328.30573471535,-21671.69426528465,-21.671694265284646,-24.573786853021684,24.573786853021684,9.426356589147288,46.51162790697674,53.48837209302325,2774.8892612254863,34.10852713178294,-167.99762996344654,0.0022911627906976816,-0.0025212403100775107,0.9920482511886384,-1.0895545539778693,0.7231033741479005,44,85,1.987565594341775,-11.564316049979627,-2.0761402664319757,-0.47059560332100936,False
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",121,81044.1538750964,-18955.846124903605,-18.95584612490361,-21.958561886902984,21.958561886902984,9.347107438016529,47.107438016528924,52.892561983471076,2580.0659333505464,34.710743801652896,-156.65988532978156,0.0023037190082644725,-0.0025242148760330476,0.9926804529760975,-1.07426187545853,0.718332203567079,42,79,1.987565594341775,-10.034639781454946,-1.8482493659832975,-0.45698073640423736,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",115,82127.46619573861,-17872.533804261388,-17.872533804261394,-20.915386686889768,20.915386686889768,9.408695652173913,47.82608695652174,52.17391304347826,2416.625734932814,34.78260869565217,-155.41333742836034,0.0023410434782608794,-0.0025456521739130327,0.9899893924798296,-1.0637182152377676,0.71485192176493,40,75,1.987565594341775,-9.431593288152484,-1.7771734726680806,-0.45094042148713503,False
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",102,78968.12107211568,-21031.878927884318,-21.031878927884318,-24.734225094889204,24.734225094889204,9.882352941176471,47.05882352941176,52.94117647058824,2045.1637943048752,32.35294117647059,-206.19489144984627,0.0023855882352941333,-0.0026365686274509707,0.9786084063018664,-1.0940781295063386,0.7346152689371372,33,69,1.987565594341775,-11.201602862496806,-2.247683386314578,-0.4528786658778882,False
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",100,78653.31575311635,-21346.684246883655,-21.34668424688365,-25.034271062262516,25.034271062262516,9.79,47.0,53.0,1975.6162488837435,32.0,-213.46684246883748,0.002326500000000018,-0.002582399999999989,0.933638228865503,-1.0761868415538864,0.7323425210777352,32,68,1.987565594341775,-11.379883704513515,-2.3048463378383772,-0.45457220129200915,False
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",90,79054.06196710425,-20945.93803289575,-20.94593803289575,-25.71867294276521,25.71867294276521,10.355555555555556,46.666666666666664,53.333333333333336,1733.2405646939815,31.11111111111111,-232.73264480995255,0.0023777777777777946,-0.002698999999999992,0.9081314372977837,-1.1075742721453579,0.7336712613605672,28,62,1.987565594341775,-11.152994124013704,-2.370640312127919,-0.43365356170723796,False
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",86,72792.29056412532,-27207.709435874684,-27.207709435874683,-29.87408797716847,29.87408797716847,10.616279069767442,47.674418604651166,52.32558139534884,1578.1143230193843,26.744186046511626,-316.36871437063627,0.0022951162790697866,-0.002948953488372084,0.847134031452054,-1.1697031802145508,0.7693987492168628,23,63,1.987565594341775,-14.766310302339413,-3.207802467336984,-0.4942848904249292,False
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",83,75086.13173249176,-24913.86826750824,-24.913868267508242,-27.664270114306888,27.664270114306888,10.686746987951807,45.78313253012048,54.21686746987952,1557.160374501599,27.710843373493976,-300.16708756034046,0.0023108433734939917,-0.002908192771084331,0.8504637469163501,-1.1432561886016335,0.7636337179472843,23,60,1.987565594341775,-13.425376759459972,-2.961231023869134,-0.4852966192126966,False
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",73,73645.82112312333,-26354.17887687667,-26.354178876876666,-28.033312369615192,28.033312369615192,10.301369863013699,43.83561643835616,56.16438356164384,1241.8249143620194,24.65753424657534,-361.01614899831077,0.0023494520547945336,-0.003089452054794518,0.8069557169369657,-1.1578883106833415,0.7907128466919033,18,55,1.987565594341775,-14.264933877900432,-3.3195866202400737,-0.5088565236180203,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",116,89685.80642312841,-10314.193576871592,-10.314193576871588,-15.728267984821208,15.728267984821208,9.956896551724139,44.827586206896555,55.172413793103445,2601.889164514845,37.93103448275862,-88.91546186958227,0.0024449999999999997,-0.0025364655172413716,1.0616109493324275,-1.0828908953394305,0.6915704558720787,44,72,1.987565594341775,-5.329651416985781,-0.9636560421866619,-0.3388581261540837,False
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",109,87344.40065239216,-12655.599347607844,-12.655599347607849,-16.747983390988907,16.747983390988907,9.990825688073395,44.03669724770643,55.96330275229357,2410.9514032669476,36.69724770642202,-116.10641603309925,0.002441743119266056,-0.0025925688073394427,1.0336825183924998,-1.102155367498604,0.7001474009588536,40,69,1.987565594341775,-6.581322470717621,-1.2497168588262058,-0.3929620848715816,False
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",103,88484.97588917891,-11515.02411082109,-11.515024110821093,-15.660848006836547,15.660848006836547,9.776699029126213,44.66019417475729,55.33980582524271,2248.243328209574,36.89320388349515,-111.79635059049616,0.002441553398058254,-0.0026298058252427112,1.0269340537879483,-1.1065937809864321,0.6989075535310743,38,65,1.987565594341775,-5.969537174938355,-1.1618758813672994,-0.38117585793134756,False
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",100,89139.73571275298,-10860.264287247017,-10.860264287247013,-15.036765921437178,15.036765921437178,9.79,46.0,54.0,2138.123351184214,37.0,-108.60264287247075,0.0025048000000000028,-0.002639299999999991,1.035603679801059,-1.0755673949351787,0.6962213460810752,37,63,1.987565594341775,-5.620104581592578,-1.1082110638531082,-0.3737575360922704,False
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",91,82201.01562018842,-17798.984379811576,-17.79898437981158,-21.65038323493169,21.65038323493169,10.285714285714286,45.05494505494506,54.94505494505495,1828.4417269828948,32.967032967032964,-195.59323494298448,0.002462527472527479,-0.0027264835164835096,0.990683215005912,-1.1215934051268925,0.7295044347837112,30,61,1.987565594341775,-9.390794288088966,-1.9814134155221008,-0.43374725454916846,False
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",88,82726.79599043335,-17273.204009566645,-17.273204009566644,-19.986528909550096,19.986528909550096,10.340909090909092,46.590909090909086,53.40909090909091,1758.1365929616045,32.95454545454545,-196.28640919962174,0.0024353409090909143,-0.002693636363636355,0.95353737947455,-1.111951646892603,0.7233287094564664,29,59,1.987565594341775,-9.099662542952569,-1.9487037484605798,-0.45528978964448935,False
