iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",120,78109.61878090452,-21.890381219095477,-24.78512153298915,33.33333333333333,0.6917110840205407,-0.19874514108949975,False
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",106,77818.67095923125,-22.18132904076875,-25.065286836429923,32.075471698113205,0.6496778669926081,-0.22951553354860604,False
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",98,76576.67301082515,-23.423326989174853,-26.26125637518385,30.612244897959183,0.6080431329624794,-0.26532962509514885,False
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",93,82778.75904283195,-17.22124095716805,-20.289019480162906,33.33333333333333,0.6965868896944292,-0.19609437204199076,False
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",80,81573.27536774443,-18.426724632255574,-21.449827963558565,31.25,0.630295842999221,-0.24757600210270575,False
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",171,71619.29407720188,-28.38070592279812,-29.986268579881504,33.91812865497076,0.7010308732003033,-0.18805766882883426,False
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",157,69656.56638834997,-30.34343361165004,-30.925660367528394,32.48407643312102,0.6584885409438453,-0.2232346604809292,False
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",140,77214.1416363934,-22.785858363606604,-23.43125536670103,34.285714285714285,0.7204471084463828,-0.17754007219778992,False
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",126,78882.38967476692,-21.117610325233084,-21.77695143573538,34.12698412698413,0.7190212184098487,-0.18111179773355807,False
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",111,75578.28156063035,-24.421718439369656,-26.14489535902719,31.53153153153153,0.6346032261718114,-0.24523076558538354,False
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",106,73910.85287735458,-26.089147122645418,-27.77430684261456,30.18867924528302,0.5884385635003357,-0.2782385660920534,False
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",96,76135.16165326639,-23.864838346733606,-25.600712074294574,30.208333333333332,0.589277956716084,-0.2770567558409059,False
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",92,71853.20987490901,-28.14679012509099,-30.51420180011363,27.173913043478258,0.5017081947693075,-0.35248846726517696,False
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",87,75726.16015934391,-24.273839840656088,-27.052119320346367,28.735632183908045,0.5500622209693814,-0.3127191803675947,False
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 0.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",76,75047.0935377156,-24.952906462284396,-27.425549865787314,26.31578947368421,0.48177926172694807,-0.3709525340313096,False
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",148,82411.85598772248,-17.588144012277528,-21.766677343703154,36.486486486486484,0.790410020342715,-0.12342306536703199,False
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",137,77702.53426119906,-22.297465738800938,-25.17637326287707,34.306569343065696,0.7184246268585879,-0.17697147504211164,False
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",127,82084.77826779768,-17.915221732202326,-20.956493011372036,35.43307086614173,0.7582631426894814,-0.14822049397260129,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",119,80779.31369124966,-19.220686308750345,-22.213589644357157,34.45378151260504,0.7257311607782531,-0.17219862976249897,False
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",105,76553.12796124401,-23.446872038755984,-27.0359935226104,31.428571428571427,0.6244860339822227,-0.24744058082107492,False
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",103,76247.94997877399,-23.75205002122601,-27.32686352208281,31.06796116504854,0.6111888313932217,-0.25627370812113154,False
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",92,77436.46030721029,-22.563539692789714,-27.238615055251593,30.434782608695656,0.5951242723363851,-0.27097107532373466,False
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",87,72044.65873604924,-27.95534126395076,-30.5943340828319,26.436781609195403,0.4862992731948412,-0.37011605479833043,False
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",84,74314.94042232304,-25.68505957767696,-28.40721271922495,27.380952380952383,0.5141828668202518,-0.34658931116804287,False
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",73,73645.82112312333,-26.354178876876666,-28.033312369615192,24.65753424657534,0.4408461671878806,-0.4123693122175743,False
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",123,85440.32769566291,-14.55967230433709,-19.717459361538904,36.58536585365854,0.7971774743831169,-0.1206499833263313,False
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",114,82930.6617884744,-17.069338211525597,-20.95492348631437,35.08771929824561,0.7482988495955781,-0.1569688552445469,False
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",106,85777.63835756858,-14.222361642431425,-18.241337511193223,35.84905660377358,0.7756074017646544,-0.1374846579487371,False
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",102,85154.57382960268,-14.845426170397314,-18.83520933403776,35.294117647058826,0.759350039247627,-0.1503444991092943,False
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",94,79687.15453631997,-20.31284546368003,-24.04646132515593,31.914893617021278,0.6423457688934708,-0.23451374308994913,False
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",91,80196.85555764865,-19.80314444235135,-22.433490782733102,31.868131868131865,0.6407041345288991,-0.23546626869563736,False
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",81,84658.59562974724,-15.341404370252754,-19.276924840668475,33.33333333333333,0.6903098776598252,-0.1984821636063701,False
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",80,77451.21456239803,-22.54878543760197,-24.283149015727655,28.749999999999996,0.554557035826539,-0.31251818187139524,False
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",80,77456.49040701229,-22.54350959298771,-24.277991313001724,28.749999999999996,0.5582177815358912,-0.31243390701034535,False
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",68,77552.7465476698,-22.44725345233021,-23.095498295024807,26.47058823529412,0.49537742913803773,-0.36707039980655354,False
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",103,88490.11476184943,-11.509885238150574,-16.533155592307313,36.89320388349515,0.8123618521864657,-0.11141236101039319,False
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",95,87126.14020967149,-12.873859790328513,-17.81970214080124,35.78947368421053,0.7753459397471599,-0.13780826197195456,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",89,90458.8383593194,-9.541161640680595,-14.67618945960406,37.07865168539326,0.8226118188500459,-0.10535348842257242,False
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",86,86632.57059484176,-13.367429405158237,-18.285253556981797,34.883720930232556,0.7477656429195296,-0.15965478652924905,False
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",77,84003.36277613409,-15.996637223865907,-20.765210561333802,32.467532467532465,0.66141009482751,-0.21929392554357688,False
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",75,85800.18719571785,-14.199812804282153,-17.87702283660263,33.33333333333333,0.6905895015724366,-0.19706493884977963,False
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",66,94190.17719387685,-5.809822806123144,-12.891526107505868,37.878787878787875,0.8526770213751016,-0.08332390381402532,False
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",66,83155.19235416528,-16.844807645834724,-19.55237509377552,30.303030303030305,0.6059969119731904,-0.27250575969545193,False
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",66,83160.99955360881,-16.839000446391196,-19.546756979147162,30.303030303030305,0.6093442006234352,-0.2724010336729326,False
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",55,86553.09596202424,-13.44690403797576,-15.063036736959901,30.909090909090907,0.6270027661188879,-0.25555980134721584,False
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",86,93248.46511316967,-6.751534886830324,-11.19042946402502,38.372093023255815,0.8706357377368488,-0.07389151573286581,False
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",81,93460.42323698287,-6.53957676301713,-10.257118138587407,38.2716049382716,0.8684942320228649,-0.0761092181325389,False
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",79,95368.86934929217,-4.631130650707826,-9.717360942336429,39.24050632911392,0.9038648619191851,-0.05260033479131376,False
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",76,89093.39235979698,-10.906607640203013,-14.314845877692072,35.526315789473685,0.7731276457457199,-0.14471571431792388,False
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",68,87671.7466032343,-12.328253396765698,-14.847323932134493,33.82352941176471,0.7121676366572828,-0.18632257569821223,False
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",64,86971.39971409229,-13.02860028590771,-14.281943533850761,32.8125,0.679604841453441,-0.2110006728497622,False
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",56,94476.22678979149,-5.523773210208516,-9.689039698079993,37.5,0.8398924799495151,-0.09411806103806704,False
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",56,85508.58162505043,-14.491418374949571,-15.701580109537405,30.357142857142854,0.6123929417618476,-0.2725671133549635,False
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",58,83768.34118218264,-16.23165881781735,-17.417191768335595,29.310344827586203,0.5883220136611861,-0.29843765977752135,False
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",49,87565.75993900087,-12.434240060999135,-12.434240060999135,30.612244897959183,0.6220876268940319,-0.2639825466390585,False
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",70,102211.84462069716,2.2118446206971676,-8.74930973932042,42.857142857142854,1.0531009854897664,0.03888108338669557,False
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",68,101822.68895289808,1.8226889528980772,-7.790344369256019,42.64705882352941,1.044711235723646,0.03418441900729673,False
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",65,102443.5187697375,2.443518769737496,-7.500966343604998,43.07692307692308,1.0625122505948505,0.04477498412429109,False
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",65,97461.31973277508,-2.538680267224913,-8.46242783405483,40.0,0.9367101099098964,-0.03208309264479355,False
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",59,98705.17243128915,-1.2948275687108546,-5.583309747197651,40.67796610169492,0.9635399846533838,-0.014569780337741476,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",56,96890.09855063731,-3.109901449362684,-8.76799032137312,39.285714285714285,0.9082542444229621,-0.04896706948802327,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",48,102697.76663634312,2.697766636343113,-5.864512426169299,43.75,1.0978425789129465,0.0631410554449144,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",49,91992.63562335563,-8.007364376644366,-8.007364376644366,34.69387755102041,0.7471256558549283,-0.1631035354711708,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",50,91055.15716709317,-8.94484283290683,-8.984748609037286,34.0,0.7291737962086248,-0.18022306311257735,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",44,99405.31933147593,-0.5946806685240724,-4.606021291583673,40.909090909090914,0.9781396998313348,-0.006020655972924691,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",61,106725.38113713618,6.725381137136188,-6.25761944332246,45.90163934426229,1.1902054401270257,0.1144884544429748,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",59,106319.04088252422,6.319040882524218,-6.0474108457929105,45.76271186440678,1.183536420617435,0.1116383114652365,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",57,105839.32652918354,5.839326529183531,-6.0474108457929105,45.614035087719294,1.1746826548864944,0.10733340349783525,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",57,103241.86799300885,3.241867993008851,-6.902552751384949,43.859649122807014,1.0946639064965573,0.06365365712657765,False
