entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,bars_held,stop_dist,mfe,mae,mfe_R,mae_R,giveback,iter,entry_params,exit_params
2010-01-05 05:45:00+00:00,2010-01-05 06:45:00+00:00,short,1.44334,1.44548,1.44058,636942.6751592067,1.44548,SL,-1407.64331210195,31.847133757960336,98592.35668789805,4,0.0015700000000000713,0.0017700000000000493,-0.003889999999999949,1.1273885350318273,-2.4777070063692817,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-09 13:00:00+00:00,2010-02-09 13:45:00+00:00,long,1.3712,1.3697,1.37668,741295.9149465722,1.37668,TP,4010.4108998608062,37.06479574732861,102602.76758775886,3,0.0013300000000000534,0.005870000000000042,-0.00019999999999997797,4.41353383458632,-0.15037593984960146,0.07836456558777503,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-10 15:00:00+00:00,2010-02-10 16:15:00+00:00,long,1.37429,1.3691799999999998,1.3838,244875.34030490567,1.3691799999999998,SL,-1268.4542627794851,12.243767015245284,101334.31332497938,5,0.004190000000000138,0.0018599999999999728,-0.00662000000000007,0.4439140811455636,-1.5799522673030673,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-11 01:15:00+00:00,2010-02-11 15:00:00+00:00,short,1.37515,1.38124,1.36767,182584.34833329802,1.36767,TP,1352.9500211497425,9.1292174166649,102687.26334612911,55,0.005549999999999944,0.009920000000000151,-0.004849999999999799,1.7873873873874326,-0.8738738738738465,0.2530241935483962,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-22 00:45:00+00:00,2010-02-23 08:00:00+00:00,short,1.36217,1.36542,1.34581,318904.54455319594,1.36542,SL,-1058.7630879166445,15.945227227659798,101628.50025821247,125,0.0032200000000000006,0.0047200000000000575,-0.0040399999999998215,1.4658385093167878,-1.2546583850931121,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-02-23 13:15:00+00:00,2010-02-25 03:45:00+00:00,long,1.35791,1.3482999999999998,1.37881,111069.39918930066,1.3482999999999998,SL,-1075.151784152458,5.5534699594650325,100553.34847406001,154,0.009150000000000214,0.004590000000000094,-0.010179999999999856,0.5016393442622936,-1.1125683060108873,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-04 11:45:00+00:00,2010-03-04 15:45:00+00:00,short,1.36824,1.37122,1.3633,343185.48967254814,1.3633,TP,1671.3133347052456,17.159274483627406,102224.66180876526,16,0.002930000000000099,0.005799999999999805,-0.0011200000000000099,1.9795221843002078,-0.3822525597269529,0.16034482758621077,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-15 05:00:00+00:00,2010-03-15 15:45:00+00:00,long,1.37325,1.3685699999999998,1.37746,242238.53509185437,1.3685699999999998,SL,-1150.633041686398,12.11192675459272,101074.02876707887,43,0.0042200000000001125,0.0027399999999999647,-0.005049999999999999,0.6492890995260406,-1.196682464454944,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-19 15:00:00+00:00,2010-03-24 06:00:00+00:00,long,1.35377,1.34344,1.36259,105725.97151368068,1.34344,SL,-1099.5501037422875,5.286298575684034,99974.47866333657,245,0.009560000000000013,0.0031000000000001027,-0.013169999999999904,0.32426778242678855,-1.3776150627614945,1.0,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-03-26 14:30:00+00:00,2010-03-29 09:30:00+00:00,long,1.33646,1.32666,1.34849,105905.16807556711,1.34849,TP,1266.625810183767,5.295258403778355,101241.10447352035,68,0.009440000000000115,0.012729999999999908,-0.0019599999999999618,1.3485169491525162,-0.20762711864406122,0.06048703849175649,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-04-14 02:30:00+00:00,2010-04-22 12:00:00+00:00,short,1.36328,1.36918,1.33414,177615.97276056084,1.33414,TP,5163.29632814947,8.880798638028041,106404.40080166982,610,0.005700000000000038,0.030080000000000107,-0.0045199999999998575,5.277192982456124,-0.7929824561403205,0.033577127659584094,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-06-15 00:15:00+00:00,2010-06-15 15:00:00+00:00,long,1.22192,1.21626,1.2293,198145.99776846907,1.2293,TP,1448.4472436875153,9.907299888423452,107852.84804535734,59,0.005370000000000097,0.00766,-0.005129999999999857,1.42644320297949,-0.9553072625697885,0.045691906005217775,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 1.4, ""liq_move_away_atr"": 2.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
