iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,davey_return_worse,davey_maxdd_worse,davey_both_worse,favourable
11,11,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 11}",50,154733.23742082258,54.73323742082259,-6.29402410776958,56.00000000000001,2.8374175887589574,1.0946647484164513,1094.6647484164514,False,True,False,False
12,12,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 12}",50,150215.05329094996,50.21505329094995,-12.390355310202061,56.00000000000001,2.1800777559469067,1.0043010658189997,1004.3010658189996,False,True,False,False
13,13,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 13}",49,156060.93049249065,56.060930492490655,-9.443399195717594,67.3469387755102,2.8811771266628092,1.1441006222957277,1144.1006222957278,False,True,False,False
14,14,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 14}",50,161998.60119057237,61.998601190572366,-11.614937540961135,62.0,3.352069307179822,1.239972023811448,1239.972023811448,False,True,False,False
15,15,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 15}",52,157189.54076891043,57.18954076891043,-8.016048242640906,57.692307692307686,2.969987960267876,1.0997988609405855,1099.7988609405854,False,True,False,False
16,16,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 16}",49,139382.62854942254,39.382628549422535,-8.197238702690758,55.10204081632652,2.3107092769817026,0.8037271132535213,803.7271132535212,False,True,False,False
17,17,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 17}",52,139563.91181415046,39.563911814150465,-9.561235286748449,53.84615384615385,2.358695238411334,0.7608444579644329,760.8444579644326,False,True,False,False
18,18,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 18}",51,153149.86580757037,53.14986580757037,-10.757171914240226,58.82352941176471,3.161930649889134,1.0421542315209877,1042.1542315209877,False,True,False,False
19,19,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 19}",51,153530.5774103847,53.530577410384694,-9.13020794000431,56.86274509803921,2.670822563823442,1.049619164909504,1049.6191649095038,False,True,False,False
20,20,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 20}",52,134843.74585288676,34.84374585288676,-10.146931822746087,55.769230769230774,1.8565755592418072,0.6700720356324379,670.0720356324377,False,True,False,False
21,21,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 21}",51,168375.4783803452,68.37547838034519,-7.298923275169223,60.78431372549019,3.1490893580305417,1.340695654516573,1340.6956545165729,False,True,False,False
22,22,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 22}",51,136147.6092535382,36.14760925353819,-10.975159413432777,62.745098039215684,2.002598450375762,0.7087766520301614,708.7766520301611,False,True,False,False
23,23,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 23}",50,134432.82877602772,34.43282877602771,-9.297641424308123,64.0,2.078096530752414,0.6886565755205538,688.6565755205537,False,True,False,False
24,24,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 24}",51,138713.4460933949,38.713446093394886,-13.891754483285212,47.05882352941176,1.8491310354589958,0.7590871783018599,759.0871783018599,False,True,False,False
25,25,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 25}",51,161835.2168789711,61.83521687897111,-11.513130061466093,64.70588235294117,3.016722142969176,1.2124552329210037,1212.4552329210035,False,True,False,False
26,26,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 26}",53,149203.90795970816,49.20390795970815,-7.912590892580729,56.60377358490566,2.26041599940019,0.9283756218812855,928.3756218812855,False,True,False,False
27,27,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 27}",52,148434.11381079713,48.43411381079714,-9.26763405102916,55.769230769230774,2.142061063100904,0.9314252655922524,931.4252655922523,False,True,False,False
28,28,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 28}",52,145161.86575608718,45.16186575608718,-16.71721098886969,57.692307692307686,2.0552311591108174,0.8684974183862916,868.4974183862915,False,True,False,False
29,29,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 29}",49,147952.44813405722,47.952448134057214,-12.49324599711934,53.06122448979592,2.28882032592749,0.978621390490964,978.6213904909639,False,True,False,False
30,30,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 30}",50,141902.657233402,41.90265723340198,-10.176750832859938,56.00000000000001,2.2062243786646216,0.8380531446680405,838.0531446680404,False,True,False,False
31,31,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 31}",50,144636.65891808548,44.63665891808548,-9.921682536835874,60.0,2.113796132762237,0.8927331783617098,892.73317836171,False,True,False,False
32,32,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 32}",53,141410.13067741352,41.41013067741353,-9.004912104867625,56.60377358490566,2.1400930951768524,0.7813232203285563,781.3232203285562,False,True,False,False
33,33,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 33}",51,150118.88779934164,50.118887799341636,-9.781591915752397,58.82352941176471,2.4062129300638118,0.982723290183169,982.723290183169,False,True,False,False
34,34,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 34}",49,155795.35331384672,55.795353313846704,-10.958410968663824,55.10204081632652,2.5477119852559986,1.1386806798744233,1138.680679874423,False,True,False,False
35,35,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 35}",53,157921.50796446385,57.92150796446385,-13.753663982639141,56.60377358490566,2.640272384792542,1.0928586408389411,1092.8586408389413,False,True,False,False
36,36,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 36}",48,148841.35246900874,48.84135246900874,-8.861161401074957,62.5,2.432340345271457,1.0175281764376816,1017.5281764376815,False,True,False,False
37,37,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 37}",52,164080.41994001844,64.08041994001846,-8.831632924195109,59.61538461538461,2.9991978097063035,1.232315768077278,1232.315768077278,False,True,False,False
38,38,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 38}",51,169153.58080102655,69.15358080102654,-4.66552550005609,60.78431372549019,3.5551157386331,1.3559525647260102,1355.9525647260107,False,False,False,False
39,39,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 39}",51,153883.0235716851,53.88302357168511,-13.317995869611366,58.82352941176471,2.411693526026781,1.0565298739546105,1056.5298739546104,False,True,False,False
40,40,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 40}",51,136268.57929749557,36.26857929749556,-10.655746282994539,62.745098039215684,2.040692464239466,0.7111486136763826,711.1486136763825,False,True,False,False
41,41,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 41}",49,141450.33022742887,41.45033022742888,-11.30232385855605,55.10204081632652,2.091640998242905,0.845925106682222,845.925106682222,False,True,False,False
42,42,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 42}",51,153995.59682743638,53.99559682743637,-7.401445987464839,62.745098039215684,2.4804990988959723,1.0587371926948304,1058.7371926948301,False,True,False,False
43,43,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 43}",51,153647.09758948942,53.64709758948942,-14.668916573992409,60.78431372549019,2.39824586253658,1.0519038743037143,1051.9038743037142,False,True,False,False
44,44,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 44}",52,165843.32427938023,65.84332427938024,-10.49593978894804,63.46153846153846,3.415978668691741,1.2662177746034653,1266.2177746034652,False,True,False,False
45,45,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 45}",52,179235.41085967128,79.23541085967128,-7.51225928038004,63.46153846153846,4.263964345758699,1.523757901147524,1523.757901147524,False,True,False,False
46,46,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 46}",50,133072.11881721712,33.072118817217124,-16.89087051408572,44.0,1.7979289895845647,0.6614423763443427,661.4423763443425,False,True,False,False
47,47,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 47}",50,146068.018400131,46.068018400130995,-10.473730842436325,46.0,2.410957857310268,0.9213603680026192,921.3603680026192,False,True,False,False
48,48,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 48}",53,154373.82647972633,54.373826479726326,-7.548317771293467,58.490566037735846,2.5999148648795454,1.0259212543344585,1025.9212543344586,False,True,False,False
49,49,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 49}",52,142198.13721186668,42.19813721186667,-14.234810130892884,50.0,2.0091980168714905,0.8115026386897448,811.5026386897449,False,True,False,False
50,50,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 50}",54,149512.74255579044,49.51274255579043,-9.764544565118804,46.2962962962963,2.5105530766391704,0.9169026399220441,916.902639922044,False,True,False,False
51,51,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 51}",51,143394.44319107436,43.39444319107435,-9.772249235737585,54.90196078431373,2.3499967675555724,0.850871435119104,850.8714351191039,False,True,False,False
52,52,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 52}",51,152917.50259779356,52.91750259779355,-9.945792374991736,58.82352941176471,2.459821098622562,1.0375980901528155,1037.5980901528155,False,True,False,False
53,53,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 53}",48,156723.10972719712,56.72310972719712,-6.9273431397717244,52.083333333333336,2.9471011363209847,1.1817314526499398,1181.7314526499397,False,True,False,False
54,54,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 54}",53,122340.72858584579,22.340728585845792,-11.687991001353948,58.490566037735846,1.5982864249521647,0.42152318086501495,421.52318086501504,False,True,False,False
55,55,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 55}",50,159899.11598050199,59.899115980501996,-7.707565085558432,56.00000000000001,2.978609535523459,1.1979823196100399,1197.9823196100397,False,True,False,False
56,56,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 56}",51,167933.2386162396,67.9332386162396,-9.825980739750195,60.78431372549019,3.1257629307483947,1.3320242865929335,1332.0242865929333,False,True,False,False
57,57,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 57}",50,157627.4512153889,57.6274512153889,-6.994754973174566,60.0,2.9446567342060828,1.152549024307778,1152.5490243077782,False,True,False,False
58,58,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 58}",52,157438.91800070088,57.43891800070089,-16.143311548600792,57.692307692307686,2.3987798641133526,1.1045945769365557,1104.5945769365558,False,True,False,False
59,59,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 59}",50,136171.72878705102,36.171728787051016,-11.000197142913981,56.00000000000001,1.9088142717547083,0.7234345757410189,723.4345757410189,False,True,False,False
60,60,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 60}",52,162863.8821568698,62.8638821568698,-8.136871248228971,55.769230769230774,2.834074318284333,1.2089208107090348,1208.9208107090349,False,True,False,False
61,61,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 61}",51,152579.6579062717,52.579657906271684,-10.650454272133603,49.01960784313725,2.9791536554279032,1.0309736844367003,1030.9736844367005,False,True,False,False
62,62,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 62}",49,135283.10132951022,35.283101329510224,-16.82545550529101,63.26530612244898,1.8895741420452137,0.7200632924389843,720.0632924389843,False,True,False,False
63,63,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 63}",53,129143.09522425453,29.143095224254534,-12.514033295184513,54.71698113207547,1.812562347606445,0.5498697212123493,549.8697212123493,False,True,False,False
64,64,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 64}",51,141840.25293173667,41.84025293173668,-8.646619720826932,49.01960784313725,1.9958757707015646,0.8203971163085622,820.3971163085622,False,True,False,False
65,65,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 65}",50,162360.65236281586,62.36065236281587,-7.85363266524689,64.0,3.0257344008619627,1.2472130472563165,1247.2130472563167,False,True,False,False
66,66,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 66}",52,164277.64086640062,64.27764086640062,-7.797402369121764,61.53846153846154,3.0249246461214407,1.2361084782000114,1236.1084782000112,False,True,False,False
67,67,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 67}",50,128561.70293722674,28.56170293722675,-12.379999714535705,56.00000000000001,1.7817710624539134,0.5712340587445354,571.2340587445354,False,True,False,False
68,68,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 68}",51,153697.83839928833,53.69783839928832,-11.84911898740899,66.66666666666666,2.6059401832878626,1.0528987921429092,1052.898792142909,False,True,False,False
69,69,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 69}",50,155955.78730268523,55.95578730268522,-10.416251647547758,54.0,2.636120968186849,1.1191157460537051,1119.1157460537052,False,True,False,False
70,70,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 70}",52,156783.6777133296,56.78367771332962,-8.775019149105434,61.53846153846154,3.1332282475450874,1.0919938021794169,1091.9938021794167,False,True,False,False
71,71,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 71}",52,165498.43420326067,65.49843420326067,-7.71150577775348,61.53846153846154,3.4388473679304226,1.259585273139629,1259.585273139629,False,True,False,False
72,72,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 72}",49,159906.78236130418,59.90678236130418,-5.124201968522158,63.26530612244898,3.2016402720842563,1.2225873951286574,1222.5873951286574,False,True,False,False
73,73,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 73}",49,147766.45391256537,47.766453912565375,-10.754689619120583,55.10204081632652,2.30057088573438,0.9748255900523549,974.8255900523548,False,True,False,False
74,74,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 74}",52,149748.16861581872,49.74816861581872,-9.69251134500534,61.53846153846154,2.5264204816010736,0.9566955503042063,956.6955503042064,False,True,False,False
75,75,"[{'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0, 'max_rr': 10.0, 'min_rr': 1.0}]","{'avg_hold_bars': 101.29787234042551, 'use_structural_stop_sizing': True, 'seed': 75}",52,149113.46350337175,49.113463503371754,-17.803703418043824,55.769230769230774,2.583592575834111,0.9444896827571487,944.4896827571488,False,True,False,False
