iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,favourable
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",74,98725.6554237402,-1.2743445762598005,-13.187754599671253,40.54054054054054,0.9697358438538106,-0.009819819819848972,-17.220872652159706,False
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,100777.68516222844,0.7776851622284475,-12.290190886408825,41.66666666666667,1.0191437480301846,0.018333333333303576,10.801182808727951,True
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,103323.1761490492,3.3231761490492007,-10.44477438296778,43.05555555555556,1.0821181517120053,0.053055555555525054,46.155224292350034,True
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,103323.17614904919,3.3231761490492007,-8.982213670963912,43.05555555555556,1.081454546039538,0.053055555555525026,46.155224292349985,True
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",67,100933.07902847041,0.9330790284704182,-8.442393967203598,41.7910447761194,1.0239594448191551,0.021442786069621918,13.926552663737672,True
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",62,101088.71250384448,1.08871250384448,-8.724096227562505,41.935483870967744,1.0305344194337052,0.02505376344083033,17.559879094265117,True
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",100,112620.47341728579,12.620473417285783,-11.497688746654777,46.0,1.2398856623644332,0.12666666666663462,126.20473417285743,True
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",99,113784.87194013991,13.784871940139908,-12.403362398480688,46.464646464646464,1.2673768701389223,0.138282828282796,139.24113070848344,True
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",96,117350.79993828705,17.350799938287054,-11.497688746654777,47.91666666666667,1.3511820268587909,0.17458333333330026,180.73749935715662,True
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",96,120314.90258718455,20.31490258718456,-11.497688746654777,48.95833333333333,1.4195555532621178,0.20062499999996639,211.6135686165056,True
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",93,118046.79878218017,18.04679878218016,-11.497688746654777,48.38709677419355,1.3798058088531466,0.186344086021472,194.0515998083889,True
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",92,116329.00711051497,16.329007110514972,-11.497688746654777,47.82608695652174,1.345622512040839,0.17231884057967709,177.48920772298877,True
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",87,113638.05590965808,13.638055909658075,-9.658152976167155,47.12643678160919,1.300167203110555,0.15482758620686388,156.75926332940347,True
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",84,108748.9860629346,8.748986062934595,-10.972788137996059,45.23809523809524,1.1978025619158847,0.10761904761901597,104.15459598731663,True
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",82,108274.5032490019,8.274503249001896,-12.268293011197285,45.1219512195122,1.1930741889919507,0.10471544715443998,100.9085762073395,True
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",80,110525.00743287754,10.525007432877542,-11.36122285844875,46.25,1.2541106530440822,0.1329166666666345,131.5625929109685,True
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",80,107802.09065152689,7.802090651526883,-11.36122285844875,45.0,1.1862571048529855,0.10166666666663518,97.52613314408588,True
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",75,110695.43115509111,10.695431155091107,-10.444774382967791,46.666666666666664,1.2769242668269964,0.14333333333330092,142.60574873454829,True
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",74,111839.92640193767,11.839926401937673,-9.54143475831084,47.2972972972973,1.3092251442485092,0.15909909909906636,159.99900543158967,True
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",73,99746.39351740162,-0.2536064825983786,-12.290190886408825,41.0958904109589,0.9938734093492934,0.004063926940609847,-3.4740614054575487,False
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,101819.63947283375,1.819639472833745,-11.383347138795818,42.25352112676056,1.0456105860635907,0.033004694835650675,25.628724969489465,True
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,104391.4486401332,4.391448640133189,-10.44477438296778,43.66197183098591,1.1105498120895358,0.06821596244128374,61.851389297651224,True
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",70,105470.76614703792,5.47076614703792,-8.982213670963912,44.285714285714285,1.1393493196493873,0.08380952380949262,78.15380210054185,True
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",65,103030.99044647656,3.030990446476567,-8.442393967203598,43.07692307692308,1.0811220325482194,0.05358974358971306,46.630622253485605,True
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",61,102133.88256879845,2.133882568798451,-8.182745648492562,42.62295081967213,1.061215604135912,0.04224043715843968,34.98168145571282,True
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",89,105906.52144796243,5.906521447962421,-9.658152976167155,43.82022471910113,1.1201321850711743,0.07217228464416388,66.36540952766785,True
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",88,107001.50350045036,7.001503500450368,-10.582651210711047,44.31818181818182,1.145519155536964,0.08462121212118098,79.56253977784527,True
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",86,109225.54816547135,9.225548165471341,-9.658152976167155,45.348837209302324,1.1969160395954044,0.11038759689919307,107.27381587757482,True
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",87,113638.05590965801,13.638055909658009,-9.658152976167155,47.12643678160919,1.29727436084584,0.1548275862068639,156.75926332940335,True
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",85,113142.241590004,13.142241590004012,-9.658152976167155,47.05882352941176,1.2923249917423394,0.15313725490192817,154.6146069412239,True
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",83,109873.35674697871,9.873356746978711,-9.658152976167155,45.78313253012048,1.2209479263500267,0.12124497991964679,118.95610538528545,True
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",79,106233.37777307791,6.233377773077908,-8.724096227562505,44.303797468354425,1.143513605044414,0.08426160337549632,78.90351611490922,True
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",76,101662.88068186704,1.6628806818670405,-10.074774564878764,42.10526315789473,1.039345860481909,0.029298245614005097,21.880008971934526,True
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",75,102713.98715037253,2.713987150372521,-11.38334713879583,42.66666666666667,1.066315095708085,0.043333333333303026,36.186495338300155,True
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,103323.17614904916,3.3231761490491563,-10.467127409284194,43.05555555555556,1.0843366517153301,0.05305555555552509,46.155224292349914,True
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,100777.68516222839,0.7776851622283809,-11.383347138795852,41.66666666666667,1.0194988379315244,0.01833333333330363,10.801182808727894,True
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",67,103482.49502790977,3.48249502790976,-9.541434758310874,43.28358208955223,1.0950616774698605,0.058756218905442,51.97753772999604,True
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",65,103030.99044647659,3.030990446476589,-9.936114618179715,43.07692307692308,1.0837099510888737,0.05358974358971308,46.63062225348561,True
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",65,98016.93906554085,-1.9830609344591466,-11.769990548846144,40.0,0.9472137098589948,-0.023333333333362186,-30.508629760910292,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",63,100054.2380125551,0.05423801255510785,-10.857768378587018,41.269841269841265,1.0015072221614325,0.008412698412668888,0.8609208342077398,True
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",64,101531.70559387376,1.5317055938737667,-9.518850620989227,42.1875,1.0416996378188184,0.03135416666663666,23.932899904277456,True
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",63,102581.45582515115,2.5814558251511466,-8.041168293163947,42.857142857142854,1.071266409577454,0.048095238095207736,40.9754892881134,True
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",60,100647.65223742586,0.6476522374258664,-8.442393967203598,41.66666666666667,1.0184497191966106,0.01833333333330357,10.794203957098098,True
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,100802.8455997678,0.8028455997677986,-7.495767319439183,41.81818181818181,1.0253217096049223,0.022121212121182256,14.597192723049979,True
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",75,116358.05013440175,16.358050134401747,-8.182745648492562,49.333333333333336,1.4257628973113148,0.20999999999996616,218.10733512535634,True
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",76,115167.3194213597,15.167319421359693,-9.122342218022993,48.68421052631579,1.3878293061094995,0.19377192982452798,199.56999238631147,True
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",74,117561.09197561897,17.56109197561897,-8.182745648492562,50.0,1.4660148954284553,0.22666666666663254,237.31205372457978,True
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",74,117561.09197561897,17.56109197561897,-8.182745648492562,50.0,1.4660148954284553,0.22666666666663254,237.31205372457978,True
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,117048.16105323473,17.048161053234722,-8.182745648492562,50.0,1.4637533838548689,0.22666666666663252,236.78001462826037,True
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,115344.90134339726,15.344901343397254,-8.182745648492562,49.29577464788733,1.4197454799385634,0.20906103286381603,216.12537103376505,True
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",68,113170.48899713591,13.170488997135909,-7.233434461144938,48.529411764705884,1.3701604005271582,0.18990196078428032,193.683661722587,True
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",66,109900.78803521693,9.900788035216923,-8.583353606226263,46.96969696969697,1.2845465787154464,0.15090909090905835,150.01193992752957,True
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",66,109900.78803521694,9.900788035216944,-9.913629017731074,46.96969696969697,1.2876403969959662,0.15090909090905835,150.0119399275296,True
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",64,109421.27979290375,9.421279792903746,-9.913629017731074,46.875,1.2817252021036671,0.14854166666663415,147.2074967641214,True
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",64,106725.55467236124,6.725554672361245,-9.936114618179726,45.3125,1.197722262697097,0.10947916666663496,105.08679175564443,True
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",59,109590.00162540862,9.590001625408618,-8.982213670963912,47.45762711864407,1.3138155570086694,0.16310734463273552,162.54240043065474,True
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,109111.84937560254,9.111849375602542,-8.465246788610914,47.368421052631575,1.3034704583609278,0.16087719298242337,159.85700658951856,True
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,103801.87014830975,3.8018701483097495,-10.329072449942444,43.859649122807014,1.120603596907138,0.07315789473681117,66.69947628613639,True
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,105959.40988345546,5.959409883455469,-9.40195242980748,45.45454545454545,1.1998676783997142,0.11303030303027126,108.35290697191822,True
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,106423.74744636758,6.423747446367578,-8.982213670963912,45.614035087719294,1.2034857955530882,0.11701754385961725,112.697323620484,True
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",56,107524.07716940112,7.524077169401111,-7.495767319439183,46.42857142857143,1.242649051061368,0.13738095238092007,134.35852088216316,True
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",54,109758.98361806532,9.758983618065331,-6.539353368914391,48.148148148148145,1.3331601571998108,0.18037037037033718,180.7219188530613,True
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",49,109928.22617202703,9.92822617202702,-5.985045242860321,48.97959183673469,1.3849834106166083,0.20115646258500036,202.61686065361292,True
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,111351.95750300442,11.351957503004417,-9.658152976167155,47.22222222222222,1.299513156047767,0.1572222222221895,157.66607643061786,True
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",73,110212.45580455707,10.212455804557074,-10.582651210711058,46.57534246575342,1.264712939391837,0.14105022831046993,139.8966548569461,True
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,112503.24066581808,12.503240665818094,-9.518850620989227,47.88732394366197,1.3362110060624934,0.1738497652581829,176.10198120870479,True
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,112503.24066581808,12.503240665818094,-9.518850620989227,47.88732394366197,1.3362110060624934,0.1738497652581829,176.10198120870479,True
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",69,112012.3776597319,12.012377659731888,-9.518850620989227,47.82608695652174,1.331108013777735,0.17231884057967709,174.0924298511868,True
