iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,favourable
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",47,106752.20007156706,6.752200071567049,-8.041168293163947,46.808510638297875,1.2611180894937097,0.14687943262408099,143.66383130993736,True
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",45,106286.42943666513,6.286429436665131,-8.041168293163958,46.666666666666664,1.2571948704749512,0.14333333333330095,139.69843192589227,True
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,123035.75359754513,23.035753597545128,-8.583353606226263,52.77777777777778,1.6663927440175454,0.29611111111107546,319.94102218812714,True
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",71,124307.83713085084,24.307837130850828,-8.583353606226263,53.52112676056338,1.7215579677809114,0.31469483568071516,342.3639032514207,True
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,126143.4495258164,26.143449525816397,-7.638184359505185,54.166666666666664,1.7639859705580447,0.3308333333332969,363.10346563633846,True
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",72,129329.64112465651,29.329641124656504,-7.638184359505185,55.55555555555556,1.8858248450248134,0.36555555555551833,407.35612673134045,True
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",70,125593.07291029961,25.593072910299618,-7.638184359505185,54.285714285714285,1.77604102600057,0.3338095238094873,365.6153272899946,True
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",69,123765.4694776793,23.765469477679304,-7.638184359505185,53.62318840579711,1.7237871282108033,0.3172463768115581,344.42709387941017,True
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",64,120902.49620052263,20.902496200522624,-6.68324287829305,53.125,1.6822874266292207,0.30479166666663077,326.6015031331658,True
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",61,115700.88707551695,15.700887075516956,-8.041168293163947,50.81967213114754,1.5245145915685767,0.24715846994532056,257.3915914019176,True
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",58,113519.76390145124,13.519763901451242,-9.379333468939233,50.0,1.473927444846506,0.22666666666663246,233.09937761122947,True
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,117590.4426052444,17.590442605244405,-8.442393967203587,52.63157894736842,1.6518136083055526,0.29245614035084155,308.6042562323574,True
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,114693.4603119772,14.693460311977201,-8.442393967203587,50.877192982456144,1.5304594456998823,0.2485964912280355,257.7800054732846,True
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",53,116566.56316912826,16.56656316912826,-7.495767319439183,52.83018867924528,1.660546389582482,0.2974213836477631,312.57666356845846,True
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",53,116566.56316912829,16.5665631691283,-7.495767319439183,52.83018867924528,1.6547845806338695,0.29742138364776305,312.57666356845857,True
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",53,105497.09827224599,5.497098272245982,-9.401952429807459,45.28301886792453,1.1897811682816357,0.10874213836474818,103.7188353253958,True
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",51,107689.87361569342,7.689873615693421,-8.465246788610903,47.05882352941176,1.2820961082405844,0.15313725490192817,150.78183560183143,True
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",49,109928.22617202703,9.92822617202702,-8.442393967203598,48.97959183673469,1.3886939766005886,0.20115646258500036,202.61686065361286,True
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",49,109928.22617202703,9.92822617202702,-7.495767319439183,48.97959183673469,1.3864801534576903,0.2011564625850003,202.61686065361292,True
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",45,108971.06292191413,8.971062921914118,-6.539353368914414,48.888888888888886,1.373354271268351,0.1988888888888553,199.35695382031344,True
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.5, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",43,108495.61116420753,8.495611164207517,-6.539353368914414,48.837209302325576,1.3756330292076824,0.1975968992247726,197.57235265598806,True
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",63,113344.99191215582,13.344991912155812,-6.68324287829305,49.2063492063492,1.4072091269459284,0.20682539682536308,211.82526844691748,True
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",62,114516.88133111082,14.51688133111082,-6.68324287829305,50.0,1.455281978291723,0.2266666666666325,234.14324727598134,True
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",64,115018.71962605856,15.018719626058562,-5.718428126116959,50.0,1.449261861325941,0.22666666666663243,234.6674941571651,True
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",66,118440.68615535685,18.440686155356858,-6.6832428782930275,51.515151515151516,1.5569733767232001,0.2645454545454195,279.4043356872242,True
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",65,116717.16271920336,16.71716271920336,-6.6832428782930275,50.76923076923077,1.5071277788384732,0.24589743589740126,257.18711875697386,True
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",62,114516.88133111085,14.516881331110842,-5.718428126116959,50.0,1.4529039639316017,0.2266666666666325,234.14324727598137,True
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",58,110723.06768471558,10.72306768471558,-5.718428126116959,48.275862068965516,1.3505919829662463,0.1835632183907713,184.88047732268214,True
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,105959.40988345549,5.959409883455491,-8.064121260687674,45.45454545454545,1.199683572140578,0.11303030303027128,108.35290697191832,True
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",53,105497.09827224597,5.497098272245982,-9.401952429807459,45.28301886792453,1.193300309521877,0.10874213836474825,103.71883532539586,True
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",51,107689.87361569337,7.689873615693377,-7.518856419301767,47.05882352941176,1.2860934518285099,0.1531372549019282,150.78183560183143,True
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",51,105036.80377330702,5.036803773307019,-8.465246788610925,45.09803921568628,1.1827156879837502,0.10411764705879195,98.76085830013784,True
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",47,106752.20007156704,6.752200071567049,-6.56268119014759,46.808510638297875,1.2703789497575284,0.14687943262408096,143.66383130993725,True
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",46,105198.76497542992,5.198764975429926,-7.9223609928202325,45.65217391304348,1.206844783037163,0.11797101449272171,113.01662990065076,True
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",47,101557.05428225394,1.5570542822539446,-9.797240865168543,42.5531914893617,1.058182877384607,0.04049645390067898,33.12881451604203,True
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",45,103667.935133295,3.667935133294997,-8.864622165327042,44.44444444444444,1.1465972437642373,0.0877777777777465,81.50966962877801,True
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",44,104739.77213480788,4.739772134807874,-7.495767319439183,45.45454545454545,1.194760206667707,0.11303030303027124,107.72209397290648,True
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",44,104739.77213480789,4.739772134807896,-6.539353368914402,45.45454545454545,1.1937102532334605,0.11303030303027128,107.72209397290652,True
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",42,104282.78192632503,4.28278192632503,-6.539353368914414,45.23809523809524,1.1809328957251406,0.10761904761901593,101.97099824583381,True
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",40,103827.785612295,3.8277856122949983,-6.539353368914414,45.0,1.171691029952995,0.10166666666663512,95.69464030737433,True
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,120034.5801918957,20.0345801918957,-4.596757744279955,54.54545454545454,1.7581149060756895,0.3403030303029937,364.26509439810405,True
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,120034.5801918957,20.0345801918957,-4.596757744279955,54.54545454545454,1.7581149060756895,0.3403030303029937,364.26509439810405,True
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,120560.59826327597,20.560598263275963,-4.5967577442799445,54.385964912280706,1.735407884315715,0.33631578947364765,360.71225023291123,True
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",58,119326.86147438175,19.32686147438174,-5.1592511536620815,53.44827586206896,1.6721091939672614,0.31287356321835474,333.2217495583058,True
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",57,117590.4426052444,17.590442605244405,-5.1592511536620815,52.63157894736842,1.6145384511593917,0.29245614035084155,308.6042562323574,True
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,117077.38362309767,17.077383623097674,-5.573050923363498,52.72727272727272,1.6169902812390886,0.29484848484844917,310.497884056321,True
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",52,114870.31156830309,14.870311568303096,-5.5730509233635095,51.92307692307693,1.5643678806616765,0.2747435897435545,285.9675301596751,True
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 2.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",50,111551.49964516725,11.55149964516724,-5.573050923363465,50.0,1.4483433998139195,0.22666666666663246,231.02999290334463,True
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",48,111064.78918131585,11.06478918131586,-5.5966199341402785,50.0,1.453810864349463,0.22666666666663246,230.5164412774133,True
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",47,112213.10327146045,12.213103271460458,-5.573050923363487,51.06382978723404,1.5191109417301918,0.253262411347483,259.85326109490336,True
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",47,109448.59821435066,9.448598214350646,-5.5966199341402785,48.93617021276596,1.3894745913447186,0.200070921985782,201.03400456065236,True
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 3.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",43,111236.04521846795,11.23604521846795,-5.573050923363477,51.162790697674424,1.520928892552872,0.25573643410849234,261.3033771736718,True
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",42,109617.36217041814,9.617362170418154,-6.9471316132083905,50.0,1.44347778635864,0.2266666666666325,228.98481358138355,True
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",43,105822.6910061037,5.8226910061037085,-6.9703576528005184,46.51162790697674,1.2489871370882604,0.13945736434105296,135.41141874659743,True
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",41,108022.23385055829,8.02223385055829,-6.00851141966171,48.78048780487805,1.3724137010891895,0.19617886178858435,195.6642402575186,True
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 4.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",40,109139.09054378972,9.139090543789719,-5.985045242860321,50.0,1.438481248219213,0.22666666666663246,228.477263594743,True
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",40,109139.09054378972,9.139090543789719,-5.985045242860321,50.0,1.4356601659697183,0.22666666666663246,228.47726359474296,True
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",40,111895.77790807895,11.89577790807894,-6.5393533689144245,52.5,1.5819496054683193,0.28916666666663116,297.39444770197406,True
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.7, 'liq_move_away_atr': 5.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",38,111407.56532338141,11.407565323381409,-6.539353368914414,52.63157894736842,1.599231164471279,0.29245614035084166,300.19908745740605,True
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",52,114870.31156830306,14.870311568303052,-4.5967577442799445,51.92307692307693,1.5683426666540843,0.2747435897435545,285.967530159675,True
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.25}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",52,114870.31156830306,14.870311568303052,-4.5967577442799445,51.92307692307693,1.5683426666540843,0.2747435897435545,285.967530159675,True
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.5}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",54,115373.6986726976,15.3736986726976,-4.596757744279955,51.85185185185185,1.556180151538943,0.2729629629629278,284.6981235684733,True
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 1.75}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",55,114193.04115628022,14.193041156280216,-5.159251153662103,50.90909090909091,1.4992809709391157,0.24939393939390475,258.0552937505503,True
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 2.0}]","{'pip_size': 0.0001, 'rr': 1.5, 'stop_pips': 30.0}",54,112531.32853819957,12.53132853819956,-5.159251153662103,50.0,1.4430890537372751,0.2266666666666325,232.0616395962887,True
