iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,avg_profit_per_trade,favourable
11,11,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 1},72,153418.53712342452,53.41853712342453,-2.9731127140004587,68.05555555555556,3.8252115862622187,0.6087499999998716,741.9241267142296,True
12,12,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 2},72,144632.41626420524,44.63241626420525,-4.840145949017982,54.166666666666664,2.4607546227782904,0.5331944444443237,619.8946703361842,True
13,13,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 3},72,174022.50661831582,74.02250661831582,-8.855321475039535,61.111111111111114,3.441065695084053,0.7959722222220869,1028.0903696988303,True
14,14,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 4},72,176058.7057599113,76.05870575991129,-8.24094679869245,58.333333333333336,3.1301501704403503,0.8173611111109864,1056.3709133321017,True
15,15,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.0}]",{'hold_bars': 5},72,168275.50661161938,68.27550661161939,-10.832440024320512,68.05555555555556,2.6988337423999695,0.7569444444443278,948.270925161381,True
16,16,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 1},66,148849.81862308813,48.849818623088126,-2.9731127140004587,66.66666666666666,3.701008330742342,0.6180303030301714,740.1487670164867,True
17,17,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 2},66,142249.1564140829,42.24915641408291,-4.840145949018016,53.03030303030303,2.5342375826652255,0.5557575757574532,640.1387335467115,True
18,18,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 3},66,170356.2576252231,70.35625762522311,-8.760918429502462,60.60606060606061,3.613023363364825,0.8343939393938019,1066.0039034124723,True
19,19,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 4},66,166468.30199660265,66.46830199660265,-8.24094679869244,57.57575757575758,3.0161715589068656,0.804848484848359,1007.0954847970103,True
20,20,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 2.5}]",{'hold_bars': 5},66,167288.417099152,67.28841709915199,-9.207249795662797,69.6969696969697,2.8905238983620714,0.8156060606059448,1019.5214711992716,True
21,21,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 1},60,148288.23673777434,48.28823673777434,-2.9731127140004587,68.33333333333333,4.580920932047727,0.6724999999998631,804.8039456295729,True
22,22,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 2},60,132097.97427442207,32.09797427442207,-5.358690130614818,48.333333333333336,2.2561686379585706,0.48683333333320505,534.9662379070357,True
23,23,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 3},60,146649.74082638274,46.64974082638273,-7.93230921241398,55.00000000000001,2.8188922677133896,0.6644999999998551,777.4956804397124,True
24,24,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 4},60,142971.3514978747,42.97135149787472,-9.768472700835407,55.00000000000001,2.3917312914471736,0.6271666666665399,716.1891916312453,True
25,25,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.0}]",{'hold_bars': 5},60,139959.39691198317,39.95939691198318,-16.085848742087382,63.33333333333333,2.1637473070437885,0.5956666666665444,665.9899485330529,True
26,26,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 1},59,143028.47844285914,43.02847844285913,-2.9731127140004587,67.79661016949152,4.279666057218035,0.6222033898303735,729.2962447942232,True
27,27,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 2},59,130945.87953873212,30.945879538732115,-5.157090708448919,47.45762711864407,2.227458670815734,0.4801694915252953,524.5064328598665,True
28,28,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 3},59,142279.51351461597,42.279513514615964,-7.93230921241398,54.23728813559322,2.6799021184404594,0.6238983050846069,716.6019239765416,True
29,29,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 4},59,145613.05712210992,45.61305712210992,-9.768472700835385,57.6271186440678,2.500668101793642,0.6689830508473319,773.1026630866088,True
30,30,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 3.5}]",{'hold_bars': 5},59,155822.8895657521,55.8228895657521,-13.925375671440388,66.10169491525424,2.761279636414267,0.7888135593219104,946.1506706059679,True
31,31,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 1},55,149526.0544040456,49.5260544040456,-2.9731127140004587,70.9090909090909,4.818027072036782,0.7505454545453134,900.4737164371934,True
32,32,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 2},55,131762.53851542197,31.762538515421966,-5.451201101075287,49.09090909090909,2.33024179763131,0.5269090909089623,577.5007002803991,True
33,33,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 3},55,141053.63096232986,41.053630962329855,-7.95047313318531,52.72727272727272,2.7095529290459637,0.6543636363634949,746.4296538605429,True
34,34,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 4},55,151952.4790181228,51.95247901812281,-8.903051691908415,60.0,2.777788221718591,0.8001818181816954,944.590527602232,True
35,35,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.0}]",{'hold_bars': 5},55,157544.05920256002,57.54405920256003,-13.683690003449932,67.27272727272727,2.8518163143132194,0.8692727272726052,1046.255621864728,True
36,36,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 1},53,136795.63902098435,36.79563902098435,-2.97311271400047,66.0377358490566,3.2468396533586583,0.6090566037734574,694.2573400185735,True
37,37,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 2},53,117367.54487426748,17.36754487426748,-6.240832966687315,43.39622641509434,1.632191404213769,0.32698113207536067,327.68952592957504,True
38,38,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 3},53,126126.17324717662,26.12617324717661,-7.670096777551249,49.056603773584904,1.9974213977520838,0.46509433962251356,492.94666504106794,True
39,39,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 4},53,120929.8830433137,20.929883043313712,-13.252154312156195,54.71698113207547,1.5921037629344077,0.3941509433961155,394.90345364742825,True
40,40,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 4.5}]",{'hold_bars': 5},53,121400.27910559112,21.400279105591125,-16.81697205632482,60.37735849056604,1.5471996979804756,0.40547169811310363,403.7788510488896,True
41,41,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 1},51,133400.6392907208,33.40063929072081,-2.9731127140004476,66.66666666666666,2.801293365586627,0.5843137254900632,654.9144958964869,True
42,42,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 2},51,115489.75905369442,15.48975905369443,-8.417948562724298,45.09803921568628,1.5237150739079943,0.30999999999988553,303.7207657587135,True
43,43,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 3},51,125267.15558727656,25.26715558727657,-6.992937885052941,49.01960784313725,1.9544318903362043,0.47039215686261043,495.4344232799318,True
44,44,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 4},51,132342.0551419391,32.342055141939106,-8.903051691908415,56.86274509803921,2.112970314820223,0.5825490196077334,634.1579439595904,True
45,45,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.0}]",{'hold_bars': 5},51,125603.42232899336,25.603422328993354,-13.683690003449932,62.745098039215684,1.6787369395857137,0.4892156862744068,502.02788880379205,True
46,46,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 1},45,127756.71080049571,27.75671080049571,-3.099299316764337,62.22222222222222,2.5276865973175133,0.5655555555554186,616.8157955665716,True
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 2},45,111805.21401120911,11.80521401120911,-10.06187361209292,40.0,1.4047534671461357,0.2791111111109875,262.3380891379791,True
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 3},45,128498.34587765913,28.498345877659137,-6.9277873361881515,48.888888888888886,2.0963159540533853,0.5906666666665314,633.2965750590914,True
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 4},45,138014.44585223953,38.01444585223952,-8.472874200651404,57.77777777777777,2.317020255697386,0.7555555555554444,844.7654633831008,True
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.4, 'liq_move_away_atr': 5.5}]",{'hold_bars': 5},45,132057.97938617266,32.057979386172676,-9.65949667476288,64.44444444444444,1.934431618266384,0.6642222222221199,712.399541914947,True
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 1},64,156284.39950259172,56.28439950259172,-2.5401169251348277,70.3125,5.205210070797268,0.710468749999868,879.443742227995,True
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 2},64,152005.53462535868,52.005534625358685,-4.830629011919019,62.5,3.249464109545564,0.670624999999881,812.5864785212282,True
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 3},64,154500.2544335536,54.50025443355362,-8.760918429502473,62.5,3.010601615471415,0.6964062499998591,851.5664755242755,True
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 4},64,138661.96495517826,38.66196495517826,-8.24094679869245,54.6875,1.9448074565986153,0.5368749999998688,604.0932024246615,True
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.0}]",{'hold_bars': 5},64,138242.38224696412,38.24238224696413,-8.205337809314983,65.625,1.9638196099792284,0.530781249999881,597.5372226088148,True
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 1},65,159336.723585474,59.33672358547402,-2.5401169251348388,70.76923076923077,5.561045677305519,0.7293846153844845,912.8726705457547,True
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 2},65,152790.99045062615,52.79099045062616,-4.830629011919019,63.07692307692307,3.0924802251064607,0.6686153846152654,812.1690838557885,True
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 3},65,164019.6318642531,64.0196318642531,-8.760918429502452,64.61538461538461,3.313569207278143,0.7796923076921716,984.9174132962012,True
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 4},65,147266.01453512177,47.266014535121755,-8.24094679869245,56.92307692307692,2.111205909723852,0.623384615384487,727.1694543864877,True
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 1.5}]",{'hold_bars': 5},65,144646.1603982235,44.646160398223486,-8.205337809314972,66.15384615384615,2.0584234131538626,0.593999999999884,686.8640061265145,True
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 1},66,157811.75285843018,57.81175285843017,-2.5401169251348388,71.21212121212122,5.474724721634147,0.703484848484718,875.9356493701532,True
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 2},66,152236.69735643407,52.23669735643408,-4.654551167077403,63.63636363636363,3.064719645792204,0.6524242424241239,791.4651114611245,True
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 3},66,163278.22782412477,63.27822782412478,-7.319340940688601,65.15151515151516,3.2849136036466997,0.7604545454544115,958.761027638252,True
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 4},66,142867.87640114108,42.86787640114109,-8.543751674256805,56.060606060606055,2.026847522714944,0.566212121211993,649.5132788051674,True
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.0}]",{'hold_bars': 5},66,142402.79174215495,42.40279174215495,-8.609234322954084,66.66666666666666,2.0194368873477266,0.5601515151514013,642.4665415478022,True
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 1},59,151898.35322776888,51.89835322776888,-2.5401169251348388,69.49152542372882,5.276494917300665,0.7218644067795279,879.6331055554058,True
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 2},59,142896.99771769185,42.896997717691846,-4.830629011919019,61.016949152542374,2.9051541044711198,0.6211864406778432,727.0677579269807,True
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 3},59,153895.59298300225,53.89559298300226,-8.760918429502452,62.71186440677966,3.1747302291043034,0.7483050847456258,913.4846268305465,True
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 4},59,133049.21303094743,33.049213030947435,-8.24094679869245,54.23728813559322,1.846212880793222,0.510508474576142,560.1561530669051,True
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 2.5}]",{'hold_bars': 5},59,137774.13399929632,37.774133999296325,-8.205337809314972,67.79661016949152,2.0019142622363377,0.5693220338981925,640.2395593101069,True
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 1},53,147072.11146178056,47.072111461780565,-1.7500000000002625,69.81132075471697,5.485000360904582,0.7418867924526975,888.1530464486899,True
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 2},53,132337.34707287655,32.33734707287654,-4.347301264359271,56.60377358490566,2.5099638191868294,0.5454716981130825,610.138624016538,True
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 3},53,136215.704306521,36.21570430652099,-7.93230921241398,58.490566037735846,2.613876849900142,0.598679245282878,683.3151755947357,True
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 4},53,118879.71499279291,18.879714992792906,-8.705737681035641,52.83018867924528,1.544822438599736,0.3507547169810049,356.2210375998663,True
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.0}]",{'hold_bars': 5},53,121491.62436560144,21.491624365601435,-10.49477312527467,62.264150943396224,1.6264101098321218,0.39245283018856564,405.5023465207817,True
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 1},51,141643.02438501007,41.643024385010065,-1.7500000000002514,68.62745098039215,5.089704831441423,0.6966666666665384,816.5298899021585,True
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 2},51,129730.18655383914,29.730186553839143,-4.153133085621152,54.90196078431373,2.4103250551718847,0.5276470588234039,582.9448343890031,True
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 3},51,131433.5314870765,31.433531487076504,-7.93230921241398,56.86274509803921,2.429902224534395,0.5513725490194724,616.3437546485584,True
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 4},51,120955.32009137134,20.955320091371334,-8.669205363180732,54.90196078431373,1.6116451919617663,0.3986274509802661,410.8886292425752,True
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 3.5}]",{'hold_bars': 5},51,130209.77513959317,30.209775139593177,-8.379416917172167,64.70588235294117,1.9527007484497538,0.5435294117645931,592.3485321488852,True
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 1},46,136712.7163691572,36.712716369157185,-1.7500000000002514,71.73913043478261,4.798942985704889,0.6939130434781288,798.1025297642865,True
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 2},46,118521.07566707618,18.52107566707617,-4.35731695850381,54.347826086956516,1.9133611407830788,0.38521739130422544,402.63207971904836,True
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 3},46,118977.50956524497,18.977509565244976,-6.992937885052964,52.17391304347826,1.867942338992601,0.39260869565203255,412.5545557661954,True
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 4},46,114279.38815881721,14.27938815881722,-7.793241154144992,54.347826086956516,1.4164438854883128,0.3180434782607464,310.42148171341694,True
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.0}]",{'hold_bars': 5},46,119799.2810537985,19.799281053798513,-8.122158962266358,63.04347826086957,1.6149603449192018,0.42043478260858214,430.4191533434452,True
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 1},45,129884.75436546795,29.884754365467934,-2.4700000000000943,66.66666666666666,3.2767353183635834,0.5957777777776564,664.1056525659558,True
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 2},45,112215.14874032863,12.21514874032863,-5.238871161871295,51.11111111111111,1.5295097848015247,0.27288888888877877,271.4477497850805,True
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 3},45,114847.0798811125,14.84707988111249,-7.901442122914393,48.888888888888886,1.6176994037384962,0.32288888888875605,329.9351084691668,True
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 4},45,100762.1292860257,0.7621292860257034,-12.204566308944075,46.666666666666664,1.019019138566588,0.047555555555444703,16.9362063561264,True
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 4.5}]",{'hold_bars': 5},45,103777.7865005325,3.7777865005325095,-11.274610103105665,55.55555555555556,1.0952120426219978,0.11355555555545768,83.9508111229448,True
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 1},44,129118.49787500716,29.118497875007154,-2.807030000000421,68.18181818181817,2.88364235643044,0.5970454545453283,661.7840426137981,True
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 2},44,112197.55582511367,12.19755582511366,-8.9497403512389,54.54545454545454,1.4804290499722312,0.2811363636362519,277.2171778434943,True
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 3},44,114178.94653010303,14.178946530103032,-6.992937885052964,50.0,1.5817652895544358,0.3174999999998591,322.24878477506854,True
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 4},44,111241.4526800608,11.241452680060803,-7.793241154144992,50.0,1.3278542949909538,0.2690909090907993,255.4875609104726,True
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.0}]",{'hold_bars': 5},44,107574.80500199934,7.574805001999341,-9.975606694229189,59.09090909090909,1.1969133082945882,0.19909090909081498,172.1546591363494,True
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.6, 'liq_move_away_atr': 5.5}]",{'hold_bars': 1},40,124646.19023389967,24.646190233899667,-3.0992993167643257,65.0,2.6190244417025728,0.5679999999998685,616.1547558474913,True
