entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,r_multiple,iter,entry_params,exit_params
2010-01-08 13:00:00+00:00,2010-01-08 14:30:00+00:00,long,1.42871,1.42571,1.4332099999999999,333333.3333333333,1.4332099999999999,TP,1476.6666666666056,16.666666666666664,101476.6666666666,1.4766666666666055,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-01-12 15:45:00+00:00,2010-01-12 16:45:00+00:00,short,1.45085,1.4538499999999999,1.44635,338255.55555555533,1.4538499999999999,SL,-1038.4445555555626,16.912777777777766,100438.22211111104,-1.023333333333341,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-01-14 15:15:00+00:00,2010-01-14 19:45:00+00:00,long,1.44727,1.4442700000000002,1.45177,334794.07370370347,1.45177,TP,1483.1377465073454,16.739703685185173,101921.35985761839,1.476666666666606,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-01-19 10:45:00+00:00,2010-01-19 11:00:00+00:00,long,1.43652,1.4335200000000001,1.44102,339737.8661920613,1.4335200000000001,SL,-1042.9952492096359,16.986893309603065,100878.36460840875,-1.023333333333341,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-02 08:30:00+00:00,2010-02-02 18:15:00+00:00,short,1.39376,1.39676,1.3892600000000002,336261.2153613625,1.39676,SL,-1032.3219311593905,16.813060768068123,99846.04267724937,-1.0233333333333408,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-02 19:15:00+00:00,2010-02-03 09:45:00+00:00,short,1.39706,1.4000599999999999,1.39256,332820.1422574979,1.4000599999999999,SL,-1021.757836730526,16.641007112874895,98824.28484051884,-1.023333333333341,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-03 14:45:00+00:00,2010-02-03 16:30:00+00:00,long,1.39459,1.39159,1.39909,329414.28280172945,1.39159,SL,-1011.3018482013168,16.47071414008647,97812.98299231753,-1.0233333333333408,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-16 05:30:00+00:00,2010-02-16 09:00:00+00:00,short,1.36428,1.3672799999999998,1.35978,326043.27664105844,1.3672799999999998,SL,-1000.9528592880567,16.302163832052923,96812.03013302948,-1.0233333333333408,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-16 14:30:00+00:00,2010-02-16 16:45:00+00:00,short,1.36661,1.36961,1.3621100000000002,322706.76711009827,1.36961,SL,-990.7097750280091,16.135338355504913,95821.32035800147,-1.023333333333341,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
2010-02-22 00:30:00+00:00,2010-02-22 04:15:00+00:00,short,1.3622,1.3652,1.3577000000000001,319404.4011933382,1.3652,SL,-980.5715116635555,15.97022005966691,94840.74884633791,-1.0233333333333408,1,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 0.4, ""liq_move_away_atr"": 1.0}]","{""pip_size"": 0.0001, ""rr"": 1.5, ""stop_pips"": 30.0}"
