iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,davey_return_worse,davey_maxdd_worse,davey_both_worse,favourable
49,49,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 49}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,87183.37450723193,-12816.625492768071,-12.816625492768075,-17.488521439167194,17.488521439167194,3.238095238095238,52.38095238095239,47.61904761904761,8167.31708422312,39.682539682539684,-203.43849988520816,0.0011388888888888957,-0.0008611111111111026,2.4941025860448534,-1.5290839570897052,0.7365619486394598,25,38,1.987565594341775,-6.668013192945265,-1.4542349209449723,-0.3812794132505462,True,True,True,True
50,50,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 50}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,75648.66080292329,-24351.33919707671,-24.351339197076715,-24.351339197076715,24.351339197076715,2.1129032258064515,53.2258064516129,46.774193548387096,9809.123402439922,32.25806451612903,-392.76353543672116,0.0012233870967742074,-0.0008437096774193453,4.174565063571093,-1.7615118315415215,0.7844494588737977,20,42,1.987565594341775,-13.099653840250058,-2.6931291434120275,-0.5379438779212037,True,True,True,True
51,51,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 51}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,78669.32655427812,-21330.673445721884,-21.33067344572188,-22.874901004174575,22.874901004174575,1.0952380952380953,52.38095238095239,47.61904761904761,11188.902065127973,36.507936507936506,-338.58211818606156,0.0009023809523809464,-0.0008757142857142989,2.3923414269789336,-2.426046016601969,0.7754476607545137,23,40,1.987565594341775,-11.370807904613011,-2.275962868981086,-0.4970866497974302,True,True,True,True
52,52,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 52}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,86142.88496717559,-13857.115032824411,-13.857115032824407,-18.48950951010434,18.48950951010434,1.492063492063492,52.38095238095239,47.61904761904761,7962.655899020009,38.095238095238095,-219.9542068702278,0.001047619047619038,-0.0011560317460317664,1.9716016563911978,-2.2653044689247857,0.7384964269171651,24,39,1.987565594341775,-7.230104083145317,-1.5566353144576026,-0.39103817649646866,True,True,True,True
53,53,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 53}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,82567.70087397425,-17432.299126025755,-17.432299126025754,-20.85947832029793,20.85947832029793,1.6451612903225807,53.2258064516129,46.774193548387096,9317.9813839091,37.096774193548384,-281.1661149358989,0.0010706451612903314,-0.001034516129032245,2.691941000383418,-2.3223921830855336,0.7560777629087319,23,39,1.987565594341775,-9.187658418169264,-1.9399536777487902,-0.4404548511277457,True,True,True,True
54,54,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 54}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,84967.5835225254,-15032.416477474602,-15.032416477474598,-17.141676920123118,17.141676920123118,1.532258064516129,53.2258064516129,46.774193548387096,11054.395910220821,40.32258064516129,-242.45833028184768,0.0009811290322580815,-0.0008890322580645279,2.5274464056707817,-1.9159028045547053,0.7676850193823856,25,37,1.987565594341775,-7.86909562740351,-1.6576021971632444,-0.4590621830099801,True,True,True,True
55,55,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 55}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,78140.34025324015,-21859.659746759848,-21.859659746759853,-25.081292595947126,25.081292595947126,4.2063492063492065,52.38095238095239,47.61904761904761,7109.838786157283,31.746031746031743,-346.97872613904474,0.0009780952380952382,-0.0010715873015873186,1.7398197905864212,-2.140661079831508,0.7929088934807372,20,43,1.987565594341775,-11.671153763794296,-2.564576356627015,-0.4653330253672904,True,True,True,True
56,56,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 56}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,67190.25742977708,-32809.74257022292,-32.80974257022292,-32.80974257022292,32.80974257022292,1.3333333333333333,52.38095238095239,47.61904761904761,9593.907853592695,23.809523809523807,-520.789564606713,0.0008639682539682396,-0.0011814285714285748,2.363861682523735,-3.044294413172002,0.8482262996105986,15,48,1.987565594341775,-18.132230495898305,-3.691276130757016,-0.5526477526329189,True,True,True,True
57,57,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 57}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,72168.17333102901,-27831.826668970985,-27.831826668970983,-29.8729432776362,29.8729432776362,1.1746031746031746,52.38095238095239,47.61904761904761,7283.022229847571,26.984126984126984,-441.77502649160243,0.0010074603174603125,-0.0011688888888889018,1.8417025128753044,-1.5986969083138634,0.8443598878429757,17,46,1.987565594341775,-15.134777367158314,-3.351292754308241,-0.5066383056566331,True,True,True,True
58,58,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 58}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,84162.05646787286,-15837.943532127145,-15.837943532127142,-19.182584669993897,19.182584669993897,2.0476190476190474,52.38095238095239,47.61904761904761,10607.246937895477,38.095238095238095,-251.39592908138374,0.0010523809523809598,-0.0009555555555555454,3.2674924521748254,-2.1198969178065443,0.7363083520539515,24,39,1.987565594341775,-8.309586854899598,-1.725976919319344,-0.4331839008065351,True,True,True,True
59,59,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 59}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",34,-260814081531533.06,-260814081631533.06,-260814081631.53305,-254552722682.63745,254552722682.63745,1.3823529411764706,52.94117647058824,47.05882352941176,186295772586098.75,26.47058823529412,-7671002400927.443,0.0008447058823529305,-0.001077647058823523,5298352505.478932,-528510662155.57733,0.8179527995140906,9,25,1.987565594341775,,-0.8421880349563251,,True,True,True,True
60,60,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 60}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,72864.30107657696,-27135.698923423042,-27.135698923423046,-27.135698923423046,27.135698923423046,1.6031746031746033,52.38095238095239,47.61904761904761,11089.371496948648,31.746031746031743,-430.72537973687304,0.0006146031746031936,-0.0008542857142857034,2.2210035365586442,-2.2349069208487227,0.7714759779984632,20,43,1.987565594341775,-14.723897825189603,-2.7855335954933276,-0.5426024907904694,True,True,True,True
61,61,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 61}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,76462.34116087652,-23537.658839123484,-23.537658839123488,-26.131786972438164,26.131786972438164,1.6031746031746033,52.38095238095239,47.61904761904761,7102.553933496829,30.158730158730158,-373.61363236704017,0.0010233333333333338,-0.0013177777777777827,1.7537808439237417,-2.561120078361656,0.8166397605783101,19,44,1.987565594341775,-12.63062801356094,-2.763529956711608,-0.4833434478431488,True,True,True,True
62,62,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 62}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",24,-306718771077188.5,-306718771177188.5,-306718771177.1885,-306458138888.94025,306458138888.94025,1.25,50.0,50.0,219084836555268.16,41.66666666666667,-12779948799049.518,0.0010566666666666686,-0.0009774999999999923,18764998449.004017,-80689493325.95322,0.7296388056369938,10,14,1.987565594341775,,-0.8421880349133377,,True,True,True,True
63,63,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 63}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,73555.04679904104,-26444.95320095896,-26.444953200958963,-27.490935522406758,27.490935522406758,2.873015873015873,52.38095238095239,47.61904761904761,9254.413270845778,30.158730158730158,-419.7611619199842,0.0008769841269841273,-0.0010196825396825162,3.125837401899552,-2.0686553065867046,0.7824638473784404,19,44,1.987565594341775,-14.318118365779176,-2.771762426602045,-0.5208305244508341,True,True,True,True
64,64,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 64}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,77849.73387135398,-22150.26612864602,-22.150266128646024,-25.094394676656297,25.094394676656297,2.6825396825396823,52.38095238095239,47.61904761904761,9202.60325015656,33.33333333333333,-351.5915258515245,0.0009652380952380993,-0.0008495238095237992,2.141594201599627,-2.2627864201399155,0.77765123966093,21,42,1.987565594341775,-11.836583188613915,-2.462553689058849,-0.47168235540762926,True,True,True,True
65,65,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 65}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,66651.46056616081,-33348.53943383919,-33.3485394338392,-33.3485394338392,33.3485394338392,1.7777777777777777,52.38095238095239,47.61904761904761,14422.347795682894,28.57142857142857,-529.3418957752249,0.0009311111111111171,-0.0009853968253968135,4.082784542916021,-2.9862407015583856,0.8234576529653407,18,45,1.987565594341775,-18.46319243732566,-2.819553074466737,-0.5536432104906764,True,True,True,True
66,66,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 66}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,83790.88000129396,-16209.119998706039,-16.209119998706033,-20.91432991843336,20.91432991843336,1.1111111111111112,52.38095238095239,47.61904761904761,7671.691503188163,36.507936507936506,-257.28761902707953,0.0010004761904761857,-0.0009520634920634838,1.7463019426761024,-1.7602467938368385,0.7887271902503897,23,40,1.987565594341775,-8.51326441517546,-1.8801584379346834,-0.4070541321848464,True,True,True,True
67,67,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 67}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,78179.69959202391,-21820.300407976087,-21.82030040797609,-25.87173130925099,25.87173130925099,1.1111111111111112,52.38095238095239,47.61904761904761,8749.068085804747,33.33333333333333,-346.3539747297786,0.0011212698412698312,-0.0010926984126984165,2.3658858401679406,-1.6320592277848445,0.8400434839979873,21,42,1.987565594341775,-11.648771745464659,-2.5359262503734272,-0.4502509556173147,True,True,True,True
68,68,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 68}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,85286.29886099965,-14713.701139000346,-14.713701139000346,-15.832512858322234,15.832512858322234,1.532258064516129,53.2258064516129,46.774193548387096,8761.951802771136,38.70967741935484,-237.3177603064562,0.0009287096774193507,-0.000812580645161299,1.8395660595883383,-1.752516795014611,0.7562665645620286,24,38,1.987565594341775,-7.695383789529675,-1.6326734401668392,-0.4860494261645054,True,True,True,True
69,69,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 69}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,86853.02835261273,-13146.971647387269,-13.146971647387273,-14.840855401775189,14.840855401775189,1.3174603174603174,52.38095238095239,47.61904761904761,8964.047510816443,39.682539682539684,-208.68208964106933,0.0010841269841269775,-0.0011838095238095323,2.2012621680487228,-2.40196188119409,0.7307111922776132,25,38,1.987565594341775,-6.846109135592082,-1.4098608326171136,-0.4613015186963674,True,True,True,True
70,70,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 70}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,76155.9949685016,-23844.005031498396,-23.844005031498394,-25.7902538322904,25.7902538322904,1.3650793650793651,52.38095238095239,47.61904761904761,7031.072283265874,30.158730158730158,-378.4762703412451,0.001012857142857138,-0.0009531746031745951,1.7820974164928456,-1.8195907488968988,0.8211184216257926,19,44,1.987565594341775,-12.806921216488798,-2.8145921363921134,-0.4965798824536591,True,True,True,True
71,71,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 71}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,85319.11075846614,-14680.889241533863,-14.680889241533867,-22.217456856084826,22.217456856084826,0.5714285714285714,52.38095238095239,47.61904761904761,12296.27618785522,39.682539682539684,-233.02998796085555,0.001188571428571447,-0.0006887301587301664,2.836932737147028,-1.6381910934242987,0.7681436962152915,25,38,1.987565594341775,-7.677518398568484,-1.5557202216822799,-0.3455624308533673,True,True,True,True
72,72,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 72}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,83206.67449398329,-16793.325506016714,-16.79332550601671,-20.502505351661537,20.502505351661537,1.0317460317460319,52.38095238095239,47.61904761904761,16069.847956959862,44.44444444444444,-266.5607223177258,0.0011917460317460253,-0.0007668253968254121,4.116975791183013,-2.065809744106612,0.7530165370980674,28,35,1.987565594341775,-8.834748730264453,-1.2652194992488712,-0.4309106901195604,True,True,True,True
73,73,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 73}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",61,88369.09751405471,-11630.902485945291,-11.630902485945294,-17.51582805399807,17.51582805399807,1.3770491803278688,50.81967213114754,49.18032786885246,10529.541988584591,40.98360655737705,-190.67053255647895,0.0012609836065573823,-0.0009080327868852358,2.922879956039348,-2.1631511190783086,0.7452378455095217,25,36,1.987565594341775,-6.031512859041088,-1.2437214993896348,-0.34434643000873527,True,True,True,True
74,74,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 74}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,89743.29436715617,-10256.705632843834,-10.256705632843833,-17.60921230176036,17.60921230176036,1.5161290322580645,53.2258064516129,46.774193548387096,10213.43179241091,43.54838709677419,-165.4307360136108,0.0012727419354838572,-0.0008874193548387215,2.265362761758087,-3.291281517241727,0.7197943676299445,27,35,1.987565594341775,-5.2991249585144455,-1.033269715832678,-0.30092913116759357,True,True,True,True
75,75,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 75}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,76706.97648796707,-23293.02351203293,-23.293023512032928,-23.978421547803375,23.978421547803375,2.365079365079365,52.38095238095239,47.61904761904761,8511.670773770582,31.746031746031743,-369.73053193703043,0.0008531746031746132,-0.0008930158730158692,1.7663932029931668,-1.636656993078395,0.8079306569715162,20,43,1.987565594341775,-12.490099472249906,-2.757525133145269,-0.5208891439058925,True,True,True,True
76,76,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 76}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,80904.02492645009,-19095.97507354991,-19.09597507354991,-20.309363024948045,20.309363024948045,2.0793650793650795,52.38095238095239,47.61904761904761,9731.214683294766,36.507936507936506,-303.11071545317435,0.0009158730158730172,-0.0010611111111111053,2.023749935416923,-3.211497220897777,0.7798959124462693,23,40,1.987565594341775,-10.112937065785676,-1.9898724141200677,-0.4979445713468676,True,True,True,True
77,77,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 77}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,81887.70615583,-18112.293844169995,-18.11229384416999,-22.44562754497379,22.44562754497379,1.8387096774193548,53.2258064516129,46.774193548387096,10010.423215598363,35.483870967741936,-292.13377168016115,0.0011558064516128935,-0.0009041935483871147,1.901368263070173,-2.2936669622300037,0.7744987043570182,22,40,1.987565594341775,-9.56471808671635,-2.018866559442759,-0.4261283435961746,True,True,True,True
78,78,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 78}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,75975.08234654862,-24024.917653451383,-24.024917653451382,-24.26345549769907,24.26345549769907,0.9841269841269841,52.38095238095239,47.61904761904761,10260.356426459664,33.33333333333333,-381.3478992611333,0.0009746031746031695,-0.0009811111111111205,2.4729654167202164,-2.645090279009625,0.7928830891372001,21,42,1.987565594341775,-12.911196613306942,-2.472152231079551,-0.5321252207679703,True,True,True,True
79,79,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 79}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",62,71948.31220126395,-28051.68779873605,-28.051687798736047,-29.068814236104945,29.068814236104945,0.6290322580645161,51.61290322580645,48.38709677419355,8114.46821850256,27.419354838709676,-452.4465773989682,0.0007685483870967881,-0.0009717741935483678,1.8524113688242816,-2.4387850956684973,0.867527634341154,17,45,1.987565594341775,-15.264956119314988,-3.2323851956587264,-0.5251317097191786,True,True,True,True
80,80,"[{'long_ratio': 0.52, 'side': 'both', 'target_entries': 63, 'seed': 80}]","{'fallback_rr': 1.5, 'pip_size': 0.0001, 'sl_buffer_pips': 0.5}",63,75856.19199517528,-24143.80800482472,-24.14380800482472,-25.5324681993754,25.5324681993754,1.2063492063492063,52.38095238095239,47.61904761904761,9033.278331094154,31.746031746031743,-383.23504769563107,0.000890476190476177,-0.0010363492063492146,2.099485385571096,-2.3123294041511513,0.7995183507297765,20,43,1.987565594341775,-12.9797904701616,-2.7595795297418713,-0.5083641099170789,True,True,True,True
